date_time,heart_zone_id,total_minutes
2023-01-01T10:58,FAT_BURN,1
2023-01-01T11:05,FAT_BURN,1
2023-01-01T11:06,FAT_BURN,1
2023-01-01T11:08,FAT_BURN,1
2023-01-01T11:10,FAT_BURN,1
2023-01-01T11:12,FAT_BURN,1
2023-01-01T11:13,FAT_BURN,1
2023-01-01T11:14,FAT_BURN,1
2023-01-01T11:15,FAT_BURN,1
2023-01-01T11:16,FAT_BURN,1
2023-01-01T11:17,FAT_BURN,1
2023-01-01T11:24,CARDIO,2
2023-01-01T11:26,CARDIO,2
2023-01-01T11:27,CARDIO,2
2023-01-01T11:30,CARDIO,2
2023-01-01T11:31,FAT_BURN,1
2023-01-01T11:32,FAT_BURN,1
2023-01-01T11:50,FAT_BURN,1
2023-01-01T11:51,FAT_BURN,1
2023-01-01T11:55,FAT_BURN,1
2023-01-01T11:56,FAT_BURN,1
2023-01-01T11:57,FAT_BURN,1
2023-01-01T11:58,FAT_BURN,1
2023-01-01T11:59,FAT_BURN,1
2023-01-01T12:00,FAT_BURN,1
2023-01-01T12:02,FAT_BURN,1
2023-01-01T12:03,FAT_BURN,1
2023-01-01T12:04,FAT_BURN,1
2023-01-01T12:05,FAT_BURN,1
2023-01-01T12:06,FAT_BURN,1
2023-01-01T12:07,CARDIO,2
2023-01-01T12:08,FAT_BURN,1
2023-01-01T12:09,FAT_BURN,1
2023-01-01T12:10,FAT_BURN,1
2023-01-01T12:11,FAT_BURN,1
2023-01-01T12:12,FAT_BURN,1
2023-01-01T12:13,FAT_BURN,1
2023-01-01T12:14,FAT_BURN,1
2023-01-01T12:15,FAT_BURN,1
2023-01-01T12:16,FAT_BURN,1
2023-01-01T12:22,FAT_BURN,1
2023-01-01T12:25,FAT_BURN,1
2023-01-01T12:31,FAT_BURN,1
2023-01-01T12:32,FAT_BURN,1
2023-01-01T12:38,FAT_BURN,1
2023-01-01T12:47,FAT_BURN,1
2023-01-02T11:45,FAT_BURN,1
2023-01-02T11:46,FAT_BURN,1
2023-01-02T11:47,FAT_BURN,1
2023-01-02T11:51,FAT_BURN,1
2023-01-02T11:57,FAT_BURN,1
2023-01-02T11:59,FAT_BURN,1
2023-01-02T12:00,FAT_BURN,1
2023-01-02T12:01,FAT_BURN,1
2023-01-02T12:02,FAT_BURN,1
2023-01-02T12:04,FAT_BURN,1
2023-01-02T12:05,CARDIO,2
2023-01-02T12:07,CARDIO,2
2023-01-02T12:08,CARDIO,2
2023-01-02T12:10,CARDIO,2
2023-01-02T12:13,CARDIO,2
2023-01-02T12:14,PEAK,2
2023-01-02T12:15,CARDIO,2
2023-01-02T12:16,CARDIO,2
2023-01-02T12:17,FAT_BURN,1
2023-01-02T12:18,FAT_BURN,1
2023-01-02T12:19,FAT_BURN,1
2023-01-02T12:39,FAT_BURN,1
2023-01-02T12:40,FAT_BURN,1
2023-01-02T12:42,FAT_BURN,1
2023-01-02T12:43,FAT_BURN,1
2023-01-02T12:44,FAT_BURN,1
2023-01-02T12:45,FAT_BURN,1
2023-01-02T12:46,FAT_BURN,1
2023-01-02T12:47,FAT_BURN,1
2023-01-02T12:50,FAT_BURN,1
2023-01-02T12:51,FAT_BURN,1
2023-01-02T12:52,FAT_BURN,1
2023-01-02T12:53,FAT_BURN,1
2023-01-02T12:54,FAT_BURN,1
2023-01-02T12:55,FAT_BURN,1
2023-01-02T12:57,FAT_BURN,1
2023-01-02T12:58,FAT_BURN,1
2023-01-02T12:59,FAT_BURN,1
2023-01-02T13:00,FAT_BURN,1
2023-01-02T13:01,FAT_BURN,1
2023-01-02T13:02,FAT_BURN,1
2023-01-02T13:03,FAT_BURN,1
2023-01-03T06:26,FAT_BURN,1
2023-01-03T06:27,FAT_BURN,1
2023-01-04T15:05,FAT_BURN,1
2023-01-05T11:01,FAT_BURN,1
2023-01-05T11:26,FAT_BURN,1
2023-01-05T11:29,FAT_BURN,1
2023-01-05T11:33,FAT_BURN,1
2023-01-05T11:34,FAT_BURN,1
2023-01-05T11:35,FAT_BURN,1
2023-01-05T11:41,FAT_BURN,1
2023-01-05T11:42,FAT_BURN,1
2023-01-05T11:45,FAT_BURN,1
2023-01-05T11:46,FAT_BURN,1
2023-01-05T11:47,FAT_BURN,1
2023-01-05T11:48,FAT_BURN,1
2023-01-05T11:49,FAT_BURN,1
2023-01-05T11:50,FAT_BURN,1
2023-01-05T11:51,FAT_BURN,1
2023-01-05T11:52,CARDIO,2
2023-01-05T11:53,FAT_BURN,1
2023-01-05T11:54,FAT_BURN,1
2023-01-05T11:55,CARDIO,2
2023-01-05T11:56,CARDIO,2
2023-01-05T12:00,FAT_BURN,1
2023-01-05T12:38,FAT_BURN,1
2023-01-05T12:39,FAT_BURN,1
2023-01-05T12:40,FAT_BURN,1
2023-01-05T12:41,FAT_BURN,1
2023-01-05T12:42,FAT_BURN,1
2023-01-05T12:43,FAT_BURN,1
2023-01-05T12:44,FAT_BURN,1
2023-01-05T12:45,FAT_BURN,1
2023-01-05T12:46,FAT_BURN,1
2023-01-05T12:47,FAT_BURN,1
2023-01-05T12:48,FAT_BURN,1
2023-01-05T12:49,FAT_BURN,1
2023-01-05T12:50,FAT_BURN,1
2023-01-05T12:51,FAT_BURN,1
2023-01-05T12:52,FAT_BURN,1
2023-01-05T12:53,FAT_BURN,1
2023-01-05T12:54,FAT_BURN,1
2023-01-05T12:57,FAT_BURN,1
2023-01-05T12:58,FAT_BURN,1
2023-01-05T13:03,FAT_BURN,1
2023-01-05T13:06,FAT_BURN,1
2023-01-05T16:59,FAT_BURN,1
2023-01-05T17:01,FAT_BURN,1
2023-01-05T17:03,FAT_BURN,1
2023-01-05T17:13,FAT_BURN,1
2023-01-05T23:53,FAT_BURN,1
2023-01-06T04:02,FAT_BURN,1
2023-01-06T04:03,FAT_BURN,1
2023-01-07T17:16,FAT_BURN,1
2023-01-07T17:17,FAT_BURN,1
