date_time,heart_zone_id,total_minutes
2023-06-01T15:46,FAT_BURN,1
2023-06-01T15:48,FAT_BURN,1
2023-06-01T15:49,FAT_BURN,1
2023-06-01T15:50,CARDIO,2
2023-06-01T15:51,FAT_BURN,1
2023-06-01T15:52,FAT_BURN,1
2023-06-01T15:53,FAT_BURN,1
2023-06-01T15:54,FAT_BURN,1
2023-06-01T15:57,FAT_BURN,1
2023-06-01T15:59,FAT_BURN,1
2023-06-01T17:36,FAT_BURN,1
2023-06-01T17:37,CARDIO,2
2023-06-04T10:10,FAT_BURN,1
2023-06-04T10:12,FAT_BURN,1
2023-06-04T10:14,CARDIO,2
2023-06-04T10:15,CARDIO,2
2023-06-04T10:16,CARDIO,2
2023-06-04T10:17,CARDIO,2
2023-06-04T10:18,CARDIO,2
2023-06-04T10:19,CARDIO,2
2023-06-04T10:20,PEAK,2
2023-06-04T10:21,PEAK,2
2023-06-04T10:22,CARDIO,2
2023-06-04T10:23,CARDIO,2
2023-06-04T10:24,PEAK,2
2023-06-04T10:25,PEAK,2
2023-06-04T10:26,PEAK,2
2023-06-04T10:27,PEAK,2
2023-06-04T10:28,PEAK,2
2023-06-04T10:29,PEAK,2
2023-06-04T10:30,PEAK,2
2023-06-04T10:31,PEAK,2
2023-06-04T10:32,PEAK,2
2023-06-04T10:33,PEAK,2
2023-06-04T10:34,PEAK,2
2023-06-04T10:35,CARDIO,2
2023-06-04T10:36,PEAK,2
2023-06-04T10:37,PEAK,2
2023-06-04T10:38,PEAK,2
2023-06-04T10:39,PEAK,2
2023-06-04T10:40,PEAK,2
2023-06-04T10:41,PEAK,2
2023-06-04T10:42,PEAK,2
2023-06-04T10:43,PEAK,2
2023-06-04T10:44,PEAK,2
2023-06-04T10:45,PEAK,2
2023-06-04T10:46,CARDIO,2
2023-06-04T10:47,PEAK,2
2023-06-04T10:48,PEAK,2
2023-06-04T10:49,CARDIO,2
2023-06-04T10:50,CARDIO,2
2023-06-04T10:51,CARDIO,2
2023-06-04T10:52,CARDIO,2
2023-06-04T10:53,CARDIO,2
2023-06-04T10:54,CARDIO,2
2023-06-04T10:55,FAT_BURN,1
2023-06-04T10:56,FAT_BURN,1
2023-06-04T10:57,FAT_BURN,1
2023-06-04T11:31,FAT_BURN,1
2023-06-04T11:32,FAT_BURN,1
2023-06-04T11:33,FAT_BURN,1
2023-06-04T11:34,FAT_BURN,1
2023-06-04T11:35,FAT_BURN,1
2023-06-04T11:36,FAT_BURN,1
2023-06-04T11:37,FAT_BURN,1
2023-06-04T11:38,CARDIO,2
2023-06-04T11:39,CARDIO,2
2023-06-04T11:40,FAT_BURN,1
2023-06-04T11:41,FAT_BURN,1
2023-06-04T11:42,FAT_BURN,1
2023-06-04T11:43,FAT_BURN,1
2023-06-04T11:44,FAT_BURN,1
2023-06-04T11:46,FAT_BURN,1
2023-06-04T11:47,FAT_BURN,1
2023-06-04T11:48,FAT_BURN,1
2023-06-04T11:49,FAT_BURN,1
2023-06-04T11:50,CARDIO,2
2023-06-04T11:51,FAT_BURN,1
2023-06-04T11:53,FAT_BURN,1
2023-06-04T11:54,FAT_BURN,1
2023-06-04T11:55,FAT_BURN,1
2023-06-04T11:56,FAT_BURN,1
2023-06-05T06:20,FAT_BURN,1
2023-06-05T06:23,FAT_BURN,1
2023-06-05T06:28,FAT_BURN,1
2023-06-05T06:29,CARDIO,2
2023-06-05T06:30,FAT_BURN,1
