date_time,heart_zone_id,total_minutes
2022-07-01T10:23,FAT_BURN,1
2022-07-01T12:56,FAT_BURN,1
2022-07-01T12:57,FAT_BURN,1
2022-07-01T12:59,FAT_BURN,1
2022-07-01T13:04,FAT_BURN,1
2022-07-01T13:05,CARDIO,2
2022-07-01T13:11,CARDIO,2
2022-07-01T13:14,FAT_BURN,1
2022-07-01T13:15,CARDIO,2
2022-07-01T13:17,FAT_BURN,1
2022-07-01T13:20,FAT_BURN,1
2022-07-01T13:21,FAT_BURN,1
2022-07-01T16:12,FAT_BURN,1
2022-07-01T16:13,CARDIO,2
2022-07-01T16:15,FAT_BURN,1
2022-07-01T16:19,FAT_BURN,1
2022-07-01T16:21,FAT_BURN,1
2022-07-01T16:22,FAT_BURN,1
2022-07-01T16:27,FAT_BURN,1
2022-07-01T16:29,FAT_BURN,1
2022-07-01T16:30,FAT_BURN,1
2022-07-01T16:31,FAT_BURN,1
2022-07-01T16:32,FAT_BURN,1
2022-07-01T16:33,FAT_BURN,1
2022-07-01T16:34,FAT_BURN,1
2022-07-01T16:35,FAT_BURN,1
2022-07-01T22:17,FAT_BURN,1
2022-07-02T11:45,FAT_BURN,1
2022-07-02T22:40,FAT_BURN,1
2022-07-03T09:59,FAT_BURN,1
2022-07-03T10:00,FAT_BURN,1
2022-07-03T10:05,FAT_BURN,1
2022-07-03T10:06,FAT_BURN,1
2022-07-03T10:07,FAT_BURN,1
2022-07-03T10:08,FAT_BURN,1
2022-07-03T10:09,FAT_BURN,1
2022-07-03T10:10,FAT_BURN,1
2022-07-03T10:11,FAT_BURN,1
2022-07-03T10:12,FAT_BURN,1
2022-07-03T10:13,CARDIO,2
2022-07-03T10:15,FAT_BURN,1
2022-07-03T10:16,FAT_BURN,1
2022-07-03T10:17,CARDIO,2
2022-07-03T10:19,FAT_BURN,1
2022-07-03T10:20,FAT_BURN,1
2022-07-03T10:21,FAT_BURN,1
2022-07-03T10:22,FAT_BURN,1
2022-07-03T10:25,CARDIO,2
2022-07-03T10:26,FAT_BURN,1
2022-07-03T10:29,CARDIO,2
2022-07-03T10:32,PEAK,2
2022-07-03T10:33,PEAK,2
2022-07-03T10:34,PEAK,2
2022-07-03T10:35,CARDIO,2
2022-07-03T10:36,FAT_BURN,1
2022-07-03T10:38,FAT_BURN,1
2022-07-03T10:40,PEAK,2
2022-07-03T10:41,PEAK,2
2022-07-03T10:43,PEAK,2
2022-07-03T10:44,PEAK,2
2022-07-03T10:45,PEAK,2
2022-07-03T10:46,CARDIO,2
2022-07-03T10:51,CARDIO,2
2022-07-03T10:52,CARDIO,2
2022-07-03T10:53,CARDIO,2
2022-07-03T10:54,FAT_BURN,1
2022-07-03T11:03,FAT_BURN,1
2022-07-03T11:04,FAT_BURN,1
2022-07-03T11:05,FAT_BURN,1
2022-07-03T11:06,FAT_BURN,1
2022-07-03T11:07,FAT_BURN,1
2022-07-03T11:08,FAT_BURN,1
2022-07-03T11:09,FAT_BURN,1
2022-07-03T11:10,FAT_BURN,1
2022-07-03T11:11,FAT_BURN,1
2022-07-03T11:12,FAT_BURN,1
2022-07-03T11:13,FAT_BURN,1
2022-07-03T11:20,FAT_BURN,1
2022-07-03T11:21,FAT_BURN,1
2022-07-03T20:48,FAT_BURN,1
2022-07-03T20:49,FAT_BURN,1
2022-07-03T20:50,FAT_BURN,1
2022-07-03T20:51,FAT_BURN,1
2022-07-04T09:27,FAT_BURN,1
2022-07-04T09:29,CARDIO,2
2022-07-04T09:30,FAT_BURN,1
2022-07-04T09:31,FAT_BURN,1
2022-07-04T09:36,FAT_BURN,1
2022-07-04T09:37,CARDIO,2
2022-07-04T09:42,CARDIO,2
2022-07-04T09:43,FAT_BURN,1
2022-07-04T09:44,FAT_BURN,1
2022-07-04T09:49,FAT_BURN,1
2022-07-04T09:50,FAT_BURN,1
2022-07-04T14:45,FAT_BURN,1
2022-07-04T22:56,FAT_BURN,1
2022-07-04T23:18,FAT_BURN,1
2022-07-04T23:19,FAT_BURN,1
2022-07-04T23:20,FAT_BURN,1
2022-07-05T00:01,FAT_BURN,1
2022-07-06T11:45,FAT_BURN,1
2022-07-06T11:46,FAT_BURN,1
2022-07-06T12:20,FAT_BURN,1
2022-07-06T12:21,FAT_BURN,1
2022-07-06T20:30,FAT_BURN,1
2022-07-06T20:31,FAT_BURN,1
2022-07-06T20:32,FAT_BURN,1
