date_time,heart_zone_id,total_minutes
2023-10-01T14:18,FAT_BURN,1
2023-10-01T14:19,FAT_BURN,1
2023-10-02T10:33,FAT_BURN,1
2023-10-02T10:34,FAT_BURN,1
2023-10-02T10:35,CARDIO,2
2023-10-02T10:37,CARDIO,2
2023-10-02T10:39,CARDIO,2
2023-10-02T10:40,FAT_BURN,1
2023-10-02T10:41,FAT_BURN,1
2023-10-02T12:33,FAT_BURN,1
2023-10-02T12:34,FAT_BURN,1
2023-10-02T12:36,FAT_BURN,1
2023-10-02T12:37,FAT_BURN,1
2023-10-02T12:41,FAT_BURN,1
2023-10-02T12:42,FAT_BURN,1
2023-10-02T12:45,FAT_BURN,1
2023-10-02T12:46,FAT_BURN,1
2023-10-02T12:47,CARDIO,2
2023-10-02T12:53,FAT_BURN,1
2023-10-02T12:54,FAT_BURN,1
2023-10-02T12:55,FAT_BURN,1
2023-10-02T12:56,FAT_BURN,1
2023-10-02T12:57,FAT_BURN,1
2023-10-02T13:07,FAT_BURN,1
2023-10-02T13:08,FAT_BURN,1
2023-10-02T13:09,FAT_BURN,1
2023-10-02T13:10,FAT_BURN,1
2023-10-02T13:11,FAT_BURN,1
2023-10-02T13:12,FAT_BURN,1
2023-10-02T13:13,FAT_BURN,1
2023-10-02T13:14,FAT_BURN,1
2023-10-02T13:15,FAT_BURN,1
2023-10-02T13:16,FAT_BURN,1
2023-10-02T13:17,FAT_BURN,1
2023-10-02T13:18,FAT_BURN,1
2023-10-02T13:19,FAT_BURN,1
2023-10-02T13:20,FAT_BURN,1
2023-10-02T18:22,FAT_BURN,1
2023-10-02T18:23,FAT_BURN,1
2023-10-03T11:33,FAT_BURN,1
2023-10-03T19:36,FAT_BURN,1
2023-10-03T19:37,FAT_BURN,1
2023-10-03T22:08,FAT_BURN,1
2023-10-03T22:10,FAT_BURN,1
2023-10-03T22:11,FAT_BURN,1
2023-10-03T22:12,FAT_BURN,1
2023-10-03T22:13,FAT_BURN,1
2023-10-03T22:14,FAT_BURN,1
2023-10-03T22:15,FAT_BURN,1
2023-10-03T22:16,FAT_BURN,1
2023-10-03T22:20,FAT_BURN,1
2023-10-03T22:21,FAT_BURN,1
2023-10-03T22:22,FAT_BURN,1
2023-10-03T22:23,FAT_BURN,1
2023-10-03T22:24,FAT_BURN,1
2023-10-03T22:25,FAT_BURN,1
2023-10-03T22:26,FAT_BURN,1
2023-10-03T22:27,FAT_BURN,1
2023-10-03T22:28,FAT_BURN,1
2023-10-03T22:30,FAT_BURN,1
2023-10-03T22:31,FAT_BURN,1
2023-10-03T22:32,FAT_BURN,1
2023-10-03T22:33,FAT_BURN,1
2023-10-04T07:07,FAT_BURN,1
2023-10-04T07:11,FAT_BURN,1
2023-10-04T07:12,FAT_BURN,1
2023-10-04T07:19,FAT_BURN,1
2023-10-04T07:20,FAT_BURN,1
2023-10-04T07:22,FAT_BURN,1
2023-10-04T07:23,FAT_BURN,1
2023-10-04T07:24,FAT_BURN,1
2023-10-04T07:25,FAT_BURN,1
2023-10-04T07:26,FAT_BURN,1
2023-10-04T07:27,FAT_BURN,1
2023-10-04T07:29,FAT_BURN,1
2023-10-04T07:30,FAT_BURN,1
2023-10-04T07:32,FAT_BURN,1
2023-10-04T07:33,FAT_BURN,1
2023-10-04T07:35,FAT_BURN,1
2023-10-04T07:36,FAT_BURN,1
2023-10-04T07:37,FAT_BURN,1
2023-10-04T07:38,CARDIO,2
2023-10-04T07:39,FAT_BURN,1
2023-10-04T07:40,FAT_BURN,1
2023-10-04T07:41,FAT_BURN,1
2023-10-04T07:42,FAT_BURN,1
2023-10-04T15:16,FAT_BURN,1
2023-10-04T15:20,FAT_BURN,1
2023-10-04T15:24,CARDIO,2
2023-10-04T15:26,FAT_BURN,1
2023-10-04T15:27,FAT_BURN,1
2023-10-04T15:32,FAT_BURN,1
2023-10-04T15:35,FAT_BURN,1
2023-10-04T15:36,FAT_BURN,1
2023-10-04T15:39,FAT_BURN,1
2023-10-04T15:40,FAT_BURN,1
2023-10-04T15:41,FAT_BURN,1
2023-10-04T18:45,FAT_BURN,1
2023-10-04T18:46,FAT_BURN,1
2023-10-04T18:47,FAT_BURN,1
2023-10-04T18:48,FAT_BURN,1
2023-10-04T18:49,FAT_BURN,1
2023-10-04T18:50,FAT_BURN,1
2023-10-04T18:53,FAT_BURN,1
2023-10-04T18:57,FAT_BURN,1
2023-10-04T21:14,FAT_BURN,1
2023-10-04T21:15,FAT_BURN,1
2023-10-04T21:16,FAT_BURN,1
2023-10-04T21:38,FAT_BURN,1
2023-10-04T21:39,FAT_BURN,1
2023-10-04T22:04,FAT_BURN,1
2023-10-05T13:39,FAT_BURN,1
