timestamp,rmssd,coverage,low_frequency,high_frequency
2023-05-11T00:10:00,82.707,0.726,1394.236,1135.621
2023-05-11T00:15:00,53.358,0.917,1795.441,283.093
2023-05-11T00:20:00,58.361,0.926,3090.582,533.289
2023-05-11T00:25:00,57.432,0.999,1660.773,624.715
2023-05-11T00:30:00,57.413,0.998,880.362,699.168
2023-05-11T00:35:00,64.549,1.004,772.755,935.384
2023-05-11T00:40:00,57.702,1.002,482.142,867.286
2023-05-11T00:45:00,61.341,1.003,2475.241,1034.07
2023-05-11T00:50:00,53.295,1.005,3438.555,617.548
2023-05-11T00:55:00,53.275,1.005,1623.909,651.258
2023-05-11T01:00:00,58.955,0.952,5426.281,710.648
2023-05-11T01:05:00,46.734,0.849,1490.499,351.541
2023-05-11T01:10:00,72.922,1.004,7282.644,1667.839
2023-05-11T01:15:00,59.387,1.003,2568.062,1012.275
2023-05-11T01:20:00,47.234,0.983,617.343,581.957
2023-05-11T01:25:00,42.69,1.004,215.972,470.689
2023-05-11T01:30:00,46.535,0.981,811.06,376.555
2023-05-11T01:35:00,47.125,0.997,2834.032,476.972
2023-05-11T01:40:00,37.217,1.002,230.634,332.862
2023-05-11T01:45:00,35.642,1.006,231.039,323.837
2023-05-11T01:50:00,43.344,0.996,791.944,389.73
2023-05-11T01:55:00,41.053,1.003,481.145,367.801
2023-05-11T02:00:00,42.846,0.981,345.988,391.625
2023-05-11T02:05:00,43.447,1.005,456.114,385.643
2023-05-11T02:10:00,39.138,1.001,270.83,328.879
2023-05-11T02:15:00,39.752,0.998,717.5,336.218
2023-05-11T02:20:00,53.997,0.859,1013.915,554.233
2023-05-11T02:25:00,71.395,0.935,2167.738,1169.98
2023-05-11T02:30:00,77.226,0.995,1564.431,1470.095
2023-05-11T02:35:00,83.275,1.006,5273.993,1729.152
2023-05-11T02:40:00,66.448,1.003,1237.325,705.425
2023-05-11T02:45:00,57.813,1.003,1017.766,506.364
2023-05-11T02:50:00,59.444,0.977,2890.958,829.36
2023-05-11T02:55:00,51.452,0.986,609.042,599.053
2023-05-11T03:00:00,57.856,0.988,634.039,696.643
2023-05-11T03:05:00,60.878,1.004,565.01,654.594
2023-05-11T03:10:00,52.032,1.006,337.823,652.541
2023-05-11T03:15:00,59.717,1.004,1237.335,744.594
2023-05-11T03:20:00,56.245,0.994,404.105,688.915
2023-05-11T03:25:00,60.07,1.003,1456.964,825.114
2023-05-11T03:30:00,89.12,0.949,16673.578,3302.315
2023-05-11T03:35:00,92.075,0.925,6396.583,1695.421
2023-05-11T03:40:00,74.675,1.003,8548.496,1184.43
2023-05-11T03:45:00,102.282,0.898,7453.622,3377.45
2023-05-11T03:50:00,93.503,0.976,4286.556,2098.786
2023-05-11T03:55:00,102.063,0.996,9116.05,2275.115
2023-05-11T04:00:00,98.255,0.934,1464.572,1846.106
2023-05-11T04:05:00,89.764,1.007,4054.312,1417.489
2023-05-11T04:10:00,93.14,0.932,889.254,1456.582
2023-05-11T04:15:00,70.898,0.998,1759.377,1100.422
2023-05-11T04:20:00,58.667,1.005,410.903,765.298
2023-05-11T04:25:00,56.875,1.002,2790.732,796.178
2023-05-11T04:30:00,102.024,0.856,23375.69,3930.937
2023-05-11T04:35:00,94.163,1.003,13198.024,2359.807
2023-05-11T04:40:00,107.613,0.984,14214.639,3422.944
2023-05-11T04:45:00,125.908,0.872,15074.911,2392.442
2023-05-11T04:50:00,88.335,0.94,12979.053,2079.558
2023-05-11T04:55:00,95.906,1.006,12406.092,1817.159
2023-05-11T05:00:00,104.905,0.878,23811.992,3575.806
2023-05-11T05:05:00,121.214,0.813,17910.208,4542.365
