timestamp,bucket_values
2023-08-01T04:52:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.006, 0.007, 0.011, 0.026, 0.041, 0.038, 0.038, 0.1, 0.214, 0.203, 0.144, 0.089, 0.045, 0.021, 0.008, 0.002, 0.001, 0.0, 0.0, 0.0]"
2023-08-02T04:14:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.006, 0.005, 0.008, 0.022, 0.065, 0.156, 0.218, 0.178, 0.116, 0.083, 0.067, 0.044, 0.02, 0.009, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-08-03T05:13:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.005, 0.01, 0.012, 0.021, 0.039, 0.053, 0.042, 0.04, 0.065, 0.146, 0.195, 0.142, 0.1, 0.068, 0.037, 0.013, 0.005, 0.001, 0.0, 0.0, 0.0]"
2023-08-04T04:47:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.002, 0.004, 0.007, 0.008, 0.016, 0.059, 0.079, 0.057, 0.046, 0.063, 0.088, 0.127, 0.146, 0.132, 0.083, 0.046, 0.021, 0.006, 0.002, 0.001, 0.0, 0.0]"
2023-08-05T04:03:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005, 0.006, 0.012, 0.014, 0.034, 0.055, 0.057, 0.074, 0.121, 0.186, 0.189, 0.13, 0.067, 0.03, 0.013, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-08-06T05:24:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.005, 0.018, 0.023, 0.052, 0.091, 0.079, 0.062, 0.062, 0.106, 0.157, 0.147, 0.104, 0.058, 0.024, 0.007, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-08-07T05:04:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.003, 0.007, 0.014, 0.027, 0.068, 0.07, 0.052, 0.063, 0.136, 0.202, 0.151, 0.085, 0.054, 0.035, 0.017, 0.007, 0.003, 0.0, 0.0, 0.0, 0.0]"
2023-08-08T05:20:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.002, 0.006, 0.009, 0.018, 0.05, 0.076, 0.065, 0.042, 0.046, 0.073, 0.124, 0.143, 0.133, 0.105, 0.062, 0.029, 0.01, 0.003, 0.001, 0.0, 0.0, 0.0]"
2023-08-09T05:15:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.01, 0.015, 0.018, 0.03, 0.031, 0.024, 0.031, 0.087, 0.165, 0.218, 0.147, 0.099, 0.063, 0.033, 0.015, 0.004, 0.001, 0.0, 0.0, 0.0]"
2023-08-10T04:56:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.008, 0.015, 0.015, 0.026, 0.03, 0.033, 0.064, 0.162, 0.25, 0.185, 0.107, 0.057, 0.025, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]"
