timestamp,rmssd,coverage,low_frequency,high_frequency
2024-02-12T00:00:00,71.813,0.906,3497.6,1891.212
2024-02-12T00:05:00,56.541,0.853,1270.163,639.92
2024-02-12T00:10:00,55.183,0.704,1150.481,362.648
2024-02-12T00:25:00,48.522,0.913,3015.762,604.753
2024-02-12T00:30:00,81.952,0.844,1921.908,796.636
2024-02-12T00:35:00,74.081,0.999,6483.066,1155.049
2024-02-12T00:40:00,73.206,0.938,6096.696,999.446
2024-02-12T00:45:00,66.063,0.974,5980.381,1066.141
2024-02-12T00:50:00,84.291,1.003,6952.41,1636.434
2024-02-12T00:55:00,78.823,0.981,7890.208,1306.178
2024-02-12T01:00:00,60.819,1.005,4293.545,983.976
2024-02-12T01:05:00,52.378,0.988,1040.284,674.937
2024-02-12T01:10:00,50.993,0.999,508.394,874.76
2024-02-12T01:15:00,48.767,1.002,822.836,806.512
2024-02-12T01:20:00,46.253,0.992,269.889,731.877
2024-02-12T01:25:00,40.935,0.937,2945.408,440.0
2024-02-12T01:30:00,47.656,0.958,6611.895,419.464
2024-02-12T01:35:00,45.373,0.971,5635.427,647.983
2024-02-12T01:40:00,42.712,1.002,1149.423,640.826
2024-02-12T01:45:00,40.175,1.003,692.961,441.702
2024-02-12T01:50:00,39.582,0.999,702.879,408.634
2024-02-12T01:55:00,39.366,0.99,2083.718,361.988
2024-02-12T02:00:00,38.824,0.897,1292.953,191.791
2024-02-12T02:05:00,60.766,0.998,4349.718,722.62
2024-02-12T02:10:00,44.375,0.987,1490.229,598.578
2024-02-12T02:15:00,56.662,0.926,4085.296,1009.665
2024-02-12T02:20:00,56.685,1.006,4743.791,588.007
2024-02-12T02:25:00,51.531,0.988,734.97,740.892
2024-02-12T02:30:00,47.315,0.914,2585.655,440.525
2024-02-12T02:35:00,53.502,0.989,3258.799,795.738
2024-02-12T02:40:00,49.973,0.998,4745.185,521.977
2024-02-12T02:45:00,47.359,0.999,563.714,671.67
2024-02-12T02:50:00,42.244,0.99,575.904,493.854
2024-02-12T02:55:00,42.457,1.002,320.898,696.874
2024-02-12T03:00:00,44.697,0.976,584.01,633.895
2024-02-12T03:05:00,48.696,1.004,1795.146,682.342
2024-02-12T03:10:00,46.098,1.005,661.103,702.85
2024-02-12T03:15:00,56.464,0.912,4182.652,706.398
2024-02-12T03:20:00,51.623,0.957,5438.362,633.808
2024-02-12T03:25:00,62.912,0.927,6559.81,832.809
2024-02-12T03:30:00,41.047,0.999,2689.476,506.318
2024-02-12T03:35:00,46.915,0.969,3384.947,620.355
2024-02-12T03:40:00,43.016,0.98,3877.903,305.013
2024-02-12T03:45:00,52.163,0.989,1981.392,869.769
2024-02-12T03:50:00,52.083,0.991,1359.608,750.893
2024-02-12T03:55:00,68.519,0.893,17963.304,698.645
2024-02-12T04:00:00,73.444,0.93,7816.671,1096.656
2024-02-12T04:05:00,53.642,0.949,1036.828,755.196
2024-02-12T04:10:00,57.843,0.927,1922.807,715.494
2024-02-12T04:15:00,46.099,0.986,4721.054,864.525
2024-02-12T04:20:00,62.192,0.729,6492.461,1764.414
2024-02-12T04:25:00,72.751,0.833,7783.766,857.802
2024-02-12T04:30:00,71.214,0.881,3997.659,579.208
2024-02-12T04:35:00,63.457,0.948,6780.719,825.11
2024-02-12T04:40:00,62.287,0.978,6988.599,520.42
2024-02-12T04:45:00,59.534,1.002,9528.399,562.578
2024-02-12T04:50:00,46.595,1.003,5475.682,373.189
2024-02-12T04:55:00,42.497,0.991,1491.971,413.076
2024-02-12T05:00:00,42.185,0.996,2430.728,402.898
2024-02-12T05:05:00,59.753,0.934,10140.172,1071.488
2024-02-12T05:10:00,72.451,0.974,11925.632,878.839
2024-02-12T05:15:00,60.109,0.991,7699.602,847.193
2024-02-12T05:20:00,63.15,0.873,7736.97,666.7
2024-02-12T05:25:00,63.293,0.885,7360.501,1360.802
2024-02-12T05:30:00,68.535,0.742,4328.446,807.342
