type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2024-02-01T00:00,2024-02-01T05:16,316,33.720253164556965,77.84755039067568,231.62835791730322,0.5634635616696821,1.188746576817645
IDT,2024-02-02T00:32,2024-02-02T04:31:30,240,33.86666666666667,92.0872269583997,70.08690570376348,0.5565414499398269,1.1736165503786533
IDT,2024-02-03T00:07:30,2024-02-03T06:49,401,33.84189526184539,143.92907504299365,320.4559567149263,0.5589630973936527,1.1775104452526561
IDT,2024-02-04T00:27,2024-02-04T05:16,289,33.687543252595155,59.121702462407484,128.00988132192288,0.554792174158522,1.1721453907220165
IDT,2024-02-05T00:30,2024-02-05T06:38,364,33.63681318681319,55.99896088690548,237.32176818791777,0.5513532023686983,1.168288308164518
IDT,2024-02-06T00:04,2024-02-06T06:07:30,364,33.01675824175825,-166.399657144917,664.3360326866386,0.5471771806387902,1.185972041483873
IDT,2024-02-07T00:16,2024-02-07T05:13,297,33.97138047138047,147.75165337351427,236.1302729784511,0.5499089516876087,1.1864442899938752
IDT,2024-02-08T00:12,2024-02-08T05:55,343,33.851020408163265,129.14536423841128,211.18258047883864,0.544434141014412,1.174058116878503
IDT,2024-02-09T00:20,2024-02-09T06:29,369,33.926829268292686,166.90827814569639,362.64133689308073,0.5504321273213627,1.1732433571561411
IDT,2024-02-10T00:45,2024-02-10T06:29,344,33.30406976744186,-58.629139072845646,640.3266742686974,0.5484482135307147,1.182186909347411
IDT,2024-02-11T00:22,2024-02-11T05:20,298,33.61409395973155,1.0940845070417708,278.6448222178733,0.5436405296861127,1.1697054292964837
IDT,2024-02-11T23:49:30,2024-02-12T05:38:30,349,33.2269340974212,-133.83746478873218,554.9119397739414,0.528775019372692,1.160774199454238
IDT,2024-02-13T00:13,2024-02-13T06:14,361,33.15041551246538,-116.99569536423769,361.159315052093,0.5272979411572265,1.1689663791960963
IDT,2024-02-14T00:22,2024-02-14T05:09,287,33.23101045296167,-69.88245033112617,347.52988454455044,0.5294704049664599,1.1676398234078256
IDT,2024-02-15T00:05,2024-02-15T05:55,350,33.24771428571428,-78.95395095367712,588.5238182034809,0.5306545609771683,1.1786986628199219
IDT,2024-02-16T00:16:30,2024-02-16T05:20,303,33.205940594059406,-81.00899182561261,248.6075800547842,0.5268501055559631,1.1523422284938605
IDT,2024-02-16T23:53,2024-02-17T06:17:30,385,32.528051948051946,-363.919346049046,1471.610001113615,0.48177086541756686,1.15954394793615
IDT,2024-02-18T00:26:30,2024-02-18T04:12:30,226,33.63362831858407,36.23487738419681,188.5540103497915,0.48195208430494957,1.1576179067237382
IDT,2024-02-19T00:12:30,2024-02-19T05:16,303,33.07722772277228,-113.35767773098996,389.861990430858,0.4803298086484141,1.1571738924803363
IDT,2024-02-19T23:58,2024-02-20T05:58:30,361,32.96786703601108,-156.64331373959794,564.0171405521687,0.49004158166710354,1.1472459208523678
IDT,2024-02-21T00:21,2024-02-21T04:42:30,262,33.36068702290076,-14.751907356947413,329.4156823307276,0.4825300908270121,1.141681757611114
IDT,2024-02-22T00:24,2024-02-22T05:50:30,327,33.3177370030581,-32.45638818977932,408.73858450865373,0.4805483894253551,1.136487246027713
IDT,2024-02-23T00:11,2024-02-23T05:15:30,305,33.1,-96.68256390789611,432.60760053712875,0.47976134362736056,1.136930852776993
IDT,2024-02-24T00:25:30,2024-02-24T05:46:30,321,33.45451713395639,15.059732824427556,237.36247835750692,0.35846630709207344,1.0868414377599085
IDT,2024-02-25T00:16,2024-02-25T05:44:30,329,33.08601823708207,-85.3619470179201,819.7835927011911,0.3602902250565377,1.1051129486275892
IDT,2024-02-26T00:06:30,2024-02-26T04:55:30,289,33.35432525951557,3.4764094955480687,244.49891149823088,0.33171020150668923,1.099921083538183
IDT,2024-02-27T00:15:30,2024-02-27T05:02,286,33.926923076923075,167.20329797829436,232.39424075116403,0.3453614392673541,1.1013439003932963
IDT,2024-02-27T23:55:30,2024-02-28T05:50:30,355,32.905352112676056,-148.6207216036455,447.6598841971718,0.35724846395234033,1.1025240034174735
IDT,2024-03-01T00:26:30,2024-03-01T06:02,333,33.47207207207207,39.20968858131528,124.40708612196613,0.36255102053394095,1.1007476540463879
