timestamp,rmssd,coverage,low_frequency,high_frequency
2024-01-04T00:10:00,81.848,0.747,2555.681,940.068
2024-01-04T00:15:00,75.23,0.943,4083.893,1111.406
2024-01-04T00:20:00,51.922,0.937,1736.605,787.842
2024-01-04T00:25:00,51.105,1.004,3189.774,701.166
2024-01-04T00:30:00,48.342,1.002,1136.355,568.902
2024-01-04T00:35:00,46.565,0.997,949.419,726.101
2024-01-04T00:40:00,58.763,0.996,4811.664,982.058
2024-01-04T00:45:00,45.983,1.006,871.442,769.476
2024-01-04T00:50:00,56.883,1.003,2550.927,1110.884
2024-01-04T00:55:00,77.042,0.926,7446.517,2645.701
2024-01-04T01:00:00,81.181,0.977,5082.174,2125.879
2024-01-04T01:05:00,73.701,0.996,3894.658,1724.255
2024-01-04T01:10:00,64.251,0.989,5077.268,954.596
2024-01-04T01:15:00,61.132,1.005,1762.544,1046.886
2024-01-04T01:20:00,53.83,0.99,771.827,734.241
2024-01-04T01:25:00,58.051,0.99,1040.735,1162.734
2024-01-04T01:30:00,49.404,0.996,1693.955,615.088
2024-01-04T01:35:00,53.922,0.982,4863.884,782.302
2024-01-04T01:40:00,67.355,1.005,783.674,1638.928
2024-01-04T01:45:00,65.67,0.917,4669.088,1001.828
2024-01-04T01:50:00,92.057,0.954,7092.093,2672.692
2024-01-04T01:55:00,56.312,0.975,2361.262,1137.325
2024-01-04T02:00:00,64.363,0.92,4629.12,2112.907
2024-01-04T02:05:00,83.445,0.99,4119.4,2708.984
2024-01-04T02:10:00,71.105,0.998,2042.495,1917.493
2024-01-04T02:15:00,64.717,0.989,859.454,1271.739
2024-01-04T02:20:00,59.906,0.998,970.833,1078.811
2024-01-04T02:25:00,56.404,0.991,2534.883,873.159
2024-01-04T02:30:00,62.878,0.99,1198.182,1295.671
2024-01-04T02:35:00,56.382,0.997,2938.401,984.02
2024-01-04T02:40:00,63.315,0.935,2224.771,1400.08
2024-01-04T02:45:00,48.712,0.979,3350.348,1024.353
2024-01-04T02:50:00,62.089,0.947,4549.906,722.042
2024-01-04T02:55:00,50.964,1.006,5261.533,672.185
2024-01-04T03:00:00,48.763,0.961,1826.11,616.064
2024-01-04T03:05:00,69.662,1.001,6055.922,1066.846
2024-01-04T03:10:00,48.431,0.995,2098.112,702.891
2024-01-04T03:15:00,64.423,0.914,2654.193,1504.625
2024-01-04T03:20:00,71.851,0.99,8412.318,1464.918
2024-01-04T03:25:00,73.649,0.906,3388.173,960.129
2024-01-04T03:30:00,52.544,0.975,1563.753,896.779
2024-01-04T03:35:00,52.796,0.99,2025.524,624.76
2024-01-04T03:40:00,46.925,0.954,479.771,678.574
2024-01-04T03:45:00,41.728,1.004,206.195,499.88
2024-01-04T03:50:00,42.505,1.003,263.917,543.155
2024-01-04T03:55:00,40.605,1.002,2860.652,433.762
2024-01-04T04:00:00,39.564,1.005,369.423,513.346
2024-01-04T04:05:00,41.028,1.003,437.288,459.691
2024-01-04T04:10:00,43.545,0.94,577.298,402.868
2024-01-04T04:15:00,116.785,0.882,8612.857,4128.593
2024-01-04T04:20:00,95.648,0.906,9378.348,3298.465
2024-01-04T04:25:00,71.577,1.002,6170.944,1544.439
2024-01-04T04:30:00,74.637,0.915,4636.02,1401.293
2024-01-04T04:35:00,63.125,0.965,4088.89,968.068
2024-01-04T04:40:00,76.818,0.941,10598.83,1638.14
2024-01-04T04:45:00,97.946,0.904,8053.417,2258.834
2024-01-04T04:50:00,84.489,1.006,11193.588,2462.295
2024-01-04T04:55:00,76.05,1.004,9201.24,2105.239
2024-01-04T05:00:00,58.929,0.961,1459.164,1140.8
2024-01-04T05:05:00,58.739,0.814,520.819,700.18
2024-01-04T05:10:00,57.331,0.989,727.495,897.606
2024-01-04T05:15:00,55.339,0.99,926.889,668.301
2024-01-04T05:20:00,55.728,0.977,882.988,741.603
2024-01-04T05:25:00,58.999,1.005,944.027,1035.463
2024-01-04T05:30:00,56.18,0.983,1771.061,786.021
2024-01-04T05:35:00,107.937,0.794,13354.591,3898.958
2024-01-04T05:40:00,98.303,0.962,12997.342,2328.698
2024-01-04T05:45:00,68.657,0.979,5731.089,1416.825
2024-01-04T05:50:00,66.611,0.865,1395.574,1258.742
2024-01-04T05:55:00,66.295,0.969,4414.982,1136.666
2024-01-04T06:00:00,49.509,0.927,1696.181,697.273
2024-01-04T06:05:00,102.895,0.865,5711.351,1137.211
2024-01-04T06:10:00,76.763,0.807,6133.365,746.662
2024-01-04T23:50:00,78.626,0.903,5196.766,2754.343
2024-01-04T23:55:00,72.727,0.896,4459.875,1447.013
