timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-25T00:25:00,54.2,0.892,3223.141,1049.54
2023-12-25T00:30:00,80.146,0.909,5034.976,3638.239
2023-12-25T00:35:00,62.717,1.003,2302.336,1642.271
2023-12-25T00:40:00,66.494,1.001,2197.775,1796.309
2023-12-25T00:45:00,55.569,0.997,2050.424,911.745
2023-12-25T00:50:00,62.028,0.975,2976.25,872.306
2023-12-25T00:55:00,73.657,0.996,6598.728,4011.266
2023-12-25T01:00:00,53.91,0.985,3775.795,817.329
2023-12-25T01:05:00,67.654,0.733,3380.445,802.571
2023-12-25T01:10:00,110.454,0.963,5503.888,2815.241
2023-12-25T01:15:00,63.03,0.944,9139.649,1586.993
2023-12-25T01:20:00,60.296,0.971,9153.253,1949.358
2023-12-25T01:25:00,82.519,0.969,7417.27,2142.704
2023-12-25T01:30:00,81.607,1.001,3233.113,1712.206
2023-12-25T01:35:00,74.447,1.004,4677.413,1517.087
2023-12-25T01:40:00,43.313,1.002,483.039,747.192
2023-12-25T01:45:00,40.592,1.005,378.016,595.303
2023-12-25T01:50:00,42.435,1.002,249.708,723.317
2023-12-25T01:55:00,63.82,1.003,2577.851,904.373
2023-12-25T02:00:00,59.617,1.004,3811.167,1353.641
2023-12-25T02:05:00,49.752,1.004,1052.78,804.908
2023-12-25T02:10:00,46.422,0.964,1071.229,581.392
2023-12-25T02:15:00,47.23,1.003,5391.397,847.707
2023-12-25T02:20:00,44.167,1.003,649.809,689.182
2023-12-25T02:25:00,55.084,0.951,10002.739,839.747
2023-12-25T02:30:00,47.27,0.999,1533.188,577.217
2023-12-25T02:35:00,50.601,1.002,790.252,654.301
2023-12-25T02:40:00,49.212,1.003,1201.273,787.141
2023-12-25T02:45:00,57.403,0.938,4921.043,804.021
2023-12-25T02:50:00,49.101,1.005,1788.159,725.477
2023-12-25T02:55:00,48.595,1.003,1011.424,894.713
2023-12-25T03:00:00,60.857,0.987,4239.986,1242.909
2023-12-25T03:05:00,58.356,0.912,2205.794,773.325
2023-12-25T03:10:00,51.771,1.003,780.157,655.921
2023-12-25T03:15:00,52.704,0.963,1947.127,1078.753
2023-12-25T03:20:00,55.551,0.927,3737.389,912.15
2023-12-25T03:25:00,63.894,0.856,3320.068,748.293
2023-12-25T03:30:00,56.536,1.005,1606.051,646.142
2023-12-25T03:35:00,44.222,1.003,1019.939,542.297
2023-12-25T03:40:00,48.016,0.997,3404.634,574.1
2023-12-25T03:45:00,51.83,1.004,1441.425,1013.777
2023-12-25T03:50:00,43.582,1.003,2921.042,538.907
2023-12-25T03:55:00,41.818,1.003,912.943,680.667
2023-12-25T04:00:00,41.696,1.003,604.529,624.056
2023-12-25T04:05:00,48.256,0.947,1436.294,581.665
2023-12-25T04:10:00,67.376,0.874,10202.109,1242.55
2023-12-25T04:15:00,75.099,0.956,6959.576,1516.906
2023-12-25T04:20:00,59.675,0.997,2807.963,969.344
2023-12-25T04:25:00,50.565,0.93,2077.099,1086.34
2023-12-25T04:30:00,82.92,0.947,6103.636,1574.113
2023-12-25T04:35:00,78.825,0.734,3887.273,903.524
2023-12-25T04:40:00,59.879,1.003,5311.315,693.079
2023-12-25T04:45:00,60.175,1.004,6045.737,989.025
2023-12-25T04:50:00,45.931,0.946,1620.709,508.231
2023-12-25T04:55:00,52.655,0.972,3009.225,788.473
2023-12-25T05:00:00,42.472,1.003,2026.509,613.848
2023-12-25T05:05:00,57.463,0.777,4714.728,931.117
2023-12-25T05:15:00,53.897,0.905,2105.049,1014.334
