timestamp,value
2022-11-07T00:15:08Z,50.0
2022-11-07T00:16:08Z,50.0
2022-11-07T00:17:08Z,50.0
2022-11-07T00:18:08Z,50.0
2022-11-07T00:19:08Z,50.0
2022-11-07T00:20:08Z,50.0
2022-11-07T00:21:08Z,50.0
2022-11-07T00:22:08Z,50.0
2022-11-07T00:23:08Z,50.0
2022-11-07T00:24:08Z,50.0
2022-11-07T00:25:08Z,50.0
2022-11-07T00:26:08Z,85.3
2022-11-07T00:27:08Z,50.0
2022-11-07T00:28:08Z,50.0
2022-11-07T00:29:08Z,50.0
2022-11-07T00:30:08Z,50.0
2022-11-07T00:31:08Z,50.0
2022-11-07T00:32:08Z,50.0
2022-11-07T00:33:08Z,50.0
2022-11-07T00:34:08Z,50.0
2022-11-07T00:35:08Z,50.0
2022-11-07T00:36:08Z,83.0
2022-11-07T00:37:08Z,50.0
2022-11-07T00:38:08Z,50.0
2022-11-07T00:39:08Z,50.0
2022-11-07T00:40:08Z,50.0
2022-11-07T00:41:08Z,50.0
2022-11-07T00:42:08Z,50.0
2022-11-07T00:43:08Z,50.0
2022-11-07T00:44:08Z,50.0
2022-11-07T00:45:08Z,50.0
2022-11-07T05:12:04Z,50.0
2022-11-07T05:13:04Z,50.0
2022-11-07T05:14:04Z,50.0
2022-11-07T05:15:04Z,50.0
2022-11-07T05:16:04Z,50.0
2022-11-07T05:17:04Z,50.0
2022-11-07T05:18:04Z,50.0
2022-11-07T05:19:04Z,50.0
2022-11-07T05:20:04Z,50.0
2022-11-07T05:21:04Z,50.0
2022-11-07T05:22:04Z,50.0
2022-11-07T05:23:04Z,50.0
2022-11-07T05:24:04Z,50.0
2022-11-07T05:25:04Z,50.0
2022-11-07T05:26:04Z,50.0
2022-11-07T05:27:04Z,50.0
2022-11-07T05:28:04Z,50.0
2022-11-07T05:29:04Z,50.0
2022-11-07T05:30:04Z,50.0
2022-11-07T05:31:04Z,50.0
2022-11-07T05:32:04Z,50.0
2022-11-07T05:33:04Z,50.0
2022-11-07T05:34:04Z,50.0
2022-11-07T05:35:04Z,50.0
2022-11-07T05:36:04Z,50.0
2022-11-07T05:37:04Z,50.0
2022-11-07T05:38:04Z,50.0
2022-11-07T05:39:04Z,50.0
2022-11-07T05:40:04Z,50.0
2022-11-07T05:41:04Z,50.0
2022-11-07T05:42:04Z,50.0
2022-11-07T07:23:34Z,78.5
2022-11-07T07:24:34Z,78.8
2022-11-07T07:25:34Z,79.2
2022-11-07T07:26:34Z,79.9
2022-11-07T07:27:34Z,80.0
2022-11-07T07:28:34Z,80.3
2022-11-07T07:29:34Z,80.4
2022-11-07T07:30:34Z,80.5
2022-11-07T07:31:34Z,80.6
2022-11-07T07:32:34Z,80.8
2022-11-07T07:33:34Z,80.9
2022-11-07T07:34:34Z,80.9
2022-11-07T07:35:34Z,80.9
2022-11-07T07:36:34Z,81.1
2022-11-07T07:37:34Z,81.2
2022-11-07T07:38:34Z,81.3
2022-11-07T07:39:34Z,81.4
2022-11-07T07:40:34Z,81.5
2022-11-07T07:41:34Z,81.4
2022-11-07T07:42:34Z,81.3
2022-11-07T07:43:34Z,81.1
2022-11-07T07:44:34Z,80.5
2022-11-07T07:45:34Z,80.2
2022-11-07T07:46:34Z,80.5
2022-11-07T07:47:34Z,80.8
2022-11-07T07:48:34Z,80.9
2022-11-07T07:49:34Z,81.2
2022-11-07T07:50:34Z,81.8
2022-11-07T07:51:34Z,82.9
2022-11-07T07:52:34Z,87.0
2022-11-07T07:53:34Z,90.3
2022-11-07T07:54:34Z,91.2
2022-11-07T07:55:34Z,92.7
2022-11-07T07:56:34Z,93.5
2022-11-07T07:57:34Z,94.5
2022-11-07T07:58:34Z,95.2
2022-11-07T07:59:34Z,95.6
2022-11-07T08:00:34Z,96.0
2022-11-07T08:01:34Z,95.9
2022-11-07T08:02:34Z,96.0
2022-11-07T08:03:34Z,96.3
2022-11-07T08:04:34Z,50.0
2022-11-07T08:05:34Z,96.1
2022-11-07T08:06:34Z,96.0
2022-11-07T08:07:34Z,96.0
2022-11-07T08:08:34Z,95.9
2022-11-07T08:09:34Z,96.0
2022-11-07T08:10:34Z,96.0
2022-11-07T08:11:34Z,96.0
2022-11-07T08:12:34Z,96.1
2022-11-07T08:13:34Z,95.9
2022-11-07T08:14:34Z,95.7
2022-11-07T08:15:34Z,96.1
2022-11-07T08:16:34Z,96.5
2022-11-07T08:17:34Z,96.8
2022-11-07T08:18:34Z,96.5
2022-11-07T08:19:34Z,96.5
2022-11-07T08:20:34Z,96.3
2022-11-07T08:21:34Z,96.3
2022-11-07T08:22:34Z,96.1
2022-11-07T08:23:34Z,95.8
2022-11-07T08:24:34Z,95.5
2022-11-07T08:25:34Z,50.0
2022-11-07T08:26:34Z,96.0
2022-11-07T08:27:34Z,96.2
2022-11-07T08:28:34Z,96.0
2022-11-07T08:29:34Z,96.4
2022-11-07T08:30:34Z,96.2
2022-11-07T08:31:34Z,96.4
2022-11-07T08:32:34Z,96.6
2022-11-07T08:33:34Z,96.6
2022-11-07T08:34:34Z,96.3
2022-11-07T08:35:34Z,96.1
2022-11-07T08:36:34Z,96.1
2022-11-07T08:37:34Z,96.2
2022-11-07T08:38:34Z,96.3
2022-11-07T08:39:34Z,96.3
2022-11-07T08:40:34Z,96.3
2022-11-07T08:41:34Z,96.3
2022-11-07T08:42:34Z,96.3
2022-11-07T08:43:34Z,96.4
2022-11-07T08:44:34Z,96.5
2022-11-07T08:45:34Z,96.5
2022-11-07T08:46:34Z,96.5
2022-11-07T08:47:34Z,96.7
2022-11-07T08:48:34Z,96.6
2022-11-07T08:49:34Z,96.5
2022-11-07T08:50:34Z,96.6
2022-11-07T08:51:34Z,97.0
2022-11-07T08:52:34Z,97.0
2022-11-07T08:53:34Z,50.0
2022-11-07T08:54:34Z,96.1
2022-11-07T08:55:34Z,94.0
2022-11-07T08:56:34Z,92.3
2022-11-07T08:57:34Z,91.0
2022-11-07T08:58:34Z,90.4
2022-11-07T08:59:34Z,89.9
2022-11-07T09:00:34Z,89.5
2022-11-07T09:01:34Z,89.2
2022-11-07T09:02:34Z,89.2
2022-11-07T09:03:34Z,89.1
2022-11-07T09:04:34Z,89.1
2022-11-07T09:05:34Z,88.9
2022-11-07T09:06:34Z,50.0
2022-11-07T09:07:34Z,90.3
2022-11-07T09:08:34Z,92.7
2022-11-07T09:09:34Z,94.0
2022-11-07T09:10:34Z,94.9
2022-11-07T09:11:34Z,95.3
2022-11-07T09:12:34Z,95.6
2022-11-07T09:13:34Z,95.6
2022-11-07T09:14:34Z,95.7
2022-11-07T09:15:34Z,95.7
2022-11-07T09:16:34Z,95.7
2022-11-07T09:17:34Z,95.7
2022-11-07T09:18:34Z,95.8
2022-11-07T09:19:34Z,95.8
2022-11-07T09:20:34Z,95.8
2022-11-07T09:21:34Z,95.8
2022-11-07T09:22:34Z,95.9
2022-11-07T09:23:34Z,95.8
2022-11-07T09:24:34Z,95.9
2022-11-07T09:25:34Z,95.9
2022-11-07T09:26:34Z,95.8
2022-11-07T09:27:34Z,95.9
2022-11-07T09:28:34Z,95.8
2022-11-07T09:29:34Z,50.0
2022-11-07T09:30:34Z,96.1
2022-11-07T09:31:34Z,95.9
2022-11-07T09:32:34Z,95.7
2022-11-07T09:33:34Z,95.7
2022-11-07T09:34:34Z,95.5
2022-11-07T09:35:34Z,95.4
2022-11-07T09:36:34Z,95.5
2022-11-07T09:37:34Z,95.4
2022-11-07T09:38:34Z,95.4
2022-11-07T09:39:34Z,50.0
2022-11-07T09:40:34Z,95.4
2022-11-07T09:41:34Z,50.0
2022-11-07T09:42:34Z,95.2
2022-11-07T09:43:34Z,95.3
2022-11-07T09:44:34Z,95.4
2022-11-07T09:45:34Z,50.0
2022-11-07T09:46:34Z,95.6
2022-11-07T09:47:34Z,95.7
2022-11-07T09:48:34Z,95.8
2022-11-07T09:49:34Z,95.8
2022-11-07T09:50:34Z,95.9
2022-11-07T09:51:34Z,95.9
2022-11-07T09:52:34Z,95.9
2022-11-07T09:53:34Z,95.8
2022-11-07T09:54:34Z,50.0
2022-11-07T09:55:34Z,95.9
2022-11-07T09:56:34Z,96.0
2022-11-07T09:57:34Z,95.9
2022-11-07T09:58:34Z,95.9
2022-11-07T09:59:34Z,95.8
2022-11-07T10:00:34Z,95.8
2022-11-07T10:01:34Z,95.8
2022-11-07T10:02:34Z,95.8
2022-11-07T10:03:34Z,95.8
2022-11-07T10:04:34Z,95.8
2022-11-07T10:05:34Z,95.8
2022-11-07T10:06:34Z,95.8
2022-11-07T10:07:34Z,95.8
2022-11-07T10:08:34Z,95.7
2022-11-07T10:09:34Z,95.7
2022-11-07T10:10:34Z,95.6
2022-11-07T10:11:34Z,95.6
2022-11-07T10:12:34Z,95.5
2022-11-07T10:13:34Z,95.5
2022-11-07T10:14:34Z,95.5
2022-11-07T10:15:34Z,95.4
2022-11-07T10:16:34Z,95.4
2022-11-07T10:17:34Z,95.3
2022-11-07T10:18:34Z,95.3
2022-11-07T10:19:34Z,95.3
2022-11-07T10:20:34Z,95.3
2022-11-07T10:21:34Z,95.2
2022-11-07T10:22:34Z,95.3
2022-11-07T10:23:34Z,95.3
2022-11-07T10:24:34Z,95.2
2022-11-07T10:25:34Z,95.3
2022-11-07T10:26:34Z,95.3
2022-11-07T10:27:34Z,95.2
2022-11-07T10:28:34Z,95.2
2022-11-07T10:29:34Z,95.3
2022-11-07T10:30:34Z,95.3
2022-11-07T10:31:34Z,95.3
2022-11-07T10:32:34Z,95.3
2022-11-07T10:33:34Z,95.3
2022-11-07T10:34:34Z,95.3
2022-11-07T10:35:34Z,95.2
2022-11-07T10:36:34Z,95.2
2022-11-07T10:37:34Z,50.0
2022-11-07T10:38:34Z,50.0
2022-11-07T10:39:34Z,95.5
2022-11-07T10:40:34Z,95.7
2022-11-07T10:41:34Z,95.7
2022-11-07T10:42:34Z,95.8
2022-11-07T10:43:34Z,95.9
2022-11-07T10:44:34Z,95.9
2022-11-07T10:45:34Z,50.0
2022-11-07T10:46:34Z,96.1
2022-11-07T10:47:34Z,96.2
2022-11-07T10:48:34Z,96.2
2022-11-07T10:49:34Z,96.1
2022-11-07T10:50:34Z,50.0
2022-11-07T10:51:34Z,96.0
2022-11-07T10:52:34Z,96.1
2022-11-07T10:53:34Z,95.9
2022-11-07T10:54:34Z,95.7
2022-11-07T10:55:34Z,95.4
2022-11-07T10:56:34Z,95.2
2022-11-07T10:57:34Z,50.0
2022-11-07T10:58:34Z,95.3
2022-11-07T10:59:34Z,95.6
2022-11-07T11:00:34Z,95.6
2022-11-07T11:01:34Z,95.5
2022-11-07T11:02:34Z,95.4
2022-11-07T11:03:34Z,50.0
2022-11-07T11:04:34Z,93.2
2022-11-07T11:05:34Z,80.5
2022-11-07T11:06:34Z,79.7
2022-11-07T11:07:34Z,80.8
2022-11-07T11:08:34Z,78.7
2022-11-07T11:09:34Z,78.5
2022-11-07T11:10:34Z,79.5
2022-11-07T11:11:34Z,80.7
2022-11-07T11:12:34Z,81.3
2022-11-07T11:13:34Z,50.0
2022-11-07T11:14:34Z,80.6
2022-11-07T11:15:34Z,82.5
2022-11-07T11:16:34Z,83.5
2022-11-07T11:17:34Z,84.8
2022-11-07T11:18:34Z,86.2
2022-11-07T11:19:34Z,86.9
2022-11-07T11:20:34Z,50.0
2022-11-07T11:21:34Z,85.7
2022-11-07T11:22:34Z,86.6
2022-11-07T11:23:34Z,91.7
2022-11-07T11:24:34Z,94.0
2022-11-07T11:25:34Z,95.7
2022-11-07T11:26:34Z,96.3
2022-11-07T11:27:34Z,97.2
2022-11-07T11:28:34Z,97.5
2022-11-07T11:29:34Z,97.7
2022-11-07T11:30:34Z,97.7
2022-11-07T11:31:34Z,97.8
2022-11-07T11:32:34Z,97.7
2022-11-07T11:33:34Z,97.7
2022-11-07T11:34:34Z,97.7
2022-11-07T11:35:34Z,97.8
2022-11-07T11:36:34Z,97.6
2022-11-07T11:37:34Z,97.5
2022-11-07T11:38:34Z,97.8
2022-11-07T11:39:34Z,97.9
2022-11-07T11:40:34Z,97.6
2022-11-07T11:41:34Z,97.6
2022-11-07T11:42:34Z,97.7
2022-11-07T11:43:34Z,97.6
2022-11-07T11:44:34Z,97.6
2022-11-07T11:45:34Z,97.5
2022-11-07T11:46:34Z,97.5
2022-11-07T11:47:34Z,97.8
2022-11-07T11:48:34Z,97.6
2022-11-07T11:49:34Z,97.5
2022-11-07T11:50:34Z,97.5
2022-11-07T11:51:34Z,97.6
2022-11-07T11:52:34Z,50.0
