timestamp,rmssd,coverage,low_frequency,high_frequency
2022-05-27T00:25:00,75.211,0.919,8926.759,1054.488
2022-05-27T00:30:00,60.939,0.982,3942.426,952.428
2022-05-27T00:35:00,54.458,0.978,3137.983,517.392
2022-05-27T00:40:00,68.071,1.005,7548.754,766.165
2022-05-27T00:45:00,68.18,1.004,8721.166,730.92
2022-05-27T00:50:00,53.44,1.004,2940.342,652.727
2022-05-27T00:55:00,47.753,0.991,278.251,601.959
2022-05-27T01:00:00,55.34,0.995,5062.813,885.594
2022-05-27T01:10:00,31.109,0.991,254.691,396.105
2022-05-27T01:15:00,30.8,0.989,506.909,294.576
2022-05-27T01:20:00,38.558,1.005,487.985,549.622
2022-05-27T01:25:00,33.166,1.004,691.148,376.597
2022-05-27T01:30:00,39.336,0.975,2015.228,509.441
2022-05-27T01:35:00,47.883,1.005,2631.169,635.833
2022-05-27T01:40:00,40.776,1.003,1328.111,444.336
2022-05-27T01:45:00,43.727,1.001,304.922,576.397
2022-05-27T01:50:00,52.071,1.004,1145.503,795.338
2022-05-27T01:55:00,56.412,0.981,9020.158,623.961
2022-05-27T02:00:00,55.827,1.002,750.171,649.377
2022-05-27T02:05:00,78.43,0.956,19171.263,1084.566
2022-05-27T02:10:00,61.897,1.003,6220.011,689.471
2022-05-27T02:15:00,70.222,1.002,4406.101,708.841
2022-05-27T02:20:00,73.083,1.004,5985.252,843.847
2022-05-27T02:25:00,67.297,0.95,9362.679,953.49
2022-05-27T02:30:00,79.91,0.989,12075.958,1471.523
2022-05-27T02:35:00,99.305,0.991,4966.49,797.985
2022-05-27T02:40:00,73.181,1.003,4649.872,595.697
2022-05-27T02:45:00,106.059,1.001,17021.127,1730.043
2022-05-27T02:50:00,75.625,0.966,5181.351,805.804
2022-05-27T02:55:00,101.319,0.959,4043.471,1647.996
2022-05-27T03:00:00,93.832,0.838,9164.624,1949.101
2022-05-27T03:05:00,105.64,0.917,11122.093,1574.264
2022-05-27T03:10:00,117.161,0.952,15315.87,2115.56
2022-05-27T03:15:00,69.098,0.94,3308.058,867.414
2022-05-27T03:20:00,95.982,0.948,9264.901,1491.727
2022-05-27T03:25:00,93.883,1.004,12522.657,1708.395
2022-05-27T03:30:00,84.757,1.005,13540.369,964.342
2022-05-27T03:35:00,106.447,0.854,14249.0,1977.594
2022-05-27T03:40:00,76.156,1.005,5450.88,1282.958
2022-05-27T03:45:00,75.581,0.928,14554.472,940.44
2022-05-27T03:50:00,85.736,0.982,3937.196,1080.265
2022-05-27T03:55:00,102.732,0.968,26580.727,1959.61
2022-05-27T04:00:00,76.759,1.006,10844.251,2006.723
2022-05-27T04:05:00,54.598,1.004,13080.409,726.384
2022-05-27T04:10:00,63.682,1.002,9188.685,1015.371
2022-05-27T04:15:00,52.236,1.004,5106.285,545.657
2022-05-27T04:20:00,66.509,0.995,16474.555,1295.487
