timestamp,bucket_values
2024-01-01T05:38:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.005, 0.009, 0.015, 0.034, 0.078, 0.108, 0.122, 0.154, 0.172, 0.146, 0.069, 0.034, 0.025, 0.016, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2024-01-02T05:20:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.005, 0.011, 0.027, 0.072, 0.12, 0.106, 0.092, 0.097, 0.122, 0.132, 0.098, 0.053, 0.028, 0.018, 0.008, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2024-01-03T06:23:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.007, 0.013, 0.019, 0.032, 0.047, 0.058, 0.068, 0.104, 0.142, 0.139, 0.116, 0.087, 0.064, 0.041, 0.028, 0.016, 0.008, 0.002, 0.001, 0.0, 0.0]"
2024-01-04T06:17:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.006, 0.014, 0.023, 0.055, 0.123, 0.196, 0.209, 0.161, 0.097, 0.049, 0.027, 0.018, 0.009, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-01-05T05:26:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.01, 0.014, 0.027, 0.069, 0.115, 0.187, 0.243, 0.181, 0.078, 0.036, 0.018, 0.008, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-01-06T05:23:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.005, 0.004, 0.007, 0.016, 0.027, 0.053, 0.076, 0.103, 0.152, 0.221, 0.191, 0.08, 0.03, 0.017, 0.01, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-01-07T04:50:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.006, 0.01, 0.012, 0.025, 0.047, 0.074, 0.168, 0.261, 0.207, 0.106, 0.044, 0.022, 0.009, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-01-08T04:39:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.005, 0.013, 0.022, 0.04, 0.088, 0.134, 0.174, 0.202, 0.166, 0.08, 0.042, 0.016, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-01-10T06:18:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.006, 0.015, 0.025, 0.049, 0.099, 0.133, 0.139, 0.169, 0.151, 0.094, 0.055, 0.032, 0.016, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2024-01-11T04:44:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.007, 0.011, 0.028, 0.097, 0.165, 0.182, 0.182, 0.138, 0.093, 0.044, 0.025, 0.013, 0.006, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
