timestamp,bucket_values
2023-12-01T06:34:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.005, 0.009, 0.018, 0.046, 0.124, 0.179, 0.193, 0.164, 0.113, 0.068, 0.035, 0.024, 0.011, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-02T06:08:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.009, 0.028, 0.109, 0.202, 0.173, 0.11, 0.102, 0.09, 0.069, 0.047, 0.028, 0.015, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-03T06:14:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.007, 0.016, 0.049, 0.135, 0.212, 0.168, 0.099, 0.084, 0.076, 0.049, 0.044, 0.026, 0.015, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-04T08:43:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.008, 0.019, 0.059, 0.189, 0.235, 0.161, 0.101, 0.076, 0.06, 0.037, 0.026, 0.012, 0.006, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-05T05:32:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.008, 0.015, 0.023, 0.046, 0.093, 0.145, 0.222, 0.202, 0.119, 0.058, 0.032, 0.017, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-06T06:01:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.001, 0.004, 0.01, 0.024, 0.05, 0.133, 0.225, 0.19, 0.119, 0.095, 0.066, 0.033, 0.02, 0.013, 0.007, 0.003, 0.001, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-12-07T05:42:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.012, 0.024, 0.037, 0.081, 0.132, 0.148, 0.126, 0.099, 0.103, 0.083, 0.068, 0.04, 0.022, 0.012, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-08T06:00:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.009, 0.023, 0.042, 0.097, 0.134, 0.127, 0.122, 0.131, 0.115, 0.087, 0.059, 0.029, 0.013, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-09T06:02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.005, 0.014, 0.037, 0.093, 0.142, 0.162, 0.169, 0.141, 0.098, 0.063, 0.038, 0.019, 0.008, 0.004, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-10T05:52:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.003, 0.006, 0.016, 0.023, 0.045, 0.081, 0.104, 0.125, 0.156, 0.166, 0.123, 0.065, 0.042, 0.026, 0.012, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-11T05:28:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.006, 0.014, 0.021, 0.041, 0.066, 0.1, 0.126, 0.143, 0.148, 0.131, 0.09, 0.049, 0.032, 0.018, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-12-12T06:25:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.007, 0.018, 0.033, 0.071, 0.109, 0.116, 0.104, 0.104, 0.11, 0.11, 0.077, 0.055, 0.035, 0.024, 0.013, 0.008, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-12-13T06:21:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.002, 0.008, 0.015, 0.023, 0.045, 0.069, 0.1, 0.127, 0.154, 0.156, 0.125, 0.073, 0.045, 0.026, 0.017, 0.007, 0.002, 0.001, 0.001, 0.0, 0.0, 0.0]"
2023-12-14T05:17:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.007, 0.016, 0.033, 0.093, 0.158, 0.163, 0.157, 0.128, 0.103, 0.06, 0.034, 0.018, 0.013, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-15T05:36:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.005, 0.005, 0.014, 0.026, 0.052, 0.071, 0.087, 0.108, 0.162, 0.169, 0.116, 0.069, 0.039, 0.027, 0.021, 0.016, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0]"
2023-12-16T05:51:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.005, 0.012, 0.014, 0.028, 0.045, 0.039, 0.049, 0.116, 0.221, 0.231, 0.121, 0.059, 0.031, 0.013, 0.005, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-12-17T05:38:00,"[0.0, 0.001, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.006, 0.014, 0.021, 0.059, 0.103, 0.103, 0.095, 0.101, 0.128, 0.138, 0.091, 0.06, 0.037, 0.02, 0.011, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-12-18T05:10:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.003, 0.009, 0.011, 0.015, 0.024, 0.029, 0.05, 0.14, 0.271, 0.253, 0.115, 0.045, 0.021, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-19T05:41:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.003, 0.005, 0.011, 0.016, 0.041, 0.095, 0.136, 0.15, 0.15, 0.136, 0.115, 0.074, 0.035, 0.017, 0.008, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-20T04:34:00,"[0.0, 0.0, 0.0, 0.0, 0.003, 0.001, 0.001, 0.002, 0.006, 0.032, 0.05, 0.071, 0.092, 0.101, 0.089, 0.065, 0.104, 0.141, 0.124, 0.063, 0.034, 0.012, 0.006, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-12-21T06:36:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.011, 0.022, 0.048, 0.101, 0.143, 0.126, 0.101, 0.106, 0.106, 0.089, 0.06, 0.042, 0.022, 0.009, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-22T06:25:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.007, 0.019, 0.03, 0.065, 0.091, 0.102, 0.102, 0.115, 0.124, 0.126, 0.093, 0.055, 0.033, 0.018, 0.008, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-23T06:41:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.008, 0.015, 0.03, 0.077, 0.124, 0.148, 0.159, 0.162, 0.129, 0.069, 0.036, 0.019, 0.009, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-24T05:41:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.004, 0.013, 0.024, 0.067, 0.135, 0.185, 0.179, 0.123, 0.095, 0.061, 0.046, 0.033, 0.018, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-25T05:19:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.009, 0.019, 0.043, 0.126, 0.216, 0.208, 0.128, 0.084, 0.056, 0.044, 0.036, 0.016, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-26T06:18:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.006, 0.015, 0.043, 0.13, 0.198, 0.192, 0.133, 0.093, 0.064, 0.048, 0.034, 0.02, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-27T04:58:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.005, 0.019, 0.055, 0.108, 0.175, 0.162, 0.105, 0.078, 0.079, 0.084, 0.058, 0.033, 0.019, 0.009, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-28T05:28:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.005, 0.014, 0.024, 0.051, 0.104, 0.158, 0.168, 0.161, 0.138, 0.077, 0.046, 0.025, 0.013, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-12-29T06:03:00,"[0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.004, 0.005, 0.008, 0.018, 0.024, 0.063, 0.138, 0.176, 0.158, 0.111, 0.082, 0.059, 0.056, 0.04, 0.027, 0.016, 0.007, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
