timestamp,rmssd,coverage,low_frequency,high_frequency
2022-04-27T00:00:00,37.524,1.0,343.941,483.259
2022-04-27T00:05:00,38.946,0.974,2210.386,546.674
2022-04-27T00:10:00,24.895,0.949,604.098,94.605
2022-04-27T00:15:00,30.54,0.932,2024.468,306.038
2022-04-27T00:20:00,34.184,1.003,467.0,350.845
2022-04-27T00:25:00,51.904,0.954,1588.131,800.774
2022-04-27T00:30:00,45.451,1.004,704.66,829.374
2022-04-27T00:35:00,44.974,1.002,542.747,726.029
2022-04-27T00:40:00,46.41,0.971,1206.077,801.171
2022-04-27T00:45:00,38.515,0.952,1744.027,460.742
2022-04-27T00:50:00,43.61,0.961,1172.354,445.735
2022-04-27T00:55:00,36.86,0.993,853.987,353.184
2022-04-27T01:00:00,33.009,1.002,282.121,435.716
2022-04-27T01:05:00,28.63,1.004,172.159,312.577
2022-04-27T01:10:00,33.579,0.974,246.139,332.439
2022-04-27T01:15:00,34.834,1.004,1847.994,363.578
2022-04-27T01:20:00,36.329,1.002,2424.782,485.295
2022-04-27T01:25:00,35.212,1.004,265.513,460.101
2022-04-27T01:30:00,35.168,1.004,1000.26,473.955
2022-04-27T01:35:00,32.84,0.992,540.107,346.441
2022-04-27T01:40:00,40.143,1.003,1294.501,563.599
2022-04-27T01:45:00,43.791,0.866,1233.211,458.002
2022-04-27T01:50:00,24.906,0.95,2506.755,203.151
2022-04-27T01:55:00,37.259,0.974,1149.727,361.524
2022-04-27T02:00:00,44.545,0.911,778.627,658.944
2022-04-27T02:05:00,46.803,0.906,1434.004,772.565
2022-04-27T02:10:00,55.684,1.005,3361.72,825.176
2022-04-27T02:15:00,38.325,0.998,454.709,388.836
2022-04-27T02:20:00,55.985,0.948,2395.694,935.228
2022-04-27T02:25:00,38.286,1.004,297.036,529.516
2022-04-27T02:30:00,41.614,0.997,410.883,466.962
2022-04-27T02:35:00,59.334,1.001,1905.964,1040.101
2022-04-27T02:40:00,50.709,0.992,3637.702,564.318
2022-04-27T02:45:00,48.771,1.003,811.776,790.178
2022-04-27T02:50:00,49.76,1.003,646.195,775.789
2022-04-27T02:55:00,46.169,1.005,558.502,789.043
2022-04-27T03:00:00,50.547,0.989,2130.173,649.329
2022-04-27T03:05:00,51.426,1.003,1314.512,625.869
2022-04-27T03:10:00,76.384,0.965,8052.194,1179.71
2022-04-27T03:15:00,35.4,0.99,542.683,375.091
2022-04-27T23:35:00,61.418,0.91,2563.294,740.706
2022-04-27T23:40:00,54.856,0.988,2248.106,690.182
2022-04-27T23:45:00,47.107,0.986,1541.629,470.227
2022-04-27T23:50:00,42.6,0.979,3068.13,357.896
2022-04-27T23:55:00,54.993,1.004,10847.898,715.699
