timestamp,rmssd,coverage,low_frequency,high_frequency
2022-09-09T00:00:00,59.394,0.926,4206.453,1116.112
2022-09-09T00:05:00,53.464,0.988,861.844,438.586
2022-09-09T00:10:00,49.931,0.926,352.642,449.026
2022-09-09T00:15:00,51.148,1.005,1458.321,549.838
2022-09-09T00:20:00,52.147,1.006,415.518,583.805
2022-09-09T00:25:00,52.987,1.003,984.038,639.052
2022-09-09T00:30:00,69.16,0.968,2796.583,942.304
2022-09-09T00:35:00,69.474,1.005,6757.794,674.704
2022-09-09T00:40:00,79.888,0.916,7050.967,887.059
2022-09-09T00:45:00,88.475,0.975,5320.231,1647.007
2022-09-09T00:50:00,46.278,1.004,1172.783,690.501
2022-09-09T00:55:00,57.566,1.003,3302.35,732.069
2022-09-09T01:00:00,68.243,1.004,5308.94,1212.414
2022-09-09T01:05:00,42.44,1.003,2726.163,450.551
2022-09-09T01:10:00,38.706,1.003,476.692,328.216
2022-09-09T01:15:00,40.314,1.005,406.427,305.223
2022-09-09T01:20:00,44.48,1.002,1743.203,436.265
2022-09-09T01:25:00,48.955,0.987,2639.171,542.535
2022-09-09T01:30:00,42.864,1.005,1596.807,387.482
2022-09-09T01:35:00,49.352,0.966,1610.463,570.913
2022-09-09T01:40:00,69.16,0.886,4298.616,959.636
2022-09-09T01:45:00,70.47,0.992,4783.903,1134.228
2022-09-09T01:50:00,67.572,0.967,11584.438,745.002
2022-09-09T01:55:00,60.775,0.939,6539.889,1159.429
2022-09-09T02:00:00,64.483,0.917,5400.914,856.012
2022-09-09T02:05:00,38.007,0.976,348.351,578.221
2022-09-09T02:10:00,48.337,0.927,5972.226,680.287
2022-09-09T02:15:00,71.5,0.969,2680.738,1265.319
2022-09-09T02:20:00,86.885,0.861,6613.657,1571.862
2022-09-09T02:25:00,109.762,1.004,14198.449,2196.801
2022-09-09T02:30:00,92.816,0.943,12009.072,1576.633
2022-09-09T02:35:00,80.368,0.958,4649.629,1212.871
2022-09-09T02:40:00,57.678,1.003,5168.216,576.174
2022-09-09T02:45:00,58.573,0.991,2045.186,687.929
2022-09-09T02:50:00,57.998,1.003,2407.525,869.652
2022-09-09T02:55:00,60.288,1.003,791.207,533.915
2022-09-09T03:00:00,65.785,1.0,1243.688,866.733
2022-09-09T03:05:00,53.496,1.003,622.426,415.368
2022-09-09T03:10:00,53.148,1.005,1582.587,464.388
2022-09-09T03:15:00,55.224,1.005,677.108,544.906
2022-09-09T03:20:00,77.049,0.915,8475.708,945.466
2022-09-09T03:25:00,72.002,0.97,5513.608,1215.423
2022-09-09T03:30:00,83.685,0.998,7146.011,1354.667
2022-09-09T03:35:00,100.815,0.99,18661.794,2128.162
2022-09-09T03:40:00,106.95,0.985,16332.183,1725.114
2022-09-09T03:45:00,106.332,0.935,5936.122,2462.931
2022-09-09T03:50:00,98.415,0.988,4700.573,1705.557
2022-09-09T03:55:00,81.221,0.934,3214.128,671.234
2022-09-09T04:00:00,98.409,1.005,9915.494,1973.448
2022-09-09T04:05:00,84.036,1.006,7199.336,1659.304
2022-09-09T04:10:00,60.754,1.001,2456.708,830.582
2022-09-09T04:15:00,50.424,0.956,1667.158,360.043
2022-09-09T04:20:00,54.451,1.002,3218.766,642.876
2022-09-09T04:25:00,51.055,0.939,1978.585,483.669
2022-09-09T04:30:00,54.797,1.004,1084.031,526.08
2022-09-09T04:35:00,48.009,1.002,496.352,438.369
2022-09-09T04:40:00,53.152,0.944,967.342,358.488
2022-09-09T04:45:00,120.052,0.893,14861.721,2050.761
2022-09-09T04:50:00,92.601,0.966,13157.384,974.173
2022-09-09T04:55:00,108.517,0.921,26981.708,1726.349
2022-09-09T05:00:00,89.435,0.974,12283.401,1561.843
2022-09-09T05:05:00,114.138,0.919,16945.383,2778.343
2022-09-09T05:10:00,146.517,0.876,16791.151,4084.453
2022-09-09T05:15:00,116.405,0.954,18014.412,1351.292
2022-09-09T05:20:00,114.245,0.912,21869.202,2167.156
2022-09-09T05:25:00,91.939,0.758,10113.884,1125.059
2022-09-09T05:30:00,95.949,0.925,9065.448,2249.618
2022-09-09T05:35:00,98.775,0.904,12994.826,1173.692
