timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-12T00:00:00,44.284,0.987,506.468,405.969
2022-11-12T00:05:00,43.112,1.004,407.013,479.356
2022-11-12T00:10:00,44.928,0.998,491.809,429.623
2022-11-12T00:15:00,50.008,1.005,860.721,600.187
2022-11-12T00:20:00,55.501,1.005,660.073,768.987
2022-11-12T00:25:00,27.306,0.992,768.695,195.827
2022-11-12T00:30:00,34.742,1.003,582.119,387.349
2022-11-12T01:20:00,65.025,0.991,5169.927,1146.865
2022-11-12T01:25:00,54.152,0.989,2189.322,658.543
2022-11-12T01:30:00,57.798,0.968,1232.255,769.643
2022-11-12T01:35:00,60.331,1.004,2010.174,921.08
2022-11-12T01:40:00,56.257,0.989,3201.869,694.098
2022-11-12T01:45:00,54.091,0.974,1086.244,789.952
2022-11-12T01:50:00,72.623,0.894,6244.673,953.242
2022-11-12T01:55:00,81.793,0.99,7344.604,1554.198
2022-11-12T02:00:00,55.453,0.989,1040.401,921.085
2022-11-12T02:05:00,82.934,0.962,5131.636,1963.487
2022-11-12T02:10:00,69.704,0.939,4732.379,874.827
2022-11-12T02:15:00,64.348,1.002,2715.488,838.366
2022-11-12T02:20:00,63.152,0.994,5960.36,971.739
2022-11-12T02:25:00,66.127,0.968,3737.499,802.187
2022-11-12T02:30:00,61.625,0.932,4957.418,734.804
2022-11-12T02:35:00,62.622,0.994,2236.263,897.048
2022-11-12T02:40:00,61.61,1.005,434.16,905.376
2022-11-12T02:45:00,66.496,1.005,3657.629,950.218
2022-11-12T02:50:00,69.036,0.996,1937.238,1275.267
2022-11-12T02:55:00,59.33,1.004,1274.557,810.305
2022-11-12T03:00:00,62.347,1.003,1376.085,774.149
2022-11-12T03:05:00,68.105,0.974,19383.047,1540.268
2022-11-12T03:10:00,54.793,1.002,1905.153,677.782
2022-11-12T03:15:00,64.379,0.996,6618.021,900.68
2022-11-12T03:20:00,68.851,1.003,3306.578,902.266
2022-11-12T03:25:00,86.113,0.95,8454.366,1899.788
2022-11-12T03:30:00,51.88,0.973,451.976,614.789
2022-11-12T03:35:00,75.644,0.969,10668.921,1471.723
2022-11-12T03:40:00,54.541,0.967,787.615,895.616
2022-11-12T03:45:00,86.892,0.86,11467.764,1415.529
2022-11-12T03:50:00,104.198,0.948,16759.564,1660.024
2022-11-12T03:55:00,97.377,0.887,10212.394,2511.945
2022-11-12T04:05:00,82.1,0.995,11476.518,2153.452
2022-11-12T04:10:00,65.497,0.954,3313.693,837.436
2022-11-12T04:15:00,53.491,0.964,2326.027,429.593
2022-11-12T04:20:00,60.036,1.001,1394.874,426.855
2022-11-12T04:25:00,43.909,0.998,555.731,457.91
2022-11-12T04:30:00,43.673,1.002,2772.545,394.079
2022-11-12T04:35:00,39.572,0.994,572.276,340.793
2022-11-12T04:40:00,122.623,0.868,16676.344,3603.991
2022-11-12T04:45:00,114.616,0.837,15009.034,2921.531
2022-11-12T04:50:00,67.877,0.998,4734.861,1015.703
2022-11-12T04:55:00,78.397,0.968,11125.96,1168.618
2022-11-12T05:00:00,86.095,0.95,15944.826,1113.265
2022-11-12T05:15:00,119.791,0.934,22529.822,4521.445
2022-11-12T05:20:00,106.194,0.954,17231.792,2152.937
