timestamp,full_sleep_breathing_rate,full_sleep_standard_deviation,full_sleep_signal_to_noise,deep_sleep_breathing_rate,deep_sleep_standard_deviation,deep_sleep_signal_to_noise,light_sleep_breathing_rate,light_sleep_standard_deviation,light_sleep_signal_to_noise,rem_sleep_breathing_rate,rem_sleep_standard_deviation,rem_sleep_signal_to_noise
2022-04-06T04:44:30,13.6,0.8,11.831,13.6,0.8,11.831,14.2,1.0,9.293,14.0,1.6,3.005
2022-04-07T04:40:30,13.8,0.8,13.343,13.8,0.8,13.343,14.0,0.8,5.794,13.4,1.0,4.786
2022-04-08T03:37:00,13.4,1.3,5.323,13.4,1.3,5.323,14.2,1.2,7.112,13.8,1.7,4.444
2022-04-09T04:29:00,13.2,1.0,4.772,13.2,1.0,4.772,-1.0,0.0,1.645,-1.0,0.0,1.472
2022-04-10T04:19:00,13.8,0.7,8.974,13.8,0.7,8.974,13.8,0.8,7.9,13.2,0.5,2.543
2022-04-11T04:10:30,13.2,0.5,4.454,13.2,0.5,4.454,13.6,0.7,3.957,-1.0,0.0,1.75
2022-04-11T08:57:30,13.8,0.8,5.691,13.8,0.8,5.691,-1.0,0.0,2.103,13.6,0.6,3.655
2022-04-12T03:48:30,14.2,1.3,4.066,14.2,1.3,4.066,14.2,1.1,5.675,-1.0,0.0,2.022
2022-04-13T04:32:00,13.8,0.8,6.42,13.8,0.8,6.42,14.4,1.1,7.211,14.6,2.0,3.847
2022-04-14T04:13:30,14.4,1.0,7.56,14.4,1.0,7.56,14.2,1.0,7.673,14.6,1.5,5.488
2022-04-15T04:28:00,14.0,0.8,7.08,14.0,0.8,7.08,14.0,0.6,3.192,14.8,2.2,5.62
2022-04-16T04:13:30,14.0,1.1,7.502,14.0,1.1,7.502,13.6,1.1,8.366,13.2,1.5,4.93
2022-04-17T04:31:00,13.8,0.9,11.967,13.8,0.9,11.967,13.4,1.3,7.206,14.4,1.7,4.354
2022-04-17T10:14:30,13.6,0.8,8.841,13.6,0.8,8.841,13.4,1.5,5.517,-1.0,0.0,1.914
2022-04-18T04:14:00,13.6,0.9,11.077,13.6,0.9,11.077,14.2,1.2,6.956,13.2,2.2,3.263
2022-04-19T04:19:00,13.6,0.9,7.439,13.6,0.9,7.439,13.4,0.8,8.367,13.6,0.8,5.79
2022-04-20T04:04:00,14.4,0.9,8.754,14.4,0.9,8.754,14.2,0.9,6.228,-1.0,0.0,2.189
2022-04-21T04:14:00,14.4,0.6,9.271,14.4,0.6,9.271,14.0,1.1,6.23,13.6,1.4,2.781
2022-04-22T04:04:00,14.4,1.0,13.617,14.4,1.0,13.617,14.4,1.2,6.658,15.0,1.6,4.711
2022-04-23T04:14:00,14.2,1.0,10.58,14.2,1.0,10.58,14.0,1.2,6.261,14.4,1.1,2.667
2022-04-24T04:02:30,14.2,1.1,6.858,14.2,1.1,6.858,13.8,1.4,8.296,15.2,0.6,6.194
2022-04-25T04:08:00,13.6,0.9,7.489,13.6,0.9,7.489,13.2,1.2,5.599,14.4,0.4,4.311
2022-04-26T03:41:00,14.2,1.0,8.491,14.2,1.0,8.491,13.4,1.3,7.644,13.8,1.6,3.519
2022-04-27T04:09:00,13.2,0.9,11.447,-1.0,0.0,0.0,13.2,0.9,11.447,-1.0,0.0,1.98
2022-04-28T03:49:30,13.6,0.9,7.639,13.6,0.9,7.639,13.4,0.9,6.12,11.4,0.9,4.179
2022-04-29T03:59:00,13.4,0.8,10.572,13.4,0.8,10.572,13.2,1.1,5.248,13.6,1.9,5.77
2022-04-30T03:59:00,14.8,1.0,11.696,14.8,1.0,11.696,14.0,1.3,4.674,-1.0,0.0,0.0
