timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-19T00:25:00,48.346,0.863,516.052,446.804
2022-11-19T00:30:00,39.218,0.942,360.996,269.512
2022-11-19T00:35:00,39.577,1.004,435.973,296.604
2022-11-19T00:40:00,38.54,1.006,1118.934,496.334
2022-11-19T00:45:00,46.559,0.969,1031.399,493.299
2022-11-19T00:50:00,55.458,0.941,741.094,737.595
2022-11-19T00:55:00,65.04,0.825,8512.456,921.604
2022-11-19T01:00:00,85.857,0.989,15095.555,1330.155
2022-11-19T01:05:00,80.961,0.887,9668.475,997.047
2022-11-19T01:10:00,80.045,0.902,6244.211,823.445
2022-11-19T01:15:00,73.538,0.966,11938.097,546.612
2022-11-19T01:20:00,71.657,1.006,9764.492,1353.149
2022-11-19T01:25:00,63.775,0.888,4048.642,732.553
2022-11-19T01:30:00,76.289,0.977,5150.136,1444.781
2022-11-19T01:35:00,80.574,1.004,5662.439,1723.633
2022-11-19T01:45:00,55.6,0.85,996.705,526.991
2022-11-19T01:50:00,44.521,1.004,950.004,459.517
2022-11-19T01:55:00,61.463,1.004,2545.179,872.108
2022-11-19T02:00:00,62.118,0.996,1127.093,1035.698
2022-11-19T02:05:00,70.025,0.942,1576.77,1061.347
2022-11-19T02:10:00,45.585,1.005,341.998,522.264
2022-11-19T02:15:00,39.348,1.003,1510.716,413.903
2022-11-19T02:20:00,54.263,1.006,9856.987,708.951
2022-11-19T02:25:00,48.787,1.004,974.71,549.282
2022-11-19T02:30:00,54.955,1.004,1259.135,798.364
2022-11-19T02:35:00,49.478,0.966,1227.976,407.304
2022-11-19T02:40:00,57.788,0.918,1373.834,566.961
2022-11-19T02:45:00,86.366,1.001,9691.745,1985.09
2022-11-19T02:50:00,77.544,0.996,9775.898,1570.276
2022-11-19T02:55:00,75.474,0.953,5761.435,1162.272
2022-11-19T03:00:00,53.267,0.98,1334.545,686.404
2022-11-19T03:05:00,76.689,0.947,11907.947,1749.883
2022-11-19T03:10:00,70.676,0.954,7518.152,1053.456
2022-11-19T03:15:00,70.073,0.997,6711.803,1201.745
2022-11-19T03:20:00,47.384,0.987,2457.65,521.85
2022-11-19T03:25:00,49.117,1.006,504.488,541.529
2022-11-19T03:30:00,43.467,1.001,1211.051,403.3
2022-11-19T03:35:00,51.211,0.998,1893.573,648.694
2022-11-19T03:40:00,54.025,0.941,9001.979,908.921
2022-11-19T03:45:00,40.455,1.004,788.141,384.882
2022-11-19T03:50:00,47.285,0.995,3865.177,484.097
2022-11-19T03:55:00,68.034,0.971,10872.0,1120.739
2022-11-19T04:00:00,57.438,1.003,9146.378,1172.235
2022-11-19T04:05:00,54.287,1.004,1252.871,461.52
2022-11-19T04:10:00,63.405,0.905,6672.573,1069.171
2022-11-19T04:15:00,86.811,0.985,16395.143,1803.63
2022-11-19T04:20:00,62.415,0.953,2941.8,909.001
2022-11-19T04:25:00,69.958,0.941,5582.237,916.326
2022-11-19T04:30:00,71.648,0.947,7979.998,1234.212
2022-11-19T04:35:00,97.968,0.952,9790.067,2338.143
2022-11-19T04:40:00,81.264,1.006,6098.892,1454.625
2022-11-19T04:45:00,77.089,0.965,10838.644,1390.46
2022-11-19T04:50:00,93.743,0.751,4798.783,1420.317
2022-11-19T04:55:00,77.495,0.783,5525.415,1239.729
2022-11-19T05:00:00,82.54,0.961,8642.978,1750.292
2022-11-19T05:05:00,74.98,0.971,9424.998,1511.445
2022-11-19T05:10:00,64.693,0.92,6902.824,709.283
2022-11-19T05:15:00,61.925,0.957,5219.181,753.889
2022-11-19T05:20:00,52.603,1.004,1907.794,559.604
2022-11-19T05:25:00,68.885,0.952,7905.572,947.49
2022-11-19T05:30:00,81.848,0.978,11268.27,936.791
2022-11-19T05:35:00,70.989,0.989,6472.79,858.046
2022-11-19T05:40:00,92.573,0.773,17698.817,1981.075
2022-11-19T05:45:00,74.758,0.942,10623.386,938.818
2022-11-19T05:50:00,67.939,0.941,16337.09,1311.511
2022-11-19T05:55:00,88.648,0.924,9503.26,1170.565
2022-11-19T06:00:00,62.406,0.709,5876.705,643.845
2022-11-19T23:10:00,62.018,0.961,1961.393,845.504
2022-11-19T23:15:00,60.994,0.972,295.808,613.462
2022-11-19T23:20:00,51.496,1.004,368.916,519.27
2022-11-19T23:25:00,51.487,1.003,372.702,549.353
2022-11-19T23:30:00,56.191,0.878,5087.91,656.324
2022-11-19T23:35:00,61.131,0.966,4523.728,802.637
2022-11-19T23:40:00,55.74,0.987,5889.797,299.477
2022-11-19T23:45:00,101.886,0.961,21395.966,2011.462
2022-11-19T23:50:00,64.065,0.986,9218.045,914.21
2022-11-19T23:55:00,59.064,0.929,7766.762,855.628
