type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2023-04-30T23:45:30,2023-05-01T05:39:30,352,32.470454545454544,-178.72955223880672,1067.123445578036,0.501845766759153,1.329724010084915
IDT,2023-05-01T23:43,2023-05-02T05:32,348,32.1566091954023,-285.91671641791254,1191.7639043885283,0.5132527221519181,1.3554426085101785
IDT,2023-05-03T00:21:30,2023-05-03T05:25,299,33.53411371237458,166.02919708029367,253.54499760235194,0.5282533550184809,1.3375078843733645
IDT,2023-05-03T23:57:30,2023-05-04T04:55:30,298,32.912416107382555,-19.791970802918513,455.17856412171386,0.5274841488161166,1.3538460268086792
IDT,2023-05-05T00:17:30,2023-05-05T05:33:30,310,32.9258064516129,-16.24477611940347,442.12481532630045,0.5276321265681594,1.3599151365346953
IDT,2023-05-05T23:42:30,2023-05-06T04:41:30,291,32.263230240549824,-208.05880597014948,833.3541812429903,0.5508809396077485,1.385761768857168
IDT,2023-05-07T00:20,2023-05-07T08:30:30,475,32.98147368421053,0.0,900.3969684210606,0.46843599397356206,1.368692753921875
IDT,2023-05-07T23:43:30,2023-05-08T05:09,325,32.91907692307692,-20.27894736842063,556.9670637120726,0.46713626233344446,1.3555664761830604
IDT,2023-05-08T23:49:30,2023-05-09T05:13,323,32.82291021671826,-51.21600000000035,489.35145094734617,0.4669079274501956,1.3574583484202245
IDT,2023-05-10T00:26:30,2023-05-10T05:25:30,297,32.291582491582496,-203.9280597014931,886.8913586989511,0.4945359504576317,1.3802828308060509
IDT,2023-05-11T00:11,2023-05-11T05:12,301,33.39601328903654,124.77642105263112,572.2199842217378,0.48156050243521153,1.369808768323581
IDT,2023-05-12T00:26,2023-05-12T04:56:30,271,33.66863468634686,185.3449189640778,455.3062693204265,0.49006053735261834,1.3641425715111946
IDT,2023-05-12T23:46,2023-05-13T04:29,283,33.28268551236749,83.41396825396805,448.07134310912807,0.4800982265313409,1.358788456995102
IDT,2023-05-14T00:04:30,2023-05-14T05:23,318,33.014779874213836,4.268095238096066,525.8378196130507,0.46868355975184856,1.3558839766634148
IDT,2023-05-15T00:11,2023-05-15T04:28:30,258,32.99263565891472,1.8189894035458565E-12,514.0560077518458,0.45818352459812534,1.3581825149217226
IDT,2023-05-16T00:05:30,2023-05-16T04:08:30,243,32.718518518518515,-66.03951827242417,496.63406573515385,0.45367658100638086,1.3616653419064622
IDT,2023-05-17T00:34,2023-05-17T05:01:30,256,33.91328125,235.68527131783048,316.05744967248756,0.47642608926702706,1.3511639997045584
IDT,2023-05-18T00:19,2023-05-18T05:23:30,298,33.07181208053691,20.295085563846442,321.9454043558799,0.4668081281972261,1.3409631049703494
IDT,2023-05-18T23:58:30,2023-05-19T05:07:30,309,32.51359223300971,-148.0244186046475,856.673037227476,0.4707689047727146,1.3564349571541643
IDT,2023-05-19T23:49,2023-05-20T05:11:30,320,32.716875,-86.73968253968451,555.3006641470129,0.4740413834643691,1.3597327389475713
IDT,2023-05-21T00:22,2023-05-21T05:15:30,293,33.134129692832765,41.45775193798545,231.76472763041966,0.4741510572269914,1.34963545210138
IDT,2023-05-22T00:04,2023-05-22T05:01:30,298,33.482885906040266,146.09457364341324,215.42561895330437,0.4545290798029781,1.326991034882499
IDT,2023-05-23T00:18,2023-05-23T05:12:30,293,33.441296928327645,131.45775193798545,369.47030902595725,0.4529875153024973,1.321052336837606
IDT,2023-05-24T00:11,2023-05-24T04:58,287,33.57700348432056,161.35817610062986,242.0075992839411,0.4646764883982686,1.3139296715613928
IDT,2023-05-25T00:02:30,2023-05-25T05:03:30,301,33.42059800664452,113.56791081001393,277.4816955673741,0.46114804775700635,1.302555397485654
IDT,2023-05-26T00:19:30,2023-05-26T05:11:30,287,33.47317073170731,123.37405449326798,205.71880600031,0.4655631837201481,1.2997689420129797
IDT,2023-05-26T23:17,2023-05-27T04:17,300,32.85033333333334,-46.01232996928229,566.0070816973457,0.45644798664808867,1.3048813270789195
IDT,2023-05-28T00:03,2023-05-28T04:54:30,292,33.25753424657534,70.88427672956095,333.1808927652892,0.4498805138658942,1.2975098382779362
IDT,2023-05-29T00:21:30,2023-05-29T05:05,283,33.51696113074205,134.04723840276893,220.192092308891,0.44996424212563857,1.2860628255465492
IDT,2023-05-30T00:01,2023-05-30T05:03:30,300,32.68266666666667,-96.31232996928338,454.63008301355876,0.4496402491705779,1.29370461066647
IDT,2023-05-30T23:37:30,2023-05-31T04:30:30,293,33.18156996587031,40.51427862901619,390.3025487125851,0.43677069166078164,1.2678757073536677
IDT,2023-06-01T00:11:30,2023-06-01T05:05:30,294,33.38639455782313,83.32655931465888,375.702297575539,0.4045660450733708,1.232824366126928
