timestamp,rmssd,coverage,low_frequency,high_frequency
2023-03-20T00:05:00,81.975,0.917,1864.185,1192.1
2023-03-20T00:10:00,76.345,1.006,536.618,918.201
2023-03-20T00:15:00,93.331,0.946,1779.521,1273.626
2023-03-20T00:20:00,104.526,1.006,712.473,2050.861
2023-03-20T00:25:00,103.557,0.979,4758.674,2061.552
2023-03-20T00:30:00,74.675,1.003,250.2,1241.519
2023-03-20T00:35:00,72.734,1.003,1146.657,1212.373
2023-03-20T00:40:00,78.835,0.985,9983.188,919.418
2023-03-20T00:45:00,96.308,1.005,8125.805,2202.724
2023-03-20T00:50:00,81.972,0.951,5253.194,1408.153
2023-03-20T00:55:00,112.035,0.99,5785.668,2826.593
2023-03-20T01:00:00,96.632,1.002,6692.13,1934.647
2023-03-20T01:05:00,100.507,1.004,8010.049,1922.487
2023-03-20T01:10:00,87.294,0.964,11112.399,1022.022
2023-03-20T01:15:00,66.184,1.004,4620.657,753.465
2023-03-20T01:20:00,72.083,0.946,2066.302,979.008
2023-03-20T01:25:00,60.104,1.002,2595.886,799.556
2023-03-20T01:30:00,65.109,1.006,2888.237,831.113
2023-03-20T01:35:00,70.632,0.934,4472.23,829.866
2023-03-20T01:40:00,57.214,1.006,2771.896,716.398
2023-03-20T01:45:00,48.659,1.004,3324.028,510.419
2023-03-20T01:50:00,54.878,1.001,941.103,536.072
2023-03-20T01:55:00,72.951,1.006,3451.823,1146.044
2023-03-20T02:00:00,64.058,1.003,3732.062,712.65
2023-03-20T02:05:00,60.755,1.002,3057.115,708.991
2023-03-20T02:10:00,92.718,0.914,17934.705,1235.88
2023-03-20T02:15:00,92.477,0.911,12389.057,1391.609
2023-03-20T02:25:00,77.271,0.992,1570.316,1738.66
2023-03-20T02:30:00,80.368,0.966,2653.582,1620.245
2023-03-20T02:35:00,78.687,0.973,7111.056,1965.849
2023-03-20T02:40:00,72.485,0.931,5551.443,1184.696
2023-03-20T02:45:00,85.046,0.772,3114.855,994.854
2023-03-20T02:50:00,81.257,1.005,575.915,1455.597
2023-03-20T02:55:00,77.516,1.003,1043.808,1216.177
2023-03-20T03:00:00,82.922,0.925,4841.203,1572.916
2023-03-20T03:05:00,57.1,1.005,8399.253,619.999
2023-03-20T03:10:00,57.887,0.944,1819.942,788.214
2023-03-20T03:15:00,57.222,1.004,2977.784,678.809
2023-03-20T03:20:00,54.419,1.002,872.242,782.246
2023-03-20T03:25:00,58.291,0.964,1409.117,625.697
2023-03-20T03:30:00,96.705,0.988,7216.4,1108.363
2023-03-20T03:35:00,95.791,1.002,5984.553,2321.637
2023-03-20T03:40:00,66.281,0.932,4776.783,855.992
2023-03-20T03:45:00,122.098,0.919,18817.053,2856.475
2023-03-20T03:50:00,82.377,0.964,4866.869,894.625
2023-03-20T03:55:00,100.737,1.005,7948.91,2239.706
2023-03-20T04:00:00,68.919,0.964,2394.807,765.947
2023-03-20T04:05:00,67.436,0.986,2179.423,1129.738
2023-03-20T04:10:00,69.257,1.004,2808.572,928.265
2023-03-20T04:15:00,61.598,1.005,2843.129,810.997
2023-03-20T04:20:00,72.72,0.892,6940.302,1578.699
2023-03-20T04:25:00,55.531,1.001,3730.147,730.61
2023-03-20T04:30:00,55.233,0.961,1137.497,522.962
2023-03-20T04:35:00,121.028,0.883,13778.764,2406.034
2023-03-20T04:40:00,95.57,0.938,18860.907,1962.123
