timestamp,rmssd,coverage,low_frequency,high_frequency
2023-06-25T00:30:00,72.506,0.855,2419.987,715.1
2023-06-25T00:35:00,62.839,0.944,292.546,742.888
2023-06-25T00:40:00,58.36,1.006,440.888,600.384
2023-06-25T00:45:00,54.632,1.003,423.767,629.232
2023-06-25T00:50:00,101.725,0.94,2180.23,1306.649
2023-06-25T00:55:00,78.591,0.989,10870.055,1203.592
2023-06-25T01:00:00,95.702,0.968,9056.022,1870.176
2023-06-25T01:05:00,91.056,0.951,6118.525,1320.853
2023-06-25T01:10:00,102.377,0.908,4189.862,2311.877
2023-06-25T01:15:00,90.352,0.982,2592.466,1887.241
2023-06-25T01:20:00,86.797,0.922,463.869,1752.205
2023-06-25T01:25:00,78.846,1.004,5577.753,1213.136
2023-06-25T01:30:00,83.1,0.995,246.743,1862.39
2023-06-25T01:35:00,85.969,1.007,344.311,1896.838
2023-06-25T01:40:00,90.764,1.004,1374.249,2223.24
2023-06-25T01:45:00,88.038,1.002,504.457,1908.168
2023-06-25T01:50:00,80.205,1.004,288.642,1685.982
2023-06-25T01:55:00,98.924,1.004,4276.089,1902.687
2023-06-25T02:00:00,101.056,1.008,2853.208,2756.03
2023-06-25T02:05:00,86.726,1.001,2210.772,2027.346
2023-06-25T02:10:00,81.136,1.006,1036.729,1693.49
2023-06-25T02:15:00,79.987,1.004,596.319,1605.801
2023-06-25T02:20:00,90.178,0.995,3807.213,1729.727
2023-06-25T02:25:00,110.782,0.989,3939.096,2617.798
2023-06-25T02:30:00,90.029,0.937,4190.137,1854.63
2023-06-25T02:35:00,140.892,0.966,16476.236,3672.448
2023-06-25T02:40:00,136.849,0.885,14344.003,2153.284
2023-06-25T02:45:00,191.456,0.922,10281.301,9705.284
2023-06-25T02:50:00,114.16,0.979,12116.061,3560.094
2023-06-25T02:55:00,104.716,0.99,19517.293,1743.945
2023-06-25T03:00:00,106.644,0.888,10150.227,2021.305
2023-06-25T03:05:00,109.239,0.969,20871.15,2189.096
2023-06-25T03:10:00,84.627,1.007,6717.746,1658.413
2023-06-25T03:15:00,79.58,1.005,5864.576,1217.988
2023-06-25T03:20:00,84.557,0.974,2490.179,1479.772
2023-06-25T03:25:00,112.943,0.95,8243.504,2073.658
2023-06-25T03:30:00,50.933,1.003,1127.55,666.891
2023-06-25T03:35:00,51.794,1.007,940.956,618.091
2023-06-25T03:40:00,53.435,1.005,1784.558,848.189
2023-06-25T03:45:00,60.92,1.003,5107.003,1143.29
2023-06-25T03:50:00,72.277,0.994,1643.628,1117.292
2023-06-25T03:55:00,61.894,1.006,4589.019,1172.089
2023-06-25T04:00:00,72.629,1.003,4337.903,1252.036
2023-06-25T04:05:00,74.769,0.967,1405.891,1176.022
2023-06-25T04:10:00,139.241,0.984,20444.667,3870.434
2023-06-25T04:15:00,132.106,0.931,17351.336,4725.556
2023-06-25T04:20:00,156.973,0.931,32492.063,4029.577
2023-06-25T04:25:00,115.414,0.948,29022.159,2104.66
2023-06-25T04:30:00,181.728,0.988,27457.626,4319.792
2023-06-25T04:35:00,158.905,0.948,21846.953,3925.085
