timestamp,bucket_values
2023-04-01T04:47:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.005, 0.008, 0.018, 0.06, 0.151, 0.216, 0.184, 0.1, 0.078, 0.069, 0.05, 0.03, 0.017, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-04-02T04:30:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.002, 0.009, 0.021, 0.061, 0.142, 0.215, 0.186, 0.095, 0.054, 0.043, 0.051, 0.057, 0.035, 0.018, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-03T04:39:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.009, 0.026, 0.058, 0.084, 0.112, 0.109, 0.095, 0.108, 0.127, 0.102, 0.078, 0.043, 0.026, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0]"
2023-04-04T04:39:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.004, 0.006, 0.009, 0.015, 0.04, 0.076, 0.101, 0.113, 0.162, 0.187, 0.127, 0.063, 0.045, 0.028, 0.013, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0]"
2023-04-05T04:39:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.003, 0.011, 0.017, 0.061, 0.085, 0.079, 0.085, 0.14, 0.168, 0.131, 0.085, 0.056, 0.037, 0.022, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0]"
2023-04-06T04:36:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.003, 0.013, 0.021, 0.057, 0.119, 0.208, 0.208, 0.117, 0.054, 0.037, 0.045, 0.05, 0.039, 0.017, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-07T04:26:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.005, 0.009, 0.02, 0.046, 0.082, 0.081, 0.104, 0.101, 0.087, 0.1, 0.102, 0.085, 0.065, 0.051, 0.033, 0.018, 0.006, 0.002, 0.0, 0.0]"
2023-04-08T04:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.008, 0.015, 0.034, 0.08, 0.139, 0.163, 0.114, 0.083, 0.084, 0.106, 0.092, 0.053, 0.018, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-09T04:29:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.003, 0.008, 0.023, 0.076, 0.136, 0.127, 0.111, 0.137, 0.148, 0.094, 0.049, 0.038, 0.025, 0.012, 0.006, 0.002, 0.0, 0.0, 0.0, 0.0]"
2023-04-10T04:18:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.003, 0.004, 0.011, 0.027, 0.145, 0.218, 0.163, 0.108, 0.082, 0.065, 0.068, 0.049, 0.025, 0.015, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-11T04:10:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.006, 0.019, 0.099, 0.216, 0.218, 0.177, 0.085, 0.043, 0.041, 0.044, 0.031, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-20T04:12:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.006, 0.01, 0.019, 0.083, 0.232, 0.26, 0.152, 0.072, 0.053, 0.053, 0.034, 0.014, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-21T05:25:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.005, 0.009, 0.016, 0.052, 0.142, 0.202, 0.177, 0.15, 0.11, 0.063, 0.033, 0.02, 0.011, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-22T05:03:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.007, 0.012, 0.014, 0.037, 0.079, 0.136, 0.18, 0.15, 0.099, 0.078, 0.074, 0.062, 0.041, 0.018, 0.007, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-04-23T05:06:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.007, 0.01, 0.019, 0.032, 0.059, 0.126, 0.183, 0.185, 0.151, 0.107, 0.066, 0.03, 0.012, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-24T05:33:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.005, 0.011, 0.021, 0.034, 0.095, 0.179, 0.183, 0.147, 0.109, 0.076, 0.061, 0.034, 0.021, 0.014, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-26T05:21:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.008, 0.021, 0.037, 0.045, 0.052, 0.063, 0.084, 0.09, 0.113, 0.134, 0.094, 0.081, 0.077, 0.052, 0.028, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0]"
2023-04-27T05:22:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.009, 0.015, 0.02, 0.064, 0.161, 0.197, 0.156, 0.125, 0.08, 0.061, 0.044, 0.026, 0.017, 0.012, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-04-30T05:25:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.01, 0.016, 0.027, 0.07, 0.132, 0.165, 0.157, 0.104, 0.088, 0.088, 0.063, 0.032, 0.023, 0.012, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
