type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2022-08-01T00:12:30,2022-08-01T05:02:30,289,31.9401384083045,-56.574157608692985,726.7492571250768,0.4240192924541038,1.5127763459826997
IDT,2022-08-02T00:49:30,2022-08-02T08:17,436,32.507110091743115,161.84902173913179,764.4484766924288,0.41215504104391804,1.5060412366498648
IDT,2022-08-03T00:54:30,2022-08-03T08:11:30,422,32.21208530805687,32.15157608695881,754.137947499752,0.40340078204913343,1.511246824629922
IDT,2022-08-04T01:04:30,2022-08-04T06:41:30,318,32.18584905660377,5.887172551510957,906.4553106938256,0.3686332643946074,1.5165558551888911
IDT,2022-08-04T23:30,2022-08-05T05:09,335,31.82597014925373,-103.82540760869415,745.8823142242618,0.3659468316444769,1.5241967082191603
IDT,2022-08-06T00:49:30,2022-08-06T04:59:30,250,33.1516,253.92581521739157,492.27763853536453,0.40739583052950923,1.5285222102056948
IDT,2022-08-07T00:26:30,2022-08-07T05:14:30,281,32.18149466192171,3.99739130434682,408.5206374989357,0.4025412887510677,1.5211391473601235
IDT,2022-08-08T00:31:30,2022-08-08T08:54:30,497,31.907042253521126,-113.74067934782397,1492.395416777581,0.4028210010790946,1.5345341623817261
IDT,2022-08-09T00:09:30,2022-08-09T05:12:30,297,32.48855218855219,104.73866847826321,362.2377396451775,0.40756749503768075,1.5235699048932694
IDT,2022-08-10T00:11,2022-08-10T04:42,271,31.75424354243542,-103.4280163043477,764.0862529765582,0.4120572240691859,1.534184317659314
IDT,2022-08-10T23:38,2022-08-11T04:50,312,31.441987179487178,-202.91844262295126,715.2539883223362,0.42886375744150945,1.5342089357129702
IDT,2022-08-12T00:28,2022-08-12T05:02:30,275,32.46290909090909,97.18377583749134,368.1259864945896,0.4344942426921775,1.5275348929987578
IDT,2022-08-13T00:17,2022-08-13T04:40,263,31.13688212927757,-241.7696775956283,782.5853878505295,0.4493648721299549,1.5350871049712784
IDT,2022-08-13T23:21,2022-08-14T08:49:30,518,32.728185328185326,320.4719850320762,1064.2354694795795,0.43720809751651485,1.5280861921889286
IDT,2022-08-15T00:35:30,2022-08-15T08:32,466,32.139914163090125,-3.059130434781764,1373.697678710334,0.4372280550681315,1.5464147308131386
IDT,2022-08-15T23:13,2022-08-16T05:34,381,31.824671916010498,-106.02352511784738,1023.3719891820801,0.438666712409018,1.5555308368609966
IDT,2022-08-16T23:43,2022-08-17T05:31:30,345,32.05652173913044,-1.6321721311469446,654.4955477853073,0.42352017808197984,1.554686428199599
IDT,2022-08-17T23:52:30,2022-08-18T05:32:30,340,31.438529411764705,-211.72590876692811,916.4519130681874,0.43273109166117385,1.5548751064844375
IDT,2022-08-19T00:14:30,2022-08-19T05:42,327,32.07706422018349,1.811680327871727,556.5280189162586,0.4287684805273172,1.5541587958385958
IDT,2022-08-20T00:10,2022-08-20T08:39,480,32.59,248.86852158219517,882.0243771552341,0.43932263277127903,1.5435042535664418
IDT,2022-08-21T00:53:30,2022-08-21T05:34:30,281,32.66334519572953,155.91453715005628,497.3225725790253,0.4482984336592432,1.5418553375067883
IDT,2022-08-21T23:56:30,2022-08-22T05:33,336,32.37916666666667,73.40331739800968,524.2900208482752,0.443161217127298,1.5207629896344197
IDT,2022-08-23T00:11,2022-08-23T05:33:30,323,32.59659442724458,140.79247476058845,448.6162877684692,0.43729024351236445,1.5111465821981276
IDT,2022-08-24T00:14:30,2022-08-24T05:34,319,32.94326018808778,249.63529241061042,611.5765492693754,0.4605367855162091,1.5040495112599008
IDT,2022-08-25T00:16:30,2022-08-25T05:32,315,32.16825396825397,4.46351931330355,661.5057873163605,0.4605045184221739,1.4851696131201626
IDT,2022-08-25T23:26:30,2022-08-26T05:07,340,32.618235294117646,157.81141767150257,382.35530455154367,0.4680909374495609,1.46933113006707
IDT,2022-08-26T23:44,2022-08-27T05:03:30,320,32.6375,148.0402191718913,576.5372077889042,0.4703754353435786,1.4565146541568808
IDT,2022-08-27T22:46:30,2022-08-28T05:34:30,408,32.380147058823525,80.16188142079955,752.0990128258709,0.47118259340192414,1.4479632793792816
IDT,2022-08-28T23:11,2022-08-29T04:37:30,327,32.62813455657493,140.3377313779838,849.5695377624361,0.4683581704519377,1.440877266028812
IDT,2022-08-29T23:44,2022-08-30T05:36:30,353,32.055524079320115,-50.63541536260345,982.3350291470997,0.4571038121653883,1.4496280507335386
IDT,2022-08-30T23:58:30,2022-08-31T05:13,314,31.003821656050953,-375.2756952517193,989.0644823142793,0.5073063812328305,1.4586029586513365
IDT,2022-08-31T23:51,2022-09-01T04:59:30,309,31.757605177993526,-131.6546045121886,356.2282682500081,0.5104199815132963,1.4553470346916528
