timestamp,rmssd,coverage,low_frequency,high_frequency
2024-03-26T00:00:00,55.367,0.925,2566.722,693.113
2024-03-26T00:05:00,55.027,0.972,3800.544,548.927
2024-03-26T00:10:00,43.678,1.004,1414.837,451.465
2024-03-26T00:15:00,35.2,1.002,470.233,316.978
2024-03-26T00:20:00,59.432,0.97,9525.938,580.568
2024-03-26T00:25:00,53.059,0.993,2071.568,681.833
2024-03-26T00:30:00,54.07,1.001,4732.091,560.494
2024-03-26T00:35:00,34.384,0.987,2320.901,264.024
2024-03-26T00:40:00,46.584,0.839,987.71,559.63
2024-03-26T00:45:00,45.886,1.005,2015.204,577.852
2024-03-26T00:50:00,50.803,0.954,3193.332,739.954
2024-03-26T00:55:00,51.545,0.991,3314.298,615.352
2024-03-26T01:00:00,46.303,0.967,4619.651,436.863
2024-03-26T01:05:00,54.003,1.001,3831.262,867.806
2024-03-26T01:10:00,47.409,0.998,1772.348,753.572
2024-03-26T01:15:00,47.301,0.988,2181.071,631.764
2024-03-26T01:20:00,47.624,0.98,3614.985,831.909
2024-03-26T01:25:00,44.8,1.004,351.229,631.735
2024-03-26T01:30:00,46.987,0.997,601.608,708.442
2024-03-26T01:35:00,44.626,1.003,214.367,706.31
2024-03-26T01:40:00,50.943,0.991,874.071,692.112
2024-03-26T01:45:00,46.871,1.004,883.348,602.967
2024-03-26T01:50:00,53.368,0.994,291.498,944.16
2024-03-26T01:55:00,59.927,0.98,3251.21,983.987
2024-03-26T02:00:00,55.933,0.916,2597.03,477.273
2024-03-26T02:05:00,54.622,1.006,2908.671,719.652
2024-03-26T02:10:00,65.713,0.975,4292.848,800.244
2024-03-26T02:15:00,58.807,0.931,1410.543,936.909
2024-03-26T02:20:00,67.831,1.002,3734.943,1216.564
2024-03-26T02:35:00,54.265,0.903,1586.408,756.364
2024-03-26T02:40:00,51.667,1.005,416.764,803.855
2024-03-26T02:45:00,49.773,0.995,420.077,680.049
2024-03-26T02:50:00,50.02,0.996,440.774,717.134
2024-03-26T02:55:00,49.911,1.006,284.454,708.669
2024-03-26T03:00:00,52.385,1.003,830.797,942.654
2024-03-26T03:05:00,53.998,0.998,2774.897,679.952
2024-03-26T03:10:00,69.554,0.935,4339.488,1781.603
2024-03-26T03:15:00,63.744,0.985,4832.999,978.704
2024-03-26T03:20:00,60.306,0.922,3181.061,1245.548
2024-03-26T03:25:00,78.803,0.962,8866.362,1321.899
2024-03-26T03:30:00,65.437,0.995,2954.262,939.634
2024-03-26T03:35:00,67.372,0.965,5375.423,1216.124
2024-03-26T03:40:00,62.044,0.997,2193.722,1050.441
2024-03-26T03:45:00,51.035,1.004,2138.272,704.835
2024-03-26T03:50:00,76.471,0.92,5414.712,1314.467
2024-03-26T03:55:00,75.8,1.001,10170.577,1824.285
2024-03-26T04:00:00,70.828,0.953,6883.971,681.04
2024-03-26T04:05:00,69.383,0.922,3248.896,1081.296
2024-03-26T04:10:00,50.254,1.003,4360.858,436.038
2024-03-26T04:15:00,45.639,0.997,590.793,592.473
2024-03-26T04:20:00,41.707,0.855,1383.77,341.927
2024-03-26T23:30:00,44.343,0.788,1684.369,269.336
2024-03-26T23:35:00,51.851,0.915,820.014,459.623
2024-03-26T23:40:00,47.315,1.005,741.292,414.922
2024-03-26T23:45:00,54.84,0.991,760.733,656.963
2024-03-26T23:50:00,51.581,1.005,786.535,558.447
2024-03-26T23:55:00,46.675,1.001,239.917,619.977
