timestamp,bucket_values
2023-09-01T04:54:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.008, 0.016, 0.026, 0.053, 0.069, 0.059, 0.061, 0.081, 0.115, 0.137, 0.129, 0.107, 0.073, 0.038, 0.017, 0.006, 0.001, 0.0, 0.0, 0.0]"
2023-09-02T05:45:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.005, 0.015, 0.02, 0.06, 0.132, 0.128, 0.085, 0.075, 0.121, 0.143, 0.093, 0.055, 0.032, 0.02, 0.008, 0.002, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-09-03T05:43:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.003, 0.005, 0.02, 0.027, 0.056, 0.1, 0.084, 0.062, 0.061, 0.089, 0.1, 0.085, 0.092, 0.093, 0.064, 0.035, 0.013, 0.005, 0.002, 0.001, 0.0, 0.0]"
2023-09-04T04:33:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.002, 0.007, 0.009, 0.019, 0.043, 0.074, 0.09, 0.127, 0.18, 0.17, 0.137, 0.08, 0.038, 0.014, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-05T05:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.001, 0.006, 0.008, 0.015, 0.021, 0.033, 0.053, 0.096, 0.152, 0.161, 0.145, 0.121, 0.087, 0.053, 0.028, 0.012, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2023-09-06T04:37:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.002, 0.006, 0.011, 0.02, 0.038, 0.037, 0.032, 0.037, 0.083, 0.163, 0.211, 0.169, 0.093, 0.056, 0.025, 0.01, 0.001, 0.001, 0.0, 0.0, 0.0]"
2023-09-07T05:25:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.002, 0.003, 0.009, 0.015, 0.037, 0.081, 0.096, 0.089, 0.126, 0.15, 0.136, 0.12, 0.075, 0.037, 0.017, 0.006, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2023-09-09T04:51:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.007, 0.012, 0.02, 0.042, 0.044, 0.047, 0.056, 0.119, 0.189, 0.175, 0.115, 0.089, 0.047, 0.021, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0]"
2023-09-10T05:55:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.002, 0.004, 0.007, 0.014, 0.026, 0.061, 0.069, 0.058, 0.084, 0.142, 0.161, 0.123, 0.098, 0.071, 0.041, 0.021, 0.009, 0.003, 0.002, 0.0, 0.0, 0.0]"
2023-09-11T05:58:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.009, 0.016, 0.02, 0.04, 0.055, 0.053, 0.083, 0.182, 0.192, 0.129, 0.098, 0.064, 0.032, 0.015, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]"
