timestamp,rmssd,coverage,low_frequency,high_frequency
2022-09-28T00:10:00,80.98,0.914,1713.667,1109.687
2022-09-28T00:15:00,76.575,0.973,2804.846,918.088
2022-09-28T00:20:00,70.78,0.919,514.411,986.95
2022-09-28T00:25:00,68.372,1.002,455.18,886.875
2022-09-28T00:30:00,56.031,1.004,199.945,678.571
2022-09-28T00:35:00,66.051,0.97,7773.558,829.287
2022-09-28T00:40:00,82.32,0.96,12698.049,1249.697
2022-09-28T00:45:00,60.475,0.955,4752.636,544.446
2022-09-28T00:50:00,87.429,0.967,13959.738,1457.638
2022-09-28T00:55:00,70.34,0.949,2613.719,551.139
2022-09-28T01:00:00,84.026,0.912,5857.94,1307.935
2022-09-28T01:05:00,68.057,0.974,4187.36,991.309
2022-09-28T01:10:00,58.842,0.983,811.861,592.152
2022-09-28T01:15:00,56.555,1.005,215.996,562.565
2022-09-28T01:20:00,60.12,1.004,675.024,780.858
2022-09-28T01:25:00,73.193,0.841,9323.362,815.772
2022-09-28T01:30:00,59.857,0.936,4453.575,679.938
2022-09-28T01:35:00,42.349,1.005,615.14,339.727
2022-09-28T01:40:00,39.904,1.003,332.662,298.18
2022-09-28T01:45:00,44.298,0.997,228.329,353.76
2022-09-28T01:50:00,46.702,1.006,810.407,450.461
2022-09-28T01:55:00,49.05,0.962,1148.982,333.223
2022-09-28T02:00:00,75.544,1.003,1800.994,998.48
2022-09-28T02:05:00,94.691,0.999,3161.067,1898.491
2022-09-28T02:10:00,81.593,0.923,6176.905,1085.485
2022-09-28T02:15:00,84.068,0.982,3800.551,1621.216
2022-09-28T02:25:00,92.062,0.924,11869.201,1851.815
2022-09-28T02:30:00,117.276,0.922,9609.904,2023.111
2022-09-28T02:35:00,92.52,0.981,13437.677,1751.42
2022-09-28T02:40:00,58.291,1.004,1136.315,524.911
2022-09-28T02:45:00,52.018,1.004,1333.211,661.942
2022-09-28T02:50:00,59.948,0.944,2077.36,625.871
2022-09-28T02:55:00,66.358,0.983,5146.089,1041.251
2022-09-28T03:00:00,51.151,0.986,521.107,367.73
2022-09-28T03:05:00,60.099,0.959,2684.269,674.373
2022-09-28T03:10:00,47.166,1.006,476.413,320.733
2022-09-28T03:15:00,54.113,1.003,2533.089,655.163
2022-09-28T03:20:00,45.056,1.004,326.655,251.787
2022-09-28T03:25:00,50.799,1.008,688.153,460.408
2022-09-28T03:30:00,80.13,0.899,7492.347,4090.398
2022-09-28T03:35:00,80.406,0.958,8151.188,1065.151
2022-09-28T03:40:00,123.319,0.846,20687.082,3913.656
2022-09-28T03:45:00,114.114,0.973,31470.816,1954.854
2022-09-28T03:50:00,108.868,0.85,15568.281,1750.115
2022-09-28T03:55:00,118.716,0.959,8689.494,1989.66
2022-09-28T04:00:00,85.474,0.932,5924.594,642.072
2022-09-28T04:05:00,87.13,0.926,9971.362,1106.141
2022-09-28T04:10:00,90.899,0.999,14804.119,1587.96
2022-09-28T04:15:00,97.18,0.911,17423.608,1726.582
2022-09-28T04:20:00,53.406,1.005,506.989,463.744
2022-09-28T04:25:00,51.327,0.959,403.188,458.043
2022-09-28T04:30:00,50.274,0.995,409.693,390.945
2022-09-28T04:35:00,68.67,0.97,17282.535,1548.637
2022-09-28T04:40:00,60.683,1.007,1895.25,760.224
2022-09-28T04:45:00,59.381,1.001,6752.361,693.674
2022-09-28T04:50:00,143.656,0.79,19524.605,4229.038
2022-09-28T04:55:00,144.359,0.947,27331.7,3556.569
2022-09-28T05:00:00,96.829,0.954,15597.448,1515.113
2022-09-28T05:05:00,90.984,0.968,14008.2,1320.916
2022-09-28T05:10:00,86.698,0.989,8887.099,1451.277
2022-09-28T05:15:00,90.792,0.909,16081.393,1465.709
2022-09-28T05:20:00,100.268,0.831,7659.555,1607.652
2022-09-28T05:25:00,119.432,0.99,21360.336,3703.916
2022-09-28T05:30:00,153.311,0.74,15572.583,4492.314
2022-09-28T05:35:00,91.214,0.94,12284.07,4494.188
2022-09-28T05:40:00,88.493,0.922,9237.809,1931.265
2022-09-28T05:45:00,81.135,0.972,23696.996,1559.211
2022-09-28T05:50:00,93.933,0.895,15269.417,1977.458
