timestamp,rmssd,coverage,low_frequency,high_frequency
2023-11-13T00:10:00,74.887,0.931,2379.885,1269.88
2023-11-13T00:15:00,83.08,0.901,6241.354,1420.65
2023-11-13T00:20:00,64.862,0.967,18901.4,6375.148
2023-11-13T00:25:00,76.451,0.996,1310.073,978.921
2023-11-13T00:30:00,62.599,1.0,1503.293,1004.417
2023-11-13T00:35:00,63.698,0.992,1800.281,1022.36
2023-11-13T00:40:00,71.858,0.948,6107.546,1298.841
2023-11-13T00:45:00,68.81,1.004,8101.92,1411.524
2023-11-13T00:50:00,59.891,0.961,4656.767,1221.077
2023-11-13T00:55:00,60.184,0.958,2023.024,918.13
2023-11-13T01:00:00,49.983,0.951,1499.275,449.36
2023-11-13T01:05:00,39.187,0.989,377.959,487.21
2023-11-13T01:10:00,73.376,0.796,9941.627,1857.369
2023-11-13T01:15:00,52.834,0.992,843.858,783.347
2023-11-13T01:20:00,32.213,1.004,324.295,341.757
2023-11-13T01:25:00,32.17,1.003,305.403,378.19
2023-11-13T01:30:00,30.495,1.003,82.403,383.696
2023-11-13T01:35:00,32.327,1.001,282.328,338.595
2023-11-13T01:40:00,33.362,0.988,111.572,369.352
2023-11-13T01:45:00,38.981,1.004,393.3,363.529
2023-11-13T01:50:00,43.808,0.964,1409.761,375.903
2023-11-13T01:55:00,36.698,1.004,236.152,392.402
2023-11-13T02:00:00,36.478,1.003,329.776,407.241
2023-11-13T02:05:00,36.105,1.001,351.024,374.997
2023-11-13T02:10:00,36.938,1.004,136.141,391.356
2023-11-13T02:15:00,40.914,1.004,1250.975,365.647
2023-11-13T02:20:00,46.025,0.955,1602.036,383.183
2023-11-13T02:25:00,41.556,1.005,3279.871,553.751
2023-11-13T02:30:00,57.171,0.874,2926.592,904.091
2023-11-13T02:35:00,63.321,1.006,3361.554,1075.439
2023-11-13T02:40:00,90.683,0.967,8262.12,1541.076
2023-11-13T02:45:00,78.083,1.002,2823.87,1930.99
2023-11-13T02:50:00,73.643,0.949,2989.51,1283.326
2023-11-13T02:55:00,71.805,1.003,3476.182,1452.248
2023-11-13T03:00:00,75.248,0.993,8153.678,1022.784
2023-11-13T03:05:00,73.165,0.938,2936.829,1302.638
2023-11-13T03:10:00,43.293,0.986,722.222,430.315
2023-11-13T03:15:00,45.635,1.003,1139.542,455.216
2023-11-13T03:20:00,52.388,0.997,736.639,780.429
2023-11-13T03:25:00,43.942,1.002,868.181,416.591
2023-11-13T03:30:00,52.411,0.908,1458.248,545.575
2023-11-13T03:35:00,53.87,0.997,4770.683,877.088
2023-11-13T03:40:00,42.098,1.003,674.451,448.206
2023-11-13T03:45:00,47.447,0.975,995.621,532.329
2023-11-13T03:50:00,67.619,1.005,2254.749,878.989
2023-11-13T03:55:00,47.183,0.924,1028.271,489.968
2023-11-13T04:00:00,96.263,0.847,11623.283,1524.182
2023-11-13T04:05:00,60.003,1.003,718.272,1253.2
2023-11-13T04:10:00,74.021,0.95,3618.445,1251.076
2023-11-13T04:15:00,80.408,0.903,10156.587,1931.224
2023-11-13T04:20:00,66.937,0.978,3474.601,888.075
2023-11-13T04:25:00,82.393,0.95,7460.666,1423.972
2023-11-13T04:30:00,86.503,0.984,4898.089,1394.642
2023-11-13T04:35:00,77.169,0.959,3985.032,1644.745
2023-11-13T04:40:00,62.639,0.979,5064.757,945.658
2023-11-13T04:45:00,61.449,0.861,5638.716,662.698
2023-11-13T04:50:00,78.483,0.973,14906.854,1612.439
2023-11-13T04:55:00,90.476,1.006,10662.738,2214.702
2023-11-13T05:05:00,105.589,0.854,13954.876,2181.507
2023-11-13T05:10:00,62.812,0.987,8429.611,919.522
2023-11-13T05:15:00,60.69,0.913,7181.204,1126.364
2023-11-13T05:20:00,82.342,0.765,6108.301,1176.687
