timestamp,rmssd,coverage,low_frequency,high_frequency
2023-06-16T00:20:00,96.731,0.832,3641.773,1552.588
2023-06-16T00:25:00,67.24,0.992,524.987,849.068
2023-06-16T00:30:00,48.953,1.007,614.183,584.655
2023-06-16T00:35:00,47.654,0.998,1866.803,661.43
2023-06-16T00:40:00,40.472,1.001,364.418,428.189
2023-06-16T00:45:00,67.016,1.006,2946.07,830.5
2023-06-16T00:50:00,73.334,0.976,3789.438,1224.854
2023-06-16T00:55:00,56.577,0.888,2063.119,812.884
2023-06-16T01:00:00,113.339,0.934,6510.557,3011.477
2023-06-16T01:05:00,91.035,1.008,4604.928,1883.136
2023-06-16T01:10:00,58.896,1.003,1451.979,1162.379
2023-06-16T01:15:00,62.141,0.967,964.317,1274.996
2023-06-16T01:20:00,38.99,1.004,416.618,393.603
2023-06-16T01:25:00,39.612,0.997,834.439,418.424
2023-06-16T01:30:00,42.585,1.0,756.11,495.61
2023-06-16T01:35:00,38.226,0.992,508.982,369.986
2023-06-16T01:40:00,54.362,0.966,4758.278,562.877
2023-06-16T01:45:00,92.793,0.951,8166.736,2068.553
2023-06-16T01:50:00,82.747,0.996,3384.098,1958.143
2023-06-16T01:55:00,84.244,0.916,4165.968,2085.615
2023-06-16T02:00:00,139.264,0.952,6441.179,4657.352
2023-06-16T02:05:00,139.606,0.932,5257.798,5053.325
2023-06-16T02:10:00,106.833,0.96,12949.803,2150.729
2023-06-16T02:15:00,105.175,1.002,6278.748,2176.004
2023-06-16T02:30:00,152.841,0.818,11588.124,2824.641
2023-06-16T02:35:00,120.22,0.838,9373.368,2467.058
2023-06-16T02:40:00,92.967,0.76,1783.587,1111.479
2023-06-16T02:45:00,67.985,0.963,642.958,1506.111
2023-06-16T02:50:00,78.965,0.991,1841.265,1456.36
2023-06-16T02:55:00,65.757,0.995,735.768,928.408
2023-06-16T03:00:00,72.459,0.927,1578.972,1376.262
2023-06-16T03:05:00,72.341,0.979,8277.977,1372.803
2023-06-16T03:10:00,46.265,1.006,5783.509,578.901
2023-06-16T03:15:00,49.237,0.98,4549.461,566.91
2023-06-16T03:20:00,43.372,1.003,1535.065,248.914
2023-06-16T03:25:00,48.856,1.003,2195.648,558.712
2023-06-16T03:30:00,40.625,1.005,1427.698,346.228
2023-06-16T03:35:00,61.043,0.94,4453.485,1195.612
2023-06-16T03:40:00,124.703,0.838,8872.363,2322.1
2023-06-16T03:45:00,101.481,0.926,9246.638,1692.638
2023-06-16T03:50:00,118.735,0.925,17470.515,2013.636
2023-06-16T03:55:00,110.299,0.936,15024.022,1859.506
2023-06-16T04:00:00,114.783,0.952,15111.891,3614.366
2023-06-16T04:05:00,81.558,0.966,6132.44,1065.381
2023-06-16T04:10:00,93.769,0.914,9079.291,1512.079
2023-06-16T04:15:00,98.096,1.005,15031.723,1307.547
2023-06-16T04:20:00,72.77,0.975,13182.03,882.579
2023-06-16T04:25:00,70.363,1.0,8985.284,1056.767
2023-06-16T04:30:00,78.513,0.926,12726.256,1176.98
2023-06-16T04:35:00,100.143,0.851,12237.245,1321.053
2023-06-16T04:40:00,103.134,0.94,17101.338,2473.877
2023-06-16T04:45:00,96.783,0.85,9566.12,1509.677
2023-06-16T23:55:00,71.771,0.973,711.028,870.761
