timestamp,rmssd,coverage,low_frequency,high_frequency
2024-01-08T00:25:00,71.864,0.884,5523.329,1132.661
2024-01-08T00:30:00,52.615,0.983,3486.919,620.683
2024-01-08T00:35:00,48.58,0.953,3604.478,701.474
2024-01-08T00:40:00,50.003,1.002,3431.84,546.475
2024-01-08T00:45:00,42.187,1.002,1224.147,564.248
2024-01-08T00:50:00,52.243,0.999,1350.705,714.286
2024-01-08T00:55:00,74.223,0.99,3440.57,1534.947
2024-01-08T01:00:00,55.014,1.002,800.773,913.739
2024-01-08T01:05:00,54.553,1.003,663.36,1115.389
2024-01-08T01:10:00,49.2,0.967,5132.657,691.688
2024-01-08T01:15:00,65.797,0.941,4037.0,1466.978
2024-01-08T01:20:00,79.814,0.922,8099.638,1846.275
2024-01-08T01:25:00,65.297,1.004,3746.731,1425.069
2024-01-08T01:30:00,59.325,1.005,2119.587,1084.104
2024-01-08T01:35:00,50.482,1.003,425.617,856.558
2024-01-08T01:40:00,52.918,1.003,982.796,954.729
2024-01-08T01:45:00,48.739,1.004,3640.877,705.568
2024-01-08T01:50:00,51.629,1.004,2245.379,822.698
2024-01-08T01:55:00,50.594,1.003,535.048,900.434
2024-01-08T02:00:00,48.375,1.002,690.251,847.513
2024-01-08T02:05:00,55.592,1.002,1832.671,864.427
2024-01-08T02:10:00,53.557,0.917,1547.623,829.048
2024-01-08T02:15:00,67.709,0.986,7027.863,723.304
2024-01-08T02:20:00,56.044,1.003,4025.969,727.179
2024-01-08T02:25:00,67.525,0.977,1626.66,1378.522
2024-01-08T02:30:00,64.439,0.909,4750.041,1011.762
2024-01-08T02:35:00,60.819,0.99,5280.241,928.64
2024-01-08T02:40:00,103.586,0.927,5258.929,4912.659
2024-01-08T02:45:00,73.971,1.007,6027.401,2038.459
2024-01-08T02:50:00,81.411,1.003,5722.868,1490.244
2024-01-08T02:55:00,62.827,0.998,4328.597,985.689
2024-01-08T03:00:00,62.671,1.003,2028.873,1051.224
2024-01-08T03:05:00,65.458,0.995,4228.339,1483.716
2024-01-08T03:10:00,43.962,0.996,710.734,605.099
2024-01-08T03:15:00,44.609,1.005,3128.386,550.866
2024-01-08T03:20:00,42.765,1.004,755.832,516.829
2024-01-08T03:25:00,45.051,0.943,1980.131,843.043
2024-01-08T03:30:00,41.798,0.955,552.048,454.311
2024-01-08T03:35:00,39.521,1.004,1186.916,385.533
2024-01-08T03:40:00,32.433,0.997,276.231,279.711
2024-01-08T03:45:00,37.281,0.984,2161.477,255.621
2024-01-08T03:50:00,49.238,0.946,3748.759,489.723
2024-01-08T03:55:00,97.545,0.727,4528.476,2265.154
2024-01-08T04:00:00,73.585,0.992,6226.808,1118.235
2024-01-08T04:05:00,61.623,0.991,2401.678,1037.15
2024-01-08T04:10:00,78.651,0.956,11259.063,1499.635
2024-01-08T04:15:00,79.545,0.951,4143.792,1085.046
2024-01-08T04:20:00,79.686,0.995,2821.237,1720.543
2024-01-08T04:25:00,78.581,0.852,4822.431,1373.554
2024-01-08T04:30:00,88.51,0.949,10785.621,1913.422
2024-01-08T04:35:00,76.196,0.823,3928.338,1312.283
