timestamp,rmssd,coverage,low_frequency,high_frequency
2023-12-03T00:15:00,64.78,0.829,5842.343,620.772
2023-12-03T00:20:00,77.322,0.912,5005.378,1179.552
2023-12-03T00:25:00,68.366,1.001,2051.405,992.065
2023-12-03T00:30:00,66.753,1.003,3494.547,1407.216
2023-12-03T00:35:00,48.849,1.005,2505.083,695.403
2023-12-03T00:40:00,62.737,1.001,4598.162,1275.898
2023-12-03T00:45:00,64.004,0.985,1004.657,1052.977
2023-12-03T00:50:00,72.74,0.912,4557.786,1442.763
2023-12-03T00:55:00,94.295,1.002,6061.93,2638.055
2023-12-03T01:00:00,75.523,0.977,2691.849,1465.388
2023-12-03T01:05:00,65.439,0.955,2594.398,781.886
2023-12-03T01:10:00,64.461,0.98,4123.763,863.257
2023-12-03T01:15:00,77.361,1.004,3677.359,1676.978
2023-12-03T01:20:00,78.07,1.002,6533.435,1586.865
2023-12-03T01:25:00,74.086,0.981,1783.777,1939.866
2023-12-03T01:30:00,80.268,0.917,5719.282,1545.357
2023-12-03T01:35:00,62.53,0.959,4187.92,754.058
2023-12-03T01:40:00,47.938,1.001,910.835,752.55
2023-12-03T01:45:00,77.731,0.91,4678.56,1229.489
2023-12-03T01:50:00,70.76,1.001,5170.404,1532.416
2023-12-03T01:55:00,65.997,0.938,5593.121,1276.929
2023-12-03T02:00:00,72.52,0.949,5239.7,1857.857
2023-12-03T02:05:00,74.721,0.92,3416.798,1506.696
2023-12-03T02:10:00,67.348,1.002,3336.337,1254.41
2023-12-03T02:15:00,47.376,1.004,1126.631,637.566
2023-12-03T02:20:00,50.401,1.002,2459.125,586.916
2023-12-03T02:25:00,52.529,1.004,2174.738,701.507
2023-12-03T02:30:00,72.139,0.908,5443.578,901.519
2023-12-03T02:35:00,57.009,1.002,3398.153,779.01
2023-12-03T02:40:00,52.241,1.003,1359.959,621.199
2023-12-03T02:45:00,51.709,1.002,3401.817,681.794
2023-12-03T02:50:00,67.0,0.977,5757.613,1621.632
2023-12-03T02:55:00,69.496,1.006,3911.484,1088.163
2023-12-03T03:00:00,57.82,1.001,3349.196,781.847
2023-12-03T03:05:00,59.136,1.004,5191.689,584.982
2023-12-03T03:10:00,54.817,0.88,2889.067,335.583
2023-12-03T03:15:00,89.795,0.884,6360.487,894.378
2023-12-03T03:20:00,69.202,0.991,14689.037,1347.784
2023-12-03T03:25:00,73.543,0.913,6718.076,2103.78
2023-12-03T03:30:00,91.717,0.959,22099.419,1657.617
2023-12-03T03:35:00,108.25,0.782,10432.74,2106.748
2023-12-03T03:40:00,113.421,1.001,19226.1,2508.678
2023-12-03T03:45:00,55.874,0.953,1616.849,896.42
2023-12-03T03:50:00,101.909,0.83,9625.548,2393.269
2023-12-03T03:55:00,73.174,0.81,7107.954,909.409
2023-12-03T04:00:00,105.974,1.002,17166.603,2178.016
2023-12-03T04:05:00,86.155,0.958,16529.944,1579.479
2023-12-03T04:10:00,79.577,1.005,12458.228,1657.821
2023-12-03T04:15:00,105.637,0.88,12733.363,3046.433
2023-12-03T04:20:00,68.678,1.004,5789.21,761.294
2023-12-03T04:25:00,55.762,0.981,4834.398,792.06
2023-12-03T04:30:00,73.129,0.995,7426.559,1214.212
2023-12-03T04:35:00,82.058,1.004,4994.629,1830.255
2023-12-03T04:40:00,94.125,0.982,11229.776,2503.864
2023-12-03T04:45:00,75.518,1.001,9172.004,1867.165
2023-12-03T04:50:00,81.543,1.006,4692.004,1701.468
2023-12-03T04:55:00,101.589,0.944,7620.326,2549.153
2023-12-03T05:00:00,104.903,0.997,16774.097,2337.163
2023-12-03T05:05:00,98.864,0.988,15528.31,3284.613
2023-12-03T05:10:00,94.681,0.936,14577.991,2120.17
2023-12-03T05:15:00,108.863,0.986,20115.081,3809.703
2023-12-03T05:20:00,71.669,0.989,11297.405,1931.748
2023-12-03T05:25:00,78.747,0.928,8875.158,1571.88
2023-12-03T05:30:00,92.013,0.938,5971.468,2104.835
2023-12-03T05:35:00,107.913,1.003,15777.362,2029.708
2023-12-03T05:40:00,91.881,0.96,12801.597,2030.765
2023-12-03T05:45:00,89.664,0.966,6703.963,2048.661
2023-12-03T05:50:00,77.876,0.969,6529.207,1486.082
2023-12-03T05:55:00,85.513,1.005,12041.141,2145.672
