type,sleep_start,sleep_end,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
IDT,2023-10-01T00:17:30,2023-10-01T06:14:30,357,33.41484593837535,96.83245901639384,224.91609277087264,0.38889877931193095,1.223999745669654
IDT,2023-10-02T00:11:30,2023-10-02T06:16:30,365,32.85232876712329,-94.52292358803788,515.5088303661905,0.38845880225920515,1.228856568564344
IDT,2023-10-03T00:06:30,2023-10-03T05:43:30,337,33.01721068249258,-31.706644518271787,534.6632976457477,0.3886958393026664,1.2254816870325205
IDT,2023-10-04T00:07:30,2023-10-04T05:50:30,343,33.05830903790087,-18.174418604648963,490.7768206752371,0.3671889314592414,1.2041023150889896
IDT,2023-10-05T00:17:30,2023-10-05T08:36:30,492,33.21565040650407,51.34252491694497,1089.307326961076,0.3610588365128906,1.2322237072828701
IDT,2023-10-06T00:22:30,2023-10-06T06:13:30,351,33.46780626780627,113.79409836065679,182.13822456332855,0.3610705530552388,1.2079887300432806
IDT,2023-10-07T00:03,2023-10-07T05:35:30,333,33.312912912912914,55.080058651026775,310.20502360665705,0.3530132694008913,1.185158652610673
IDT,2023-10-08T00:26,2023-10-08T05:41,315,33.42444444444445,76.50265628352645,288.2816394235706,0.3503538490807883,1.1779787554689625
IDT,2023-10-09T00:54:30,2023-10-09T04:32:30,214,33.532710280373834,66.48324964132098,209.0053387049702,0.33906442887913274,1.1597232187718098
IDT,2023-10-10T00:11:30,2023-10-10T05:55:30,344,33.26918604651163,9.981944684033806,262.743020987371,0.32763249238531306,1.1411216960982424
IDT,2023-10-10T23:50,2023-10-11T06:12,382,33.112041884816755,-48.94446840319506,471.8757093908498,0.327043752449509,1.139016495304188
IDT,2023-10-12T04:46:30,2023-10-12T08:54,239,33.12677824267782,-25.57300950098943,505.9049322801875,0.3274221715842847,1.1496890445640449
IDT,2023-10-13T00:11:30,2023-10-13T05:45:30,334,33.07455089820359,-53.181946331927975,368.98170483729336,0.32787733929559015,1.1549146757858726
IDT,2023-10-14T00:09:30,2023-10-14T05:44,334,32.16676646706587,-356.3819463319269,1174.6248553034384,0.3320398556174631,1.166682474868595
IDT,2023-10-15T00:32:30,2023-10-15T05:55:30,323,33.464086687306505,74.3896147748128,219.2959590909304,0.3352005248090791,1.1616658827408493
IDT,2023-10-16T00:26:30,2023-10-16T05:23,296,33.564864864864866,95.4442049536774,224.99025763268583,0.3411888642082857,1.1561512029732268
IDT,2023-10-17T00:13:30,2023-10-17T06:09:30,356,33.429494382022476,49.28638522243091,261.2837577761384,0.34283401681736725,1.1504822709995597
IDT,2023-10-18T00:12,2023-10-18T05:29:30,318,32.597169811320754,-220.65373454850305,861.894592988072,0.361863380135795,1.1703167218151216
IDT,2023-10-19T00:05:30,2023-10-19T05:40,334,33.34610778443113,5.543543543544729,354.1219487277558,0.3518011406197874,1.1635564741740787
IDT,2023-10-20T00:03:30,2023-10-20T05:40:30,337,33.29020771513353,-13.244987502472213,199.17824835004285,0.3472581760969281,1.1526099158476482
IDT,2023-10-21T00:59:30,2023-10-21T05:13:30,254,32.72716535433071,-145.89631976189776,565.6046697640559,0.3484674404050623,1.16093952021473
IDT,2023-10-22T00:42,2023-10-22T05:18:30,277,33.588447653429604,79.46779301556853,88.08133619767614,0.3532170366012817,1.1510527304303977
IDT,2023-10-23T00:29,2023-10-23T06:28:30,360,33.50805555555556,74.33828695164084,257.33714140800294,0.3335127439071387,1.143817295069191
IDT,2023-10-24T00:23:30,2023-10-24T05:55,331,33.22749244712991,-17.279667552276806,406.92189399013296,0.32366025001915316,1.1407586114137243
IDT,2023-10-25T00:04,2023-10-25T05:58:30,355,33.380563380281686,28.046088521758065,369.2916143137263,0.32392140512165235,1.1190960795384657
IDT,2023-10-26T00:33,2023-10-26T05:03:30,271,33.0970479704797,-55.42284510029276,627.87229431374,0.3228247902014316,1.1354249790354167
IDT,2023-10-27T00:28,2023-10-27T05:31,303,33.4983498349835,59.62722485096492,366.0831879321486,0.3250216668404197,1.1367216570202714
IDT,2023-10-28T00:34,2023-10-28T06:20:30,347,33.22161383285303,-20.154817645436196,251.01854949374683,0.323534728896743,1.1272475950160505
IDT,2023-10-29T00:41,2023-10-29T06:35:30,355,33.555774647887326,98.00760730798174,374.05338335281704,0.32772201613625285,1.1262093931578978
IDT,2023-10-30T00:36:30,2023-10-30T04:54:30,255,33.19882352941176,-20.62270460975742,401.9374742958462,0.31769704888772354,1.126813747764224
IDT,2023-10-31T00:10:30,2023-10-31T05:33:30,323,33.28606811145511,2.72645348837068,306.0303205839591,0.31590412976458115,1.1323231735588168
IDT,2023-11-01T00:10:30,2023-11-01T06:08,357,33.51820728291317,82.13476495392752,204.62834625784308,0.31252579304121253,1.1188064812359086
