timestamp,bucket_values
2022-07-01T07:47:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.004, 0.011, 0.039, 0.099, 0.13, 0.126, 0.107, 0.112, 0.112, 0.102, 0.078, 0.045, 0.021, 0.008, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-07-02T07:17:30,"[0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.001, 0.004, 0.004, 0.009, 0.015, 0.04, 0.089, 0.125, 0.116, 0.077, 0.05, 0.052, 0.054, 0.061, 0.076, 0.077, 0.067, 0.051, 0.021, 0.008, 0.002, 0.0, 0.0]"
2022-07-03T07:43:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.002, 0.007, 0.012, 0.019, 0.04, 0.059, 0.067, 0.066, 0.074, 0.083, 0.093, 0.113, 0.123, 0.117, 0.076, 0.032, 0.008, 0.002, 0.0, 0.0, 0.0]"
2022-07-04T07:05:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.004, 0.006, 0.01, 0.011, 0.016, 0.023, 0.028, 0.041, 0.08, 0.129, 0.169, 0.169, 0.134, 0.091, 0.045, 0.022, 0.009, 0.004, 0.002, 0.0, 0.0]"
2022-07-05T04:37:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.009, 0.019, 0.024, 0.031, 0.049, 0.062, 0.1, 0.149, 0.168, 0.13, 0.112, 0.082, 0.039, 0.015, 0.004, 0.001, 0.0, 0.0, 0.0]"
2022-07-06T03:50:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.001, 0.002, 0.005, 0.008, 0.008, 0.016, 0.022, 0.023, 0.021, 0.026, 0.047, 0.102, 0.177, 0.213, 0.172, 0.092, 0.041, 0.017, 0.005, 0.002, 0.001, 0.0]"
2022-07-07T08:03:30,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.001, 0.001, 0.004, 0.009, 0.021, 0.029, 0.033, 0.03, 0.026, 0.023, 0.024, 0.057, 0.121, 0.175, 0.182, 0.132, 0.075, 0.034, 0.013, 0.005, 0.002, 0.0]"
2022-07-08T03:21:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.005, 0.009, 0.027, 0.047, 0.049, 0.042, 0.057, 0.12, 0.154, 0.176, 0.169, 0.093, 0.034, 0.011, 0.003, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-07-09T04:44:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.002, 0.005, 0.006, 0.012, 0.025, 0.051, 0.056, 0.048, 0.057, 0.079, 0.122, 0.154, 0.162, 0.121, 0.058, 0.024, 0.009, 0.003, 0.001, 0.0, 0.0]"
2022-07-10T04:33:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.001, 0.001, 0.006, 0.008, 0.019, 0.04, 0.061, 0.065, 0.058, 0.059, 0.075, 0.117, 0.155, 0.15, 0.096, 0.05, 0.023, 0.008, 0.003, 0.001, 0.0, 0.0]"
2022-07-11T04:32:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.004, 0.006, 0.013, 0.04, 0.087, 0.088, 0.116, 0.156, 0.174, 0.154, 0.092, 0.042, 0.017, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-07-12T04:39:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.006, 0.013, 0.02, 0.043, 0.054, 0.04, 0.044, 0.057, 0.094, 0.091, 0.106, 0.139, 0.133, 0.077, 0.046, 0.019, 0.008, 0.004, 0.0, 0.0]"
2022-07-13T04:33:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.002, 0.003, 0.004, 0.013, 0.022, 0.024, 0.016, 0.017, 0.024, 0.046, 0.081, 0.137, 0.188, 0.186, 0.128, 0.064, 0.027, 0.012, 0.004, 0.001, 0.0]"
2022-07-14T04:47:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.005, 0.006, 0.01, 0.011, 0.017, 0.021, 0.026, 0.042, 0.093, 0.156, 0.175, 0.148, 0.12, 0.084, 0.046, 0.024, 0.007, 0.003, 0.0, 0.0]"
2022-07-15T04:24:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.004, 0.005, 0.007, 0.018, 0.026, 0.026, 0.045, 0.092, 0.149, 0.192, 0.185, 0.127, 0.067, 0.032, 0.015, 0.005, 0.002, 0.0, 0.0, 0.0]"
2022-07-16T04:39:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.008, 0.007, 0.009, 0.013, 0.015, 0.039, 0.091, 0.132, 0.182, 0.192, 0.144, 0.084, 0.045, 0.019, 0.008, 0.003, 0.001, 0.0, 0.0]"
