timestamp,rmssd,coverage,low_frequency,high_frequency
2023-10-10T00:10:00,69.224,0.713,4936.62,1261.333
2023-10-10T00:15:00,87.275,0.887,1728.944,1778.218
2023-10-10T00:20:00,65.911,1.003,552.845,883.54
2023-10-10T00:25:00,63.823,0.987,1288.365,973.827
2023-10-10T00:30:00,75.859,0.999,1858.61,1748.709
2023-10-10T00:35:00,50.815,0.998,332.858,595.813
2023-10-10T00:40:00,70.123,0.999,3088.72,1025.751
2023-10-10T00:45:00,63.544,0.905,3719.252,821.271
2023-10-10T00:50:00,117.836,0.917,12917.792,2854.018
2023-10-10T00:55:00,110.874,0.965,17529.164,2113.249
2023-10-10T01:00:00,107.303,0.996,13087.36,2014.928
2023-10-10T01:05:00,91.522,0.944,8702.461,2044.441
2023-10-10T01:10:00,85.855,0.982,9632.92,2471.41
2023-10-10T01:15:00,115.882,0.94,13689.282,2849.476
2023-10-10T01:20:00,82.804,0.996,12805.393,1540.476
2023-10-10T01:25:00,104.52,0.997,8555.514,2029.662
2023-10-10T01:30:00,78.757,0.992,9150.839,1248.673
2023-10-10T01:35:00,68.446,1.004,5213.077,1741.085
2023-10-10T01:40:00,55.44,0.996,1219.643,858.819
2023-10-10T01:45:00,48.064,0.968,1497.288,710.862
2023-10-10T01:50:00,70.868,1.006,8996.823,1332.533
2023-10-10T01:55:00,53.812,0.995,2737.555,669.184
2023-10-10T02:00:00,60.972,0.992,4849.712,600.334
2023-10-10T02:05:00,52.65,1.003,833.482,923.261
2023-10-10T02:10:00,50.593,0.978,904.289,685.2
2023-10-10T02:15:00,48.996,0.997,3377.221,409.72
2023-10-10T02:20:00,46.802,1.003,4767.001,509.113
2023-10-10T02:25:00,42.025,1.004,443.498,589.935
2023-10-10T02:30:00,45.74,1.005,580.144,795.729
2023-10-10T02:35:00,73.294,0.922,12704.946,1596.361
2023-10-10T02:40:00,70.359,0.986,3068.015,882.024
2023-10-10T02:45:00,58.789,0.992,4203.108,1070.592
2023-10-10T03:05:00,84.152,0.883,1760.362,1557.855
2023-10-10T03:10:00,85.527,1.006,11060.586,2455.711
2023-10-10T03:15:00,99.099,0.955,11031.275,1873.454
2023-10-10T03:20:00,64.638,1.002,7825.3,932.901
2023-10-10T03:25:00,58.675,0.997,2336.843,965.223
2023-10-10T03:30:00,62.229,0.996,6378.341,1280.803
2023-10-10T03:35:00,60.336,0.993,1702.516,775.043
2023-10-10T03:40:00,50.136,0.998,3144.867,732.661
2023-10-10T03:45:00,49.097,0.99,1222.113,624.166
2023-10-10T03:50:00,48.776,0.995,2440.548,703.484
2023-10-10T03:55:00,51.078,1.0,5801.143,791.001
2023-10-10T04:00:00,93.182,0.896,20621.382,2794.869
2023-10-10T04:05:00,74.674,1.002,10663.252,2304.418
2023-10-10T04:10:00,37.38,0.912,307.656,532.08
2023-10-10T04:15:00,150.651,0.902,17521.02,7752.709
2023-10-10T04:20:00,98.575,1.002,8772.86,3281.683
2023-10-10T04:25:00,109.35,1.005,15925.123,2646.315
2023-10-10T04:30:00,88.59,0.932,6493.408,2482.222
2023-10-10T04:35:00,115.237,1.003,23862.375,3094.612
2023-10-10T04:40:00,78.077,1.005,19273.647,928.644
2023-10-10T04:45:00,50.085,1.002,984.196,491.55
2023-10-10T04:50:00,76.182,1.004,12242.198,1177.601
2023-10-10T04:55:00,48.305,1.005,4032.26,659.349
2023-10-10T05:00:00,48.018,1.003,1478.152,486.885
2023-10-10T05:05:00,51.602,0.915,2477.351,502.953
2023-10-10T05:15:00,103.337,0.798,18165.266,2230.666
2023-10-10T05:20:00,111.411,0.846,10254.493,3529.923
2023-10-10T05:25:00,97.621,0.808,9820.529,1716.083
2023-10-10T05:30:00,71.612,0.996,10315.271,2288.517
2023-10-10T05:35:00,100.8,0.963,22614.055,1617.059
2023-10-10T05:40:00,75.702,0.979,14482.991,989.448
2023-10-10T05:45:00,121.173,0.72,11721.728,2307.761
2023-10-10T05:50:00,94.393,0.852,9013.408,1334.923
2023-10-10T23:50:00,78.091,0.91,5584.058,1161.862
2023-10-10T23:55:00,82.156,1.006,2771.788,1299.651
