timestamp,bucket_values
2022-12-01T06:03:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.01, 0.022, 0.064, 0.107, 0.138, 0.123, 0.104, 0.114, 0.113, 0.084, 0.043, 0.024, 0.02, 0.015, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0]"
2022-12-02T06:14:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.003, 0.009, 0.012, 0.029, 0.057, 0.085, 0.097, 0.093, 0.094, 0.11, 0.136, 0.1, 0.068, 0.046, 0.029, 0.016, 0.006, 0.003, 0.001, 0.0, 0.0]"
2022-12-03T05:43:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.006, 0.011, 0.019, 0.044, 0.096, 0.117, 0.118, 0.116, 0.114, 0.098, 0.083, 0.063, 0.047, 0.03, 0.017, 0.008, 0.003, 0.002, 0.0, 0.0, 0.0]"
2022-12-04T05:31:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.003, 0.008, 0.014, 0.027, 0.068, 0.109, 0.099, 0.067, 0.045, 0.053, 0.084, 0.124, 0.108, 0.085, 0.051, 0.03, 0.013, 0.007, 0.003, 0.001, 0.0, 0.0]"
2022-12-05T06:14:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.005, 0.01, 0.018, 0.057, 0.143, 0.209, 0.176, 0.12, 0.088, 0.068, 0.05, 0.026, 0.012, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-12-06T05:59:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.005, 0.004, 0.01, 0.027, 0.091, 0.143, 0.17, 0.139, 0.082, 0.067, 0.077, 0.066, 0.047, 0.034, 0.018, 0.012, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0]"
2022-12-07T06:05:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.004, 0.005, 0.011, 0.022, 0.092, 0.174, 0.167, 0.115, 0.075, 0.055, 0.056, 0.067, 0.063, 0.049, 0.028, 0.013, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2022-12-08T06:36:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.008, 0.016, 0.027, 0.053, 0.079, 0.077, 0.094, 0.101, 0.105, 0.103, 0.091, 0.078, 0.065, 0.044, 0.029, 0.014, 0.006, 0.002, 0.0, 0.0, 0.0]"
2022-12-09T06:02:00,"[0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.0, 0.002, 0.003, 0.007, 0.011, 0.022, 0.049, 0.091, 0.124, 0.15, 0.173, 0.15, 0.09, 0.049, 0.027, 0.019, 0.017, 0.009, 0.005, 0.001, 0.001, 0.0, 0.0]"
2022-12-10T05:53:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.008, 0.012, 0.018, 0.036, 0.052, 0.075, 0.103, 0.113, 0.102, 0.102, 0.107, 0.101, 0.073, 0.042, 0.027, 0.015, 0.007, 0.002, 0.001, 0.0, 0.0]"
2022-12-11T04:16:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.002, 0.008, 0.021, 0.064, 0.159, 0.249, 0.217, 0.124, 0.066, 0.04, 0.026, 0.012, 0.005, 0.002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-12-12T05:53:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.002, 0.004, 0.009, 0.026, 0.107, 0.218, 0.215, 0.146, 0.096, 0.062, 0.035, 0.026, 0.019, 0.016, 0.009, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0, 0.0]"
2022-12-13T06:17:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.004, 0.006, 0.018, 0.048, 0.133, 0.18, 0.139, 0.085, 0.062, 0.055, 0.056, 0.059, 0.051, 0.041, 0.03, 0.017, 0.007, 0.002, 0.001, 0.0, 0.0, 0.0]"
2022-12-14T05:51:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.002, 0.006, 0.014, 0.021, 0.058, 0.105, 0.127, 0.13, 0.113, 0.12, 0.114, 0.077, 0.049, 0.031, 0.019, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2022-12-15T06:18:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.003, 0.009, 0.022, 0.046, 0.098, 0.144, 0.154, 0.127, 0.079, 0.055, 0.055, 0.057, 0.051, 0.042, 0.027, 0.015, 0.006, 0.002, 0.001, 0.0, 0.0, 0.0]"
2022-12-16T05:12:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.007, 0.01, 0.027, 0.055, 0.084, 0.091, 0.095, 0.092, 0.111, 0.121, 0.109, 0.091, 0.058, 0.026, 0.01, 0.003, 0.002, 0.001, 0.0, 0.0]"
2022-12-17T04:56:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.0, 0.001, 0.004, 0.008, 0.014, 0.035, 0.064, 0.077, 0.08, 0.11, 0.153, 0.144, 0.113, 0.082, 0.049, 0.027, 0.02, 0.01, 0.005, 0.002, 0.001, 0.0, 0.0]"
2022-12-18T06:19:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.006, 0.013, 0.023, 0.056, 0.109, 0.105, 0.089, 0.087, 0.1, 0.108, 0.091, 0.072, 0.057, 0.039, 0.024, 0.011, 0.003, 0.001, 0.0, 0.0, 0.0]"
2022-12-19T05:59:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.005, 0.013, 0.016, 0.028, 0.038, 0.036, 0.031, 0.035, 0.062, 0.128, 0.191, 0.155, 0.105, 0.069, 0.045, 0.022, 0.01, 0.004, 0.001, 0.0, 0.0]"
