timestamp,rmssd,coverage,low_frequency,high_frequency
2022-11-30T01:50:00,49.848,0.923,2388.057,648.151
2022-11-30T01:55:00,56.39,1.007,4579.74,653.359
2022-11-30T02:00:00,50.799,0.995,3867.515,446.088
2022-11-30T02:05:00,55.187,1.004,401.727,634.912
2022-11-30T02:10:00,58.201,1.006,371.943,770.813
2022-11-30T02:15:00,52.399,1.0,174.177,726.498
2022-11-30T02:20:00,53.557,0.998,369.513,562.817
2022-11-30T02:25:00,62.106,1.004,487.071,864.084
2022-11-30T02:30:00,59.19,1.006,541.079,869.447
2022-11-30T02:35:00,71.717,1.004,6199.15,1424.95
2022-11-30T02:40:00,48.115,0.974,9274.014,500.762
2022-11-30T02:45:00,65.721,0.919,1688.866,802.408
2022-11-30T02:50:00,60.326,0.953,8723.839,989.909
2022-11-30T02:55:00,72.79,0.736,6107.169,2622.237
2022-11-30T03:00:00,82.615,0.998,7900.709,1235.752
2022-11-30T03:05:00,83.416,0.968,8430.166,1135.634
2022-11-30T03:10:00,54.328,1.007,441.887,594.07
2022-11-30T03:15:00,61.732,1.003,1024.769,846.176
2022-11-30T03:20:00,61.024,1.006,1300.469,821.123
2022-11-30T03:25:00,56.511,1.004,1654.013,656.313
2022-11-30T03:30:00,63.675,0.963,2577.247,810.041
2022-11-30T03:35:00,67.515,1.005,8695.331,840.569
2022-11-30T03:40:00,52.484,1.005,3042.52,533.683
2022-11-30T03:45:00,67.94,1.002,4183.772,821.5
2022-11-30T03:50:00,62.257,1.003,1989.698,675.458
2022-11-30T03:55:00,73.906,1.004,3552.519,1246.201
2022-11-30T04:00:00,82.146,1.007,9606.544,1460.293
2022-11-30T04:05:00,64.319,0.956,4163.648,1021.352
2022-11-30T04:10:00,80.403,0.973,7036.72,1833.493
2022-11-30T04:15:00,95.332,0.956,8916.669,2077.3
2022-11-30T04:20:00,90.663,0.838,9357.185,2059.575
2022-11-30T04:25:00,73.621,0.947,4407.278,1075.713
2022-11-30T04:30:00,79.339,0.962,5513.311,1516.345
2022-11-30T04:35:00,88.621,0.981,9506.768,1241.356
2022-11-30T04:40:00,66.122,0.911,5887.283,256.739
2022-11-30T04:45:00,64.388,1.002,3060.732,875.705
2022-11-30T04:50:00,66.552,0.988,4123.947,1000.495
2022-11-30T04:55:00,58.993,1.004,1637.622,599.704
2022-11-30T05:00:00,67.195,1.006,1924.272,1100.02
2022-11-30T05:05:00,89.498,0.906,12502.776,1240.712
2022-11-30T05:10:00,59.543,0.988,1530.007,676.79
2022-11-30T05:15:00,53.783,1.004,7313.026,434.231
2022-11-30T05:20:00,55.738,1.004,8866.544,798.612
2022-11-30T05:25:00,69.954,1.003,7558.402,1618.85
2022-11-30T05:30:00,89.879,0.859,13302.913,2148.73
2022-11-30T05:35:00,98.282,0.879,17098.748,2949.124
2022-11-30T05:40:00,83.78,1.006,6392.204,1815.881
2022-11-30T05:45:00,85.728,0.923,9033.771,1330.518
2022-11-30T05:50:00,87.44,0.905,10935.448,623.321
2022-11-30T05:55:00,100.625,0.921,14909.995,1630.738
2022-11-30T06:20:00,85.107,0.706,3229.096,1179.843
2022-11-30T06:25:00,88.282,0.801,10931.399,1373.946
2022-11-30T06:30:00,95.397,0.811,4396.638,2356.015
2022-11-30T06:35:00,77.058,0.742,3143.499,821.957
