timestamp,bucket_values
2022-05-01T03:56:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.013, 0.043, 0.169, 0.276, 0.226, 0.12, 0.058, 0.033, 0.023, 0.018, 0.008, 0.004, 0.0, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-02T05:08:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.005, 0.009, 0.025, 0.076, 0.178, 0.231, 0.19, 0.114, 0.06, 0.045, 0.033, 0.017, 0.009, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-03T04:59:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.011, 0.025, 0.07, 0.137, 0.118, 0.1, 0.109, 0.129, 0.131, 0.086, 0.039, 0.02, 0.009, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-04T04:49:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.009, 0.023, 0.088, 0.307, 0.331, 0.145, 0.047, 0.018, 0.013, 0.007, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-05T06:57:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.003, 0.008, 0.021, 0.066, 0.137, 0.158, 0.126, 0.097, 0.081, 0.08, 0.082, 0.062, 0.044, 0.019, 0.008, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2022-05-06T04:40:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.008, 0.009, 0.02, 0.061, 0.109, 0.144, 0.145, 0.143, 0.143, 0.116, 0.061, 0.021, 0.01, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-07T05:00:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.011, 0.038, 0.121, 0.19, 0.192, 0.133, 0.085, 0.063, 0.053, 0.038, 0.026, 0.019, 0.014, 0.009, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0]"
2022-05-07T10:15:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014, 0.009, 0.023, 0.005, 0.009, 0.023, 0.027, 0.037, 0.142, 0.242, 0.297, 0.132, 0.023, 0.014, 0.005, 0.0, 0.0, 0.0, 0.0]"
2022-05-08T04:27:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.004, 0.022, 0.079, 0.118, 0.14, 0.16, 0.142, 0.123, 0.094, 0.059, 0.025, 0.015, 0.01, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-09T04:43:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.007, 0.02, 0.105, 0.287, 0.312, 0.156, 0.052, 0.02, 0.01, 0.008, 0.007, 0.004, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-10T04:29:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.003, 0.009, 0.022, 0.048, 0.108, 0.161, 0.148, 0.157, 0.141, 0.098, 0.054, 0.026, 0.013, 0.006, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-11T08:01:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.006, 0.022, 0.083, 0.167, 0.176, 0.113, 0.065, 0.052, 0.064, 0.078, 0.069, 0.052, 0.028, 0.015, 0.005, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-12T04:57:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.003, 0.008, 0.018, 0.043, 0.092, 0.122, 0.103, 0.091, 0.11, 0.145, 0.119, 0.071, 0.036, 0.019, 0.012, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2022-05-13T04:54:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.004, 0.008, 0.009, 0.024, 0.076, 0.147, 0.113, 0.076, 0.071, 0.115, 0.14, 0.093, 0.054, 0.031, 0.02, 0.011, 0.005, 0.001, 0.001, 0.0, 0.0, 0.0]"
2022-05-14T04:57:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003, 0.004, 0.008, 0.013, 0.026, 0.063, 0.069, 0.059, 0.058, 0.087, 0.166, 0.188, 0.117, 0.062, 0.037, 0.022, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0]"
2022-05-15T04:48:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.002, 0.007, 0.018, 0.054, 0.107, 0.14, 0.14, 0.13, 0.119, 0.084, 0.06, 0.056, 0.046, 0.025, 0.007, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2022-05-16T04:50:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.006, 0.008, 0.011, 0.019, 0.05, 0.111, 0.141, 0.129, 0.142, 0.144, 0.106, 0.063, 0.034, 0.02, 0.011, 0.003, 0.001, 0.0, 0.0, 0.0, 0.0]"
2022-05-17T04:58:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.007, 0.013, 0.034, 0.064, 0.071, 0.07, 0.06, 0.082, 0.146, 0.179, 0.123, 0.066, 0.039, 0.025, 0.012, 0.004, 0.001, 0.0, 0.0, 0.0]"
2022-05-18T07:26:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.006, 0.016, 0.041, 0.112, 0.167, 0.155, 0.124, 0.118, 0.103, 0.073, 0.041, 0.022, 0.011, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-19T04:54:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.003, 0.004, 0.011, 0.017, 0.033, 0.051, 0.062, 0.056, 0.055, 0.068, 0.129, 0.174, 0.146, 0.095, 0.055, 0.025, 0.011, 0.004, 0.001, 0.0, 0.0]"
2022-05-20T04:54:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.001, 0.003, 0.012, 0.034, 0.077, 0.118, 0.139, 0.123, 0.099, 0.078, 0.073, 0.081, 0.077, 0.05, 0.022, 0.007, 0.002, 0.0, 0.0, 0.0, 0.0]"
2022-05-21T04:59:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.001, 0.002, 0.001, 0.003, 0.004, 0.013, 0.026, 0.046, 0.057, 0.059, 0.082, 0.11, 0.165, 0.19, 0.131, 0.068, 0.028, 0.009, 0.002, 0.001, 0.0, 0.0, 0.0]"
2022-05-22T07:13:00,"[0.0, 0.0, 0.0, 0.0, 0.003, 0.003, 0.002, 0.003, 0.003, 0.006, 0.011, 0.021, 0.04, 0.047, 0.051, 0.064, 0.101, 0.131, 0.134, 0.116, 0.115, 0.08, 0.047, 0.016, 0.006, 0.001, 0.0, 0.0, 0.0]"
2022-05-23T04:58:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.003, 0.004, 0.007, 0.02, 0.035, 0.068, 0.113, 0.146, 0.165, 0.172, 0.127, 0.074, 0.032, 0.017, 0.008, 0.004, 0.001, 0.0, 0.0, 0.0, 0.0, 0.0]"
2022-05-24T08:02:30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002, 0.005, 0.004, 0.007, 0.016, 0.058, 0.083, 0.094, 0.105, 0.121, 0.118, 0.114, 0.1, 0.078, 0.048, 0.028, 0.013, 0.004, 0.002, 0.0, 0.0, 0.0, 0.0]"
2022-05-27T04:42:00,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001, 0.002, 0.004, 0.006, 0.026, 0.062, 0.093, 0.102, 0.123, 0.117, 0.113, 0.106, 0.078, 0.049, 0.038, 0.03, 0.025, 0.014, 0.007, 0.003, 0.001, 0.0, 0.0]"
