timestamp,Infrared to Red Signal Ratio
10/10/22 16:31:46,0
10/10/22 16:32:55,0
10/10/22 16:34:01,8
10/10/22 16:35:38,-1
10/10/22 16:36:38,0
10/10/22 16:37:38,0
10/10/22 16:38:38,-9
10/10/22 16:39:38,0
10/10/22 16:40:38,0
10/10/22 16:41:38,0
10/10/22 16:43:02,0
10/10/22 16:44:05,-10
10/10/22 16:45:12,-10
10/10/22 16:46:12,-10
10/10/22 16:47:16,0
10/10/22 16:48:19,-31
10/10/22 16:49:19,0
10/10/22 16:50:22,4
10/10/22 16:51:25,21
10/10/22 16:52:33,-2
10/10/22 16:53:33,0
10/10/22 16:54:33,-15
10/10/22 16:55:33,-4
10/10/22 16:56:33,-26
10/10/22 16:57:35,7
10/10/22 16:58:35,0
10/10/22 16:59:39,0
10/10/22 17:00:44,-2
10/10/22 22:22:30,11
10/10/22 22:23:30,-3
10/10/22 22:24:30,2
10/10/22 22:25:33,1
10/10/22 22:26:33,8
10/10/22 22:27:43,0
10/10/22 22:28:45,11
10/10/22 22:29:50,-8
10/10/22 22:30:50,4
10/10/22 22:31:55,-7
10/10/22 22:32:55,-3
10/10/22 22:33:55,4
10/10/22 22:34:55,19
10/10/22 22:35:55,-14
10/10/22 22:36:55,8
10/10/22 22:37:55,-6
10/10/22 22:38:55,0
10/10/22 22:39:55,0
10/10/22 22:40:55,5
10/10/22 22:41:55,8
10/10/22 22:42:55,0
10/10/22 22:43:59,-15
10/10/22 22:45:07,-1
10/10/22 22:46:07,-7
10/10/22 22:47:07,1
10/10/22 22:48:13,0
10/10/22 22:49:16,5
10/10/22 22:50:16,0
10/10/22 22:51:24,0
10/10/22 22:52:32,0
