timestamp,Infrared to Red Signal Ratio
03/25/20 00:00:04,-19
03/25/20 00:01:04,5
03/25/20 00:02:04,0
03/25/20 00:03:05,0
03/25/20 00:04:05,-20
03/25/20 00:05:05,-15
03/25/20 00:06:05,-15
03/25/20 00:07:05,-15
03/25/20 00:08:05,-24
03/25/20 00:09:05,0
03/25/20 00:10:06,-28
03/25/20 00:11:06,-36
03/25/20 00:12:06,-18
03/25/20 00:13:06,-21
03/25/20 00:14:06,-1
03/25/20 00:15:06,-1
03/25/20 00:16:06,-15
03/25/20 00:17:07,-3
03/25/20 00:18:07,1
03/25/20 00:19:07,-3
03/25/20 00:20:07,1
03/25/20 00:21:07,9
03/25/20 00:22:07,-2
03/25/20 00:23:08,-11
03/25/20 00:24:08,0
03/25/20 00:25:08,-3
03/25/20 00:26:08,-5
03/25/20 00:27:08,-14
03/25/20 00:28:08,-19
03/25/20 00:29:08,-6
03/25/20 00:30:09,-38
03/25/20 00:31:09,-4
03/25/20 00:32:09,-37
03/25/20 00:33:09,-88
03/25/20 00:34:09,-25
03/25/20 00:35:09,-95
03/25/20 00:36:09,1
03/25/20 00:37:10,28
03/25/20 00:38:10,-8
03/25/20 00:39:10,22
03/25/20 00:40:10,-2
03/25/20 00:41:10,-1
03/25/20 00:42:10,-27
03/25/20 00:43:11,0
03/25/20 00:44:11,6
03/25/20 00:45:11,-49
03/25/20 00:46:11,-8
03/25/20 00:47:11,3
03/25/20 00:48:11,25
03/25/20 00:49:11,-43
03/25/20 00:50:12,-2
03/25/20 00:51:12,-13
03/25/20 00:52:12,-2
03/25/20 00:53:12,-5
03/25/20 00:54:12,-4
03/25/20 00:55:12,12
03/25/20 00:56:12,2
03/25/20 00:57:13,-1
03/25/20 00:58:13,-2
03/25/20 00:59:13,-38
03/25/20 01:00:13,-15
03/25/20 01:01:13,-34
03/25/20 01:02:13,-9
03/25/20 01:03:14,-4
03/25/20 01:04:14,-18
03/25/20 01:05:14,-14
03/25/20 01:06:14,-16
03/25/20 01:07:14,0
03/25/20 01:08:14,0
03/25/20 01:09:14,-14
03/25/20 01:10:15,-15
03/25/20 01:11:15,-1
03/25/20 01:12:15,-5
03/25/20 01:13:15,-24
03/25/20 01:14:15,-11
03/25/20 01:15:15,-5
03/25/20 01:16:15,-3
03/25/20 01:17:16,7
03/25/20 01:18:16,7
03/25/20 01:19:16,0
03/25/20 01:20:16,3
03/25/20 01:21:16,-3
03/25/20 01:22:16,16
03/25/20 01:23:17,-1
03/25/20 01:24:17,6
03/25/20 01:25:17,1
03/25/20 01:26:17,-23
03/25/20 01:27:17,-8
03/25/20 01:28:17,-1
03/25/20 01:29:17,-4
03/25/20 01:30:18,57
03/25/20 01:31:18,-1
03/25/20 01:32:18,-19
03/25/20 01:33:18,-8
03/25/20 01:34:18,-19
03/25/20 01:35:18,-12
03/25/20 01:36:19,-26
03/25/20 01:37:19,3
03/25/20 01:38:19,-25
03/25/20 01:39:19,-39
03/25/20 01:40:19,-26
03/25/20 01:41:19,-12
03/25/20 01:42:19,-2
03/25/20 01:43:20,-18
03/25/20 01:44:20,-21
03/25/20 01:45:20,5
03/25/20 01:46:20,-3
03/25/20 01:47:20,-70
03/25/20 01:48:20,-16
03/25/20 01:49:20,-20
03/25/20 01:50:21,-1
03/25/20 01:51:21,10
03/25/20 01:52:21,5
03/25/20 01:53:21,4
03/25/20 01:54:21,-4
03/25/20 01:55:21,-45
03/25/20 01:56:22,-6
03/25/20 01:57:22,1
03/25/20 01:58:22,-18
03/25/20 01:59:22,-1
03/25/20 02:00:22,-15
03/25/20 02:01:22,-1
03/25/20 02:02:22,0
03/25/20 02:03:23,-1
03/25/20 02:04:23,0
03/25/20 02:05:23,-15
03/25/20 02:06:23,0
03/25/20 02:07:23,19
03/25/20 02:08:23,-27
03/25/20 02:09:23,-2
03/25/20 02:10:24,-2
03/25/20 02:11:24,2
03/25/20 02:12:24,1
03/25/20 02:13:24,0
03/25/20 02:14:24,0
03/25/20 02:15:24,-2
03/25/20 02:16:25,-1
03/25/20 02:17:25,4
03/25/20 02:18:25,-1
03/25/20 02:19:25,-8
03/25/20 02:20:25,0
03/25/20 02:21:25,-1
03/25/20 02:22:25,0
03/25/20 02:23:26,1
03/25/20 02:24:26,0
03/25/20 02:25:26,-2
03/25/20 02:26:26,-34
03/25/20 02:27:26,29
03/25/20 02:28:26,-48
03/25/20 02:29:26,28
03/25/20 02:30:27,-1
03/25/20 02:31:27,-8
03/25/20 02:32:27,-22
03/25/20 02:33:27,-27
03/25/20 02:34:27,-6
03/25/20 02:35:27,-13
03/25/20 02:36:28,-48
03/25/20 02:37:28,1
03/25/20 02:38:28,-54
03/25/20 02:39:28,-44
03/25/20 02:40:28,0
03/25/20 02:41:28,-48
03/25/20 02:42:28,-86
03/25/20 02:43:29,-13
03/25/20 02:44:29,-7
03/25/20 02:45:29,0
03/25/20 02:46:29,-54
03/25/20 02:47:29,-2
03/25/20 02:48:29,1
03/25/20 02:49:29,28
03/25/20 02:50:30,-2
03/25/20 02:51:30,-3
03/25/20 02:52:30,-2
03/25/20 02:53:30,18
03/25/20 02:54:30,8
03/25/20 02:55:30,-4
03/25/20 02:56:31,2
03/25/20 02:57:31,8
03/25/20 02:58:31,0
03/25/20 02:59:31,-1
03/25/20 03:00:31,-2
03/25/20 03:01:31,2
03/25/20 03:02:31,-35
03/25/20 03:03:32,0
03/25/20 03:04:32,-1
03/25/20 03:05:32,1
03/25/20 03:06:32,1
03/25/20 03:07:32,-13
03/25/20 03:08:32,0
03/25/20 03:09:32,0
03/25/20 03:10:33,-1
03/25/20 03:11:33,11
03/25/20 03:12:33,-1
03/25/20 03:13:33,-1
03/25/20 03:14:33,0
03/25/20 03:15:33,0
03/25/20 03:16:34,-6
03/25/20 03:17:34,6
03/25/20 03:18:34,-2
03/25/20 03:19:34,0
03/25/20 03:20:34,2
03/25/20 03:21:34,0
03/25/20 03:22:34,-5
03/25/20 03:23:35,-3
03/25/20 03:24:35,0
03/25/20 03:25:35,-4
03/25/20 03:26:35,-10
03/25/20 03:27:35,-4
03/25/20 03:28:35,-30
03/25/20 03:29:35,-26
03/25/20 03:30:36,-44
03/25/20 03:31:36,-8
03/25/20 03:32:36,-6
03/25/20 03:33:36,-29
03/25/20 03:34:36,-46
03/25/20 03:35:36,-3
03/25/20 03:36:37,-1
03/25/20 03:37:37,-1
03/25/20 03:38:37,0
03/25/20 03:39:37,-2
03/25/20 03:40:37,-5
03/25/20 03:41:37,-44
03/25/20 03:42:37,-11
03/25/20 03:43:38,0
03/25/20 03:44:38,-22
03/25/20 03:45:38,1
03/25/20 03:46:38,-2
03/25/20 03:47:38,-2
03/25/20 03:48:38,-12
03/25/20 03:49:38,-8
03/25/20 03:50:39,0
03/25/20 03:51:39,0
03/25/20 03:52:39,-3
03/25/20 03:53:39,-1
03/25/20 03:54:39,11
03/25/20 03:55:39,1
03/25/20 03:56:40,30
03/25/20 03:57:40,43
03/25/20 03:58:40,2
03/25/20 03:59:40,39
03/25/20 04:00:40,-46
03/25/20 04:01:40,-6
03/25/20 04:02:40,0
03/25/20 04:03:41,3
03/25/20 04:04:41,-1
03/25/20 04:05:41,1
03/25/20 04:06:41,-23
03/25/20 04:07:41,0
03/25/20 04:08:41,0
03/25/20 04:09:41,4
03/25/20 04:10:42,0
03/25/20 04:11:42,3
03/25/20 04:12:42,-4
03/25/20 04:13:42,-5
03/25/20 04:14:42,0
03/25/20 04:15:42,-1
03/25/20 04:16:43,11
03/25/20 04:17:43,0
03/25/20 04:18:43,-4
03/25/20 04:19:43,34
03/25/20 04:20:43,12
03/25/20 04:21:43,0
03/25/20 04:22:43,15
03/25/20 04:23:44,-37
03/25/20 04:24:44,2
03/25/20 04:25:44,-35
03/25/20 04:26:44,-14
03/25/20 04:27:44,0
03/25/20 04:28:44,-6
03/25/20 04:29:44,-34
03/25/20 04:30:45,3
03/25/20 04:31:45,1
03/25/20 04:32:45,-10
03/25/20 04:33:45,-1
03/25/20 04:34:45,-2
03/25/20 04:35:45,-4
03/25/20 04:36:46,0
03/25/20 04:37:46,-34
03/25/20 04:38:46,-1
03/25/20 04:39:46,1
03/25/20 04:40:46,0
03/25/20 04:41:46,-1
03/25/20 04:42:46,-3
03/25/20 04:43:47,-1
03/25/20 04:44:47,1
03/25/20 04:45:47,-1
03/25/20 04:46:47,0
03/25/20 04:47:47,-5
03/25/20 04:48:47,-1
03/25/20 04:49:47,-2
03/25/20 04:50:48,-2
03/25/20 04:51:48,0
03/25/20 04:52:48,-1
03/25/20 04:53:48,-3
03/25/20 04:54:48,-10
03/25/20 04:55:48,-1
03/25/20 04:56:49,1
03/25/20 04:57:49,0
03/25/20 04:58:49,3
03/25/20 04:59:49,0
03/25/20 05:00:49,9
03/25/20 05:01:49,-2
03/25/20 05:02:49,-1
03/25/20 05:03:50,5
03/25/20 05:04:50,-1
03/25/20 05:05:50,0
03/25/20 05:06:50,-1
03/25/20 05:07:50,-1
03/25/20 05:08:50,-6
03/25/20 05:09:50,-8
03/25/20 05:10:51,-1
03/25/20 05:11:51,0
03/25/20 05:12:51,-13
03/25/20 05:13:51,-17
03/25/20 05:14:51,0
03/25/20 05:15:51,-3
03/25/20 05:16:52,-2
03/25/20 05:17:52,-4
03/25/20 05:18:52,0
03/25/20 05:19:52,-8
03/25/20 05:20:52,-1
03/25/20 05:21:52,-2
03/25/20 05:22:52,-4
03/25/20 05:23:53,6
03/25/20 05:24:53,5
03/25/20 05:25:53,-57
03/25/20 05:26:53,-42
03/25/20 05:27:53,-1
03/25/20 05:28:53,8
03/25/20 05:29:56,-2
03/25/20 05:30:57,0
03/25/20 05:31:57,3
03/25/20 05:32:57,2
03/25/20 05:33:57,-4
03/25/20 05:34:57,-31
03/25/20 05:35:57,0
03/25/20 05:36:58,1
03/25/20 05:37:58,0
03/25/20 05:38:58,1
03/25/20 05:39:58,1
03/25/20 05:40:58,-15
03/25/20 05:41:58,-5
03/25/20 05:42:58,-14
03/25/20 05:43:59,-1
03/25/20 05:44:59,2
03/25/20 05:45:59,5
03/25/20 05:46:59,-1
03/25/20 05:47:59,-3
03/25/20 05:48:59,-3
03/25/20 05:49:59,-1
03/25/20 05:51:00,0
03/25/20 05:52:00,2
03/25/20 05:53:00,-6
03/25/20 05:54:00,-2
03/25/20 05:55:00,12
03/25/20 05:56:00,0
03/25/20 05:57:01,2
03/25/20 05:58:01,6
03/25/20 05:59:01,-12
03/25/20 06:00:01,1
03/25/20 06:01:01,2
03/25/20 06:02:01,3
03/25/20 06:03:01,-2
03/25/20 06:04:02,0
03/25/20 06:05:02,0
03/25/20 06:06:02,17
03/25/20 06:07:02,-1
03/25/20 06:08:02,1
03/25/20 06:09:02,-1
03/25/20 06:10:02,12
03/25/20 06:11:03,20
03/25/20 06:12:03,-22
03/25/20 06:13:03,9
03/25/20 06:14:03,-1
03/25/20 06:15:03,-7
03/25/20 06:16:03,-1
03/25/20 06:17:04,6
03/25/20 06:23:10,0
03/25/20 06:24:10,0
03/25/20 06:25:10,-1
03/25/20 06:26:10,-1
03/25/20 06:27:15,9
03/25/20 06:28:23,0
03/25/20 06:48:01,5
03/25/20 06:49:01,-3
