timestamp,Infrared to Red Signal Ratio
05/18/20 00:00:11,-27
05/18/20 00:01:11,-30
05/18/20 00:02:11,-3
05/18/20 00:03:11,0
05/18/20 00:04:12,4
05/18/20 00:05:12,10
05/18/20 00:06:12,0
05/18/20 00:07:12,17
05/18/20 00:08:12,22
05/18/20 00:09:12,-1
05/18/20 00:10:13,5
05/18/20 00:11:13,24
05/18/20 00:12:13,7
05/18/20 00:13:13,-17
05/18/20 00:14:13,0
05/18/20 00:15:13,19
05/18/20 00:16:13,1
05/18/20 00:17:14,7
05/18/20 00:18:14,-4
05/18/20 00:19:14,-3
05/18/20 00:20:14,-19
05/18/20 00:21:14,-6
05/18/20 00:22:14,0
05/18/20 00:23:15,2
05/18/20 00:24:15,-4
05/18/20 00:25:15,-7
05/18/20 00:26:15,-2
05/18/20 00:27:15,-9
05/18/20 00:28:15,-1
05/18/20 00:29:15,1
05/18/20 00:30:16,19
05/18/20 00:31:16,-1
05/18/20 00:32:16,3
05/18/20 00:33:16,0
05/18/20 00:34:16,16
05/18/20 00:35:16,5
05/18/20 00:36:16,-1
05/18/20 00:37:17,-2
05/18/20 00:38:17,1
05/18/20 00:39:17,0
05/18/20 00:40:17,-12
05/18/20 00:41:17,-19
05/18/20 00:42:17,-1
05/18/20 00:43:18,23
05/18/20 00:44:18,-8
05/18/20 00:45:18,0
05/18/20 00:46:18,10
05/18/20 00:47:18,-2
05/18/20 00:48:18,-3
05/18/20 00:49:18,-1
05/18/20 00:50:19,-1
05/18/20 00:51:19,-1
05/18/20 00:52:19,0
05/18/20 00:53:19,7
05/18/20 00:54:19,14
05/18/20 00:55:19,7
05/18/20 00:56:19,5
05/18/20 00:57:20,-4
05/18/20 00:58:20,0
05/18/20 00:59:20,-20
05/18/20 01:00:20,-1
05/18/20 01:01:20,-1
05/18/20 01:02:20,-4
05/18/20 01:03:21,0
05/18/20 01:04:21,-4
05/18/20 01:05:21,10
05/18/20 01:06:21,-1
05/18/20 01:07:21,-1
05/18/20 01:08:21,-1
05/18/20 01:09:21,-3
05/18/20 01:10:22,2
05/18/20 01:11:22,0
05/18/20 01:12:22,1
05/18/20 01:13:22,0
05/18/20 01:14:22,42
