timestamp,Infrared to Red Signal Ratio
01/01/21 00:00:49,-1
01/01/21 00:01:50,0
01/01/21 00:02:50,2
01/01/21 00:03:50,36
01/01/21 00:04:50,8
01/01/21 00:05:50,0
01/01/21 00:06:50,5
01/01/21 00:07:50,5
01/01/21 00:08:51,-2
01/01/21 00:09:51,15
01/01/21 00:10:51,-1
01/01/21 00:11:51,8
01/01/21 00:12:51,1
01/01/21 00:13:51,3
01/01/21 00:14:52,8
01/01/21 00:15:52,-12
01/01/21 00:16:52,10
01/01/21 00:17:52,11
01/01/21 00:18:52,10
01/01/21 00:19:52,0
01/01/21 00:20:52,1
01/01/21 00:21:53,0
01/01/21 00:22:53,-25
01/01/21 00:23:53,-5
01/01/21 00:24:53,12
01/01/21 00:25:53,-23
01/01/21 00:26:53,2
01/01/21 00:27:53,20
01/01/21 00:28:54,-1
01/01/21 00:29:54,-10
01/01/21 00:30:54,-1
01/01/21 00:31:54,4
01/01/21 00:32:54,2
01/01/21 00:33:54,-2
01/01/21 00:34:55,-1
01/01/21 00:35:55,0
01/01/21 00:36:55,0
01/01/21 00:37:55,-2
01/01/21 00:38:55,-5
01/01/21 00:39:55,2
01/01/21 00:40:55,0
01/01/21 00:41:56,42
01/01/21 00:42:56,56
01/01/21 00:43:56,0
01/01/21 00:44:56,19
01/01/21 00:45:56,1
01/01/21 00:46:56,-1
01/01/21 00:47:56,-37
01/01/21 00:48:57,-4
01/01/21 00:49:57,3
01/01/21 00:50:57,1
01/01/21 00:51:57,1
01/01/21 00:52:57,-1
01/01/21 00:53:57,-2
01/01/21 00:54:58,-1
01/01/21 00:55:58,1
01/01/21 00:56:58,-6
01/01/21 00:57:58,-24
01/01/21 00:58:58,9
01/01/21 00:59:58,2
01/01/21 01:00:58,4
01/01/21 01:01:59,5
01/01/21 01:02:59,7
01/01/21 01:03:59,1
01/01/21 01:04:59,-1
01/01/21 01:05:59,0
01/01/21 01:06:59,-1
01/01/21 01:07:59,-3
01/01/21 01:09:00,6
01/01/21 01:10:00,-3
01/01/21 01:11:00,1
01/01/21 01:12:00,2
01/01/21 01:13:00,1
01/01/21 01:14:00,0
01/01/21 01:15:01,0
01/01/21 01:16:01,0
01/01/21 01:17:01,-3
01/01/21 01:18:01,-2
01/01/21 01:19:01,0
01/01/21 01:20:01,-5
01/01/21 01:21:01,2
01/01/21 01:22:02,-5
01/01/21 01:23:02,-3
01/01/21 01:24:02,-4
01/01/21 01:25:02,0
01/01/21 01:26:02,2
01/01/21 01:27:02,-10
01/01/21 01:28:02,5
01/01/21 01:29:03,0
01/01/21 01:30:03,2
01/01/21 01:31:03,-1
01/01/21 01:32:03,-2
01/01/21 01:33:03,0
01/01/21 01:34:03,-2
01/01/21 01:35:04,0
01/01/21 01:36:04,6
01/01/21 01:37:04,-1
01/01/21 01:38:04,-2
01/01/21 01:39:04,-7
01/01/21 01:40:04,0
01/01/21 01:41:04,18
01/01/21 01:42:05,-1
01/01/21 01:43:05,-3
01/01/21 01:44:05,-8
01/01/21 01:45:05,-14
01/01/21 01:46:05,-36
01/01/21 01:47:05,-13
01/01/21 01:48:05,4
01/01/21 01:49:06,4
01/01/21 01:50:06,-3
01/01/21 01:51:06,-2
01/01/21 01:52:06,21
01/01/21 01:53:06,-5
01/01/21 01:54:06,-1
01/01/21 01:55:07,-13
01/01/21 01:56:07,-1
01/01/21 01:57:07,0
01/01/21 01:58:07,1
01/01/21 01:59:07,-3
01/01/21 02:00:07,-8
01/01/21 02:01:07,-14
01/01/21 02:02:08,-30
01/01/21 02:03:08,-1
01/01/21 02:04:08,0
01/01/21 02:05:08,6
01/01/21 02:06:08,1
01/01/21 02:07:08,1
01/01/21 02:08:08,-2
01/01/21 02:09:09,-1
01/01/21 02:10:09,-2
01/01/21 02:11:09,-2
01/01/21 02:12:09,0
01/01/21 02:13:09,0
01/01/21 02:14:09,2
01/01/21 02:15:10,1
01/01/21 02:16:10,-1
01/01/21 02:17:10,0
01/01/21 02:18:10,-9
01/01/21 02:19:10,0
01/01/21 02:20:10,-4
01/01/21 02:21:10,-1
01/01/21 02:22:11,-1
01/01/21 02:23:11,-4
01/01/21 02:24:11,1
01/01/21 02:25:11,17
01/01/21 02:26:11,0
01/01/21 02:27:11,-8
01/01/21 02:28:11,-1
01/01/21 02:29:12,0
01/01/21 02:30:12,-1
01/01/21 02:31:12,-22
01/01/21 02:32:12,1
01/01/21 02:33:12,-3
01/01/21 02:34:12,0
01/01/21 02:35:13,13
01/01/21 02:36:13,0
01/01/21 02:37:13,1
01/01/21 02:38:13,-1
01/01/21 02:39:13,-1
01/01/21 02:40:13,5
01/01/21 02:41:13,0
01/01/21 02:42:14,5
01/01/21 02:43:14,-1
01/01/21 02:44:14,1
01/01/21 02:45:14,6
01/01/21 02:46:14,0
01/01/21 02:47:14,-3
01/01/21 02:48:14,-26
01/01/21 02:49:15,-10
01/01/21 02:50:15,4
01/01/21 02:51:15,9
01/01/21 02:52:15,-10
01/01/21 02:53:15,0
01/01/21 02:54:15,-2
01/01/21 02:55:16,0
01/01/21 02:56:16,1
01/01/21 02:57:16,-6
01/01/21 02:58:16,29
01/01/21 02:59:16,0
01/01/21 03:00:16,1
01/01/21 03:01:16,0
01/01/21 03:02:17,0
01/01/21 03:03:17,-1
01/01/21 03:04:17,-7
01/01/21 03:05:17,-1
01/01/21 03:06:17,6
01/01/21 03:07:17,4
01/01/21 03:08:17,12
01/01/21 03:09:18,0
01/01/21 03:10:18,-7
01/01/21 03:11:18,0
01/01/21 03:12:18,-2
01/01/21 03:13:18,-27
01/01/21 03:14:18,-2
01/01/21 03:17:01,0
01/01/21 03:18:01,-1
01/01/21 03:20:32,0
01/01/21 03:21:32,2
01/01/21 03:22:33,-1
01/01/21 03:23:33,3
01/01/21 03:24:33,3
01/01/21 03:25:33,-3
01/01/21 05:30:01,1
01/01/21 05:37:01,0
01/01/21 05:38:01,-2
01/01/21 05:39:02,-1
01/01/21 05:40:02,-12
01/01/21 05:41:02,-12
01/01/21 05:42:02,1
01/01/21 05:43:02,0
01/01/21 05:44:02,0
01/01/21 05:45:02,-2
01/01/21 05:46:03,0
01/01/21 05:47:03,0
01/01/21 05:48:03,8
01/01/21 05:49:03,-5
01/01/21 05:50:03,0
01/01/21 05:51:03,0
01/01/21 05:52:03,-1
01/01/21 05:53:04,-38
01/01/21 05:54:04,-1
01/01/21 05:55:04,-11
01/01/21 05:56:04,1
01/01/21 05:57:04,-2
01/01/21 05:58:04,0
01/01/21 05:59:05,-2
01/01/21 06:00:05,-1
01/01/21 06:01:05,0
01/01/21 06:02:05,-2
01/01/21 06:03:05,0
01/01/21 06:04:05,-7
01/01/21 06:05:05,1
01/01/21 06:06:06,0
01/01/21 06:07:06,-23
01/01/21 06:08:06,-4
01/01/21 06:09:06,-4
01/01/21 06:10:06,-2
01/01/21 06:11:06,1
01/01/21 06:12:07,0
01/01/21 06:13:07,7
01/01/21 06:14:07,0
01/01/21 06:15:07,-2
01/01/21 06:16:07,-10
01/01/21 06:17:07,2
01/01/21 06:18:07,-1
01/01/21 06:19:08,0
01/01/21 06:20:08,-1
01/01/21 06:21:08,-2
01/01/21 06:22:08,-13
01/01/21 06:23:08,-2
01/01/21 06:24:08,-44
01/01/21 06:25:08,-4
01/01/21 06:26:09,-2
01/01/21 06:27:09,-2
01/01/21 06:28:09,-1
01/01/21 06:29:09,-1
01/01/21 06:30:09,-10
01/01/21 06:31:09,-11
01/01/21 06:32:10,-3
01/01/21 06:33:10,24
01/01/21 06:34:10,-5
01/01/21 06:35:10,-1
01/01/21 06:36:11,0
01/01/21 06:37:11,0
01/01/21 06:38:11,0
01/01/21 06:39:12,1
01/01/21 06:40:12,1
01/01/21 06:41:12,15
01/01/21 06:42:12,4
01/01/21 06:43:12,5
01/01/21 06:44:12,0
01/01/21 06:45:12,6
01/01/21 06:46:13,7
01/01/21 07:11:31,1
01/01/21 07:14:31,-1
01/01/21 07:15:31,15
01/01/21 07:16:32,13
01/01/21 07:17:32,1
01/01/21 07:18:32,0
01/01/21 07:19:32,-1
01/01/21 07:20:32,0
01/01/21 07:21:32,-1
01/01/21 07:22:32,-2
01/01/21 07:23:33,5
01/01/21 07:24:33,3
01/01/21 07:25:33,-1
01/01/21 07:26:33,-1
01/01/21 07:27:33,1
01/01/21 07:28:33,-4
01/01/21 07:29:33,1
01/01/21 07:30:34,0
01/01/21 07:31:34,1
01/01/21 07:32:34,2
01/01/21 07:33:34,-5
01/01/21 07:34:34,0
01/01/21 07:35:34,14
01/01/21 07:36:35,-1
01/01/21 07:37:35,-8
01/01/21 07:38:35,14
01/01/21 07:39:35,-1
01/01/21 07:40:35,-6
01/01/21 07:41:35,3
01/01/21 07:42:35,-1
01/01/21 07:43:36,2
01/01/21 07:44:36,0
01/01/21 07:45:36,-1
01/01/21 07:46:36,-34
01/01/21 07:47:36,-1
01/01/21 07:48:36,0
01/01/21 07:49:37,-1
01/01/21 07:50:37,-8
01/01/21 07:51:37,1
01/01/21 07:52:37,0
01/01/21 07:53:37,-1
01/01/21 07:54:37,0
01/01/21 07:55:37,-9
01/01/21 07:56:38,-1
01/01/21 07:57:38,0
01/01/21 07:58:38,5
01/01/21 07:59:38,-3
01/01/21 08:00:38,-6
01/01/21 08:01:38,22
01/01/21 08:02:38,-2
01/01/21 08:03:39,2
01/01/21 08:04:39,0
01/01/21 08:05:39,2
01/01/21 08:06:39,-1
01/01/21 08:07:39,20
01/01/21 08:08:39,-1
01/01/21 08:09:40,5
01/01/21 08:10:40,-2
01/01/21 08:11:40,11
