timestamp,Infrared to Red Signal Ratio
04/08/24 00:08:00,-8
04/08/24 00:09:00,13
04/08/24 00:10:00,6
04/08/24 00:11:00,0
04/08/24 00:12:00,0
04/08/24 00:13:00,0
04/08/24 00:14:00,56
04/08/24 00:15:00,-11
04/08/24 00:16:00,8
04/08/24 00:17:00,-1
04/08/24 00:18:00,28
04/08/24 00:19:29,-1
04/08/24 00:20:29,-3
04/08/24 00:21:29,8
04/08/24 00:22:29,0
04/08/24 00:23:29,3
04/08/24 00:24:29,-1
04/08/24 00:25:29,18
04/08/24 00:26:29,-6
04/08/24 00:27:29,0
04/08/24 00:28:29,1
04/08/24 00:29:29,8
04/08/24 00:30:29,13
04/08/24 00:31:29,6
04/08/24 00:32:29,12
04/08/24 00:33:29,0
04/08/24 00:34:29,-1
04/08/24 00:35:29,-13
04/08/24 00:36:29,0
04/08/24 00:37:29,0
04/08/24 00:38:29,3
04/08/24 00:39:29,4
04/08/24 00:40:29,0
04/08/24 00:41:29,-5
04/08/24 00:42:29,3
04/08/24 00:43:29,11
04/08/24 00:44:29,47
04/08/24 00:45:29,-8
04/08/24 00:46:29,-22
04/08/24 00:47:29,-48
04/08/24 00:48:29,-1
04/08/24 00:49:29,-8
04/08/24 00:50:29,-2
04/08/24 00:51:29,17
04/08/24 00:52:29,-1
04/08/24 00:53:29,0
04/08/24 00:54:29,-4
04/08/24 00:55:29,-25
04/08/24 00:56:29,-49
04/08/24 00:57:29,3
04/08/24 00:58:29,-39
04/08/24 00:59:29,-31
04/08/24 01:00:29,19
04/08/24 01:01:29,24
04/08/24 01:02:29,5
04/08/24 01:03:29,0
04/08/24 01:04:29,0
04/08/24 01:05:29,0
04/08/24 01:06:29,0
04/08/24 01:07:29,0
04/08/24 01:08:29,0
04/08/24 01:09:29,22
04/08/24 01:10:29,-70
04/08/24 01:11:29,-3
04/08/24 01:12:29,-8
04/08/24 01:13:29,-37
04/08/24 01:14:29,-11
04/08/24 01:15:29,-10
04/08/24 01:16:29,6
04/08/24 01:17:29,36
04/08/24 01:18:29,-17
04/08/24 01:19:28,1
04/08/24 01:20:28,0
