timestamp,Infrared to Red Signal Ratio
01/23/23 00:48:00,-30
01/23/23 00:49:00,-3
01/23/23 00:50:00,4
01/23/23 00:51:00,0
01/23/23 00:52:00,1
01/23/23 00:53:00,-2
01/23/23 00:54:00,0
01/23/23 00:55:00,-24
01/23/23 00:56:00,0
01/23/23 00:57:00,0
01/23/23 00:58:00,4
01/23/23 00:59:00,33
01/23/23 01:00:00,0
01/23/23 01:01:00,-5
01/23/23 01:02:00,-2
01/23/23 01:03:00,48
01/23/23 01:04:00,7
01/23/23 01:05:00,1
01/23/23 01:06:00,-4
01/23/23 01:07:00,9
01/23/23 01:08:00,37
01/23/23 01:09:00,-2
01/23/23 01:10:00,41
01/23/23 01:11:00,0
01/23/23 01:12:00,-12
01/23/23 01:13:00,29
01/23/23 01:14:00,5
01/23/23 01:15:00,0
01/23/23 01:16:00,-1
01/23/23 01:17:00,-45
01/23/23 01:18:00,-11
01/23/23 01:19:00,0
01/23/23 01:20:00,-77
01/23/23 01:21:00,-37
01/23/23 01:22:00,-50
01/23/23 01:23:03,-22
01/23/23 01:24:03,13
01/23/23 01:25:03,0
01/23/23 01:26:03,0
01/23/23 01:27:03,0
01/23/23 01:28:03,1
01/23/23 01:29:03,-33
01/23/23 01:30:03,8
01/23/23 01:31:03,-14
01/23/23 01:32:03,-51
01/23/23 01:33:03,-8
01/23/23 01:34:05,4
01/23/23 01:35:05,3
01/23/23 01:36:05,0
01/23/23 01:37:05,16
01/23/23 01:38:05,-4
01/23/23 01:39:05,28
01/23/23 01:40:05,2
01/23/23 01:41:05,12
01/23/23 01:42:07,0
01/23/23 01:43:07,-35
01/23/23 01:44:07,-1
01/23/23 01:45:07,0
01/23/23 01:46:07,7
01/23/23 01:47:07,-6
01/23/23 01:48:07,-24
01/23/23 01:49:07,8
01/23/23 01:50:07,-2
01/23/23 01:51:07,-3
01/23/23 01:52:07,3
01/23/23 01:53:07,0
01/23/23 01:54:07,-4
01/23/23 01:55:07,0
01/23/23 01:56:07,1
01/23/23 01:57:07,-4
01/23/23 01:58:07,0
01/23/23 01:59:07,0
01/23/23 02:00:07,-2
01/23/23 02:01:07,-8
01/23/23 02:02:07,0
01/23/23 02:03:07,3
01/23/23 02:04:07,-17
01/23/23 02:05:07,4
01/23/23 02:06:07,-2
01/23/23 02:07:07,33
01/23/23 02:08:07,0
01/23/23 02:09:07,0
01/23/23 02:10:07,-5
01/23/23 02:11:07,-43
01/23/23 02:12:07,10
01/23/23 02:13:07,-4
01/23/23 02:14:07,-13
