timestamp,Infrared to Red Signal Ratio
12/16/20 00:00:33,-1
12/16/20 00:01:33,-7
12/16/20 00:02:33,-4
12/16/20 00:03:33,1
12/16/20 00:04:33,-6
12/16/20 00:05:33,3
12/16/20 00:06:34,1
12/16/20 00:07:34,-20
12/16/20 00:08:34,-2
12/16/20 00:09:34,-4
12/16/20 00:10:34,-1
12/16/20 00:11:34,-8
12/16/20 00:12:35,-3
12/16/20 00:13:35,-2
12/16/20 00:14:35,0
12/16/20 00:15:35,-109
12/16/20 00:16:35,-35
12/16/20 00:17:35,-11
12/16/20 00:18:35,-1
12/16/20 00:19:36,1
12/16/20 00:20:36,-10
12/16/20 00:21:36,-25
12/16/20 00:22:36,15
12/16/20 00:23:36,-25
12/16/20 00:24:36,-5
12/16/20 00:25:36,-10
12/16/20 00:26:37,1
12/16/20 00:27:37,-18
12/16/20 00:28:37,-1
12/16/20 00:29:37,-3
12/16/20 00:30:37,-28
12/16/20 00:31:37,0
12/16/20 00:32:38,-33
12/16/20 00:33:38,5
12/16/20 00:34:38,12
12/16/20 00:35:38,-11
12/16/20 00:36:38,-39
12/16/20 00:37:38,-1
12/16/20 00:38:38,3
12/16/20 00:39:39,1
12/16/20 00:40:39,-10
12/16/20 00:41:39,-10
12/16/20 00:42:39,37
12/16/20 00:43:39,29
12/16/20 00:44:39,-105
12/16/20 00:45:39,-3
12/16/20 00:46:40,-1
12/16/20 00:47:40,0
12/16/20 00:48:40,-3
12/16/20 00:49:40,-1
12/16/20 00:50:40,2
12/16/20 00:51:40,-1
12/16/20 00:52:41,0
12/16/20 00:53:41,0
12/16/20 00:54:41,-1
12/16/20 00:55:41,-1
12/16/20 00:56:41,2
12/16/20 00:57:41,-4
12/16/20 00:58:41,1
12/16/20 00:59:42,-3
12/16/20 01:00:42,-1
12/16/20 01:01:42,-2
12/16/20 01:02:42,-1
12/16/20 01:03:42,-6
12/16/20 01:04:42,14
12/16/20 01:05:43,6
12/16/20 01:06:43,-6
12/16/20 01:07:43,-1
12/16/20 01:08:43,0
12/16/20 01:09:43,-10
12/16/20 01:10:43,0
12/16/20 01:11:43,11
12/16/20 01:12:44,11
12/16/20 01:13:44,0
12/16/20 01:14:44,2
12/16/20 01:15:44,0
12/16/20 01:16:44,0
12/16/20 01:17:44,0
12/16/20 01:18:44,3
12/16/20 01:19:45,0
12/16/20 01:20:45,0
12/16/20 01:21:45,-1
12/16/20 01:22:45,0
12/16/20 01:23:45,1
12/16/20 01:24:45,35
12/16/20 01:25:46,0
12/16/20 01:26:46,-4
12/16/20 01:27:46,5
12/16/20 01:28:46,-21
12/16/20 01:29:46,5
12/16/20 01:30:46,-22
12/16/20 01:31:46,0
12/16/20 01:32:47,-1
12/16/20 01:33:47,0
12/16/20 01:34:47,-2
12/16/20 01:35:47,-9
12/16/20 01:36:47,0
12/16/20 01:37:47,0
12/16/20 01:38:47,-1
12/16/20 01:39:48,-3
12/16/20 01:40:48,-37
12/16/20 01:41:48,0
12/16/20 01:42:48,-20
12/16/20 01:43:48,-43
12/16/20 01:44:48,0
12/16/20 01:45:49,-3
12/16/20 01:46:49,-4
12/16/20 01:47:49,-2
12/16/20 01:48:49,-6
12/16/20 01:49:49,-24
12/16/20 01:50:49,-27
12/16/20 01:51:49,-2
12/16/20 01:52:50,-1
12/16/20 01:53:50,-14
12/16/20 01:54:50,20
12/16/20 01:55:50,-3
12/16/20 01:56:50,-1
12/16/20 01:57:50,0
12/16/20 01:58:50,-1
12/16/20 01:59:51,0
12/16/20 02:00:51,1
12/16/20 02:01:51,-1
12/16/20 02:02:51,-2
12/16/20 02:03:51,-17
12/16/20 02:04:51,-2
12/16/20 02:05:52,1
12/16/20 02:06:52,-2
12/16/20 02:07:52,-7
12/16/20 02:08:52,0
12/16/20 02:09:52,-1
12/16/20 02:10:52,0
12/16/20 02:11:52,3
12/16/20 02:12:53,-20
12/16/20 02:13:53,-1
12/16/20 02:14:53,-10
12/16/20 02:15:53,0
12/16/20 02:16:53,-4
12/16/20 02:17:53,-5
12/16/20 02:18:53,0
12/16/20 02:19:54,0
12/16/20 02:20:54,7
12/16/20 02:21:54,-5
12/16/20 02:22:54,-19
12/16/20 02:23:54,-5
12/16/20 02:24:54,-31
12/16/20 02:25:55,4
12/16/20 02:26:55,5
12/16/20 02:27:55,14
12/16/20 02:28:55,-1
12/16/20 02:29:55,24
12/16/20 02:30:55,0
12/16/20 02:31:55,1
12/16/20 02:32:56,8
12/16/20 02:33:56,8
12/16/20 02:34:56,41
12/16/20 02:35:56,35
12/16/20 02:36:56,-4
12/16/20 02:37:56,-13
12/16/20 02:38:56,-3
12/16/20 02:39:57,5
12/16/20 02:40:57,-1
12/16/20 02:41:57,-4
12/16/20 02:42:57,2
12/16/20 02:43:57,1
12/16/20 02:44:57,0
12/16/20 02:45:58,-1
12/16/20 02:46:58,-1
12/16/20 02:47:58,-4
12/16/20 02:48:58,-1
12/16/20 02:49:58,-2
12/16/20 02:50:58,-32
12/16/20 02:51:58,-1
12/16/20 02:52:59,-1
12/16/20 02:53:59,-7
12/16/20 02:54:59,-11
12/16/20 02:55:59,-2
12/16/20 02:56:59,-11
12/16/20 02:57:59,-2
12/16/20 02:58:59,1
12/16/20 03:00:00,2
12/16/20 03:01:00,0
12/16/20 03:02:00,-1
12/16/20 03:03:00,0
12/16/20 03:04:00,-21
12/16/20 03:05:00,54
12/16/20 03:06:01,0
12/16/20 03:07:01,-2
12/16/20 03:08:01,5
12/16/20 03:09:01,3
12/16/20 03:10:01,0
12/16/20 03:11:01,-16
12/16/20 03:12:01,18
12/16/20 03:13:02,1
12/16/20 03:14:02,50
12/16/20 03:15:02,0
12/16/20 03:16:02,0
12/16/20 03:17:02,-48
12/16/20 03:18:02,0
12/16/20 03:19:02,-12
12/16/20 03:20:03,-8
12/16/20 03:21:03,-1
12/16/20 03:22:03,-32
12/16/20 03:23:03,1
12/16/20 03:24:03,-3
12/16/20 03:25:03,-1
12/16/20 03:26:04,-61
12/16/20 03:27:04,0
12/16/20 03:28:04,-1
12/16/20 03:29:04,-5
12/16/20 03:30:04,0
12/16/20 03:31:04,-1
12/16/20 03:32:04,28
12/16/20 03:33:05,12
12/16/20 03:34:05,-5
12/16/20 03:35:05,0
12/16/20 03:36:05,41
12/16/20 03:37:06,-1
12/16/20 03:38:06,0
12/16/20 03:39:06,-5
