timestamp,Infrared to Red Signal Ratio
02/19/20 00:00:39,-4
02/19/20 00:01:39,-1
02/19/20 00:02:39,-11
02/19/20 00:03:39,-28
02/19/20 00:04:39,-33
02/19/20 00:05:39,-1
02/19/20 00:06:40,-9
02/19/20 00:07:40,-31
02/19/20 00:08:40,0
02/19/20 00:09:40,-10
02/19/20 00:10:40,-1
02/19/20 00:11:40,-1
02/19/20 00:12:40,1
02/19/20 00:13:41,1
02/19/20 00:14:41,-2
02/19/20 00:15:41,-12
02/19/20 00:16:41,-1
02/19/20 00:17:41,-2
02/19/20 00:18:41,-11
02/19/20 00:19:42,-4
02/19/20 00:20:42,-1
02/19/20 00:21:42,0
02/19/20 00:22:42,0
02/19/20 00:23:42,0
02/19/20 00:24:42,-7
02/19/20 00:25:42,-1
02/19/20 00:26:43,-23
02/19/20 00:27:43,-30
02/19/20 00:28:43,-24
02/19/20 00:29:43,2
02/19/20 00:30:43,-4
02/19/20 00:31:43,-7
02/19/20 00:32:43,-10
02/19/20 00:33:44,-16
02/19/20 00:34:44,-12
02/19/20 00:35:44,-13
02/19/20 00:36:44,0
02/19/20 00:37:44,-38
02/19/20 00:38:44,-1
02/19/20 00:39:45,-3
02/19/20 00:40:45,-2
02/19/20 00:41:45,-2
02/19/20 00:42:45,-14
02/19/20 00:43:45,-18
02/19/20 00:44:45,1
02/19/20 00:45:45,4
02/19/20 00:46:46,-7
02/19/20 00:47:46,-2
02/19/20 00:48:46,-2
02/19/20 00:49:46,-1
02/19/20 00:50:46,-1
02/19/20 00:51:46,-13
02/19/20 00:52:46,0
02/19/20 00:53:47,-1
02/19/20 00:54:47,2
02/19/20 00:55:47,-1
02/19/20 00:56:47,-16
02/19/20 00:57:47,1
02/19/20 00:58:47,-5
02/19/20 00:59:48,-11
02/19/20 01:00:48,-11
02/19/20 01:01:48,-3
02/19/20 01:02:48,-35
02/19/20 01:03:48,-13
02/19/20 01:04:48,-1
02/19/20 01:05:48,-1
02/19/20 01:06:49,7
02/19/20 01:07:49,4
02/19/20 01:08:49,0
02/19/20 01:09:49,-1
02/19/20 01:10:49,2
02/19/20 01:11:49,0
02/19/20 01:12:49,-7
02/19/20 01:13:50,1
02/19/20 01:14:50,0
02/19/20 01:15:50,3
02/19/20 01:16:50,-4
02/19/20 01:17:50,21
02/19/20 01:18:50,-1
02/19/20 01:19:51,-4
02/19/20 01:20:51,2
02/19/20 01:21:51,-1
02/19/20 01:22:51,-3
02/19/20 01:23:51,2
02/19/20 01:24:51,32
02/19/20 01:25:51,-8
02/19/20 01:26:52,-2
02/19/20 01:27:52,2
02/19/20 01:28:52,6
02/19/20 01:29:52,13
02/19/20 01:30:52,-3
02/19/20 01:31:52,0
02/19/20 01:32:52,0
02/19/20 01:33:53,-10
02/19/20 01:34:53,2
02/19/20 01:35:53,6
02/19/20 01:36:53,8
02/19/20 01:37:53,-12
02/19/20 01:38:53,-37
02/19/20 01:39:54,0
02/19/20 01:40:54,0
02/19/20 01:41:54,-5
02/19/20 01:42:54,1
02/19/20 01:43:54,-17
02/19/20 01:44:54,1
02/19/20 01:45:54,-19
02/19/20 01:46:55,-22
02/19/20 01:47:55,-1
02/19/20 01:48:55,-7
02/19/20 01:49:55,8
02/19/20 01:50:55,4
02/19/20 01:51:55,-14
02/19/20 01:52:55,-6
02/19/20 01:53:56,11
02/19/20 01:54:56,9
02/19/20 01:55:56,1
02/19/20 01:56:56,2
02/19/20 01:57:56,-1
02/19/20 01:58:56,-5
02/19/20 01:59:57,-17
02/19/20 02:00:57,-1
02/19/20 02:01:57,0
