timestamp,Infrared to Red Signal Ratio
06/16/23 00:25:31,0
06/16/23 00:26:31,0
06/16/23 00:27:31,0
06/16/23 00:28:31,0
06/16/23 00:29:31,0
06/16/23 00:31:29,0
06/16/23 00:32:29,0
06/16/23 00:33:29,0
06/16/23 00:34:29,6
06/16/23 00:35:29,-43
06/16/23 00:36:29,4
06/16/23 00:37:29,46
06/16/23 00:38:29,37
06/16/23 00:39:29,10
06/16/23 00:40:29,6
06/16/23 00:41:29,0
06/16/23 00:42:29,0
06/16/23 00:43:29,0
06/16/23 00:44:29,-44
06/16/23 00:45:29,0
06/16/23 00:46:29,0
06/16/23 00:47:29,-5
06/16/23 00:48:29,34
06/16/23 00:49:29,30
06/16/23 00:50:29,-3
06/16/23 00:51:29,-60
06/16/23 00:52:29,0
06/16/23 00:53:29,-4
06/16/23 00:54:29,-63
06/16/23 00:55:29,-1
06/16/23 00:56:29,-18
06/16/23 00:57:29,-7
06/16/23 00:58:29,0
06/16/23 00:59:29,0
06/16/23 01:00:29,0
06/16/23 01:01:29,0
06/16/23 01:02:29,0
06/16/23 01:03:29,-3
06/16/23 01:04:29,-12
06/16/23 01:05:29,-3
06/16/23 01:06:29,1
06/16/23 01:07:29,0
06/16/23 01:08:29,-25
06/16/23 01:09:29,2
06/16/23 01:10:29,30
06/16/23 01:11:29,13
06/16/23 01:12:29,0
06/16/23 01:13:29,13
06/16/23 01:14:29,31
06/16/23 01:15:29,19
06/16/23 01:16:29,17
06/16/23 01:17:29,-11
06/16/23 01:18:29,9
06/16/23 01:19:29,1
06/16/23 01:20:29,-3
06/16/23 01:21:29,-21
06/16/23 01:22:29,-1
06/16/23 01:23:29,-1
06/16/23 01:24:29,0
06/16/23 01:25:29,1
06/16/23 01:26:29,-18
06/16/23 01:27:29,4
06/16/23 01:28:29,0
06/16/23 01:29:29,-2
06/16/23 01:30:29,8
06/16/23 01:31:29,0
06/16/23 01:32:29,31
06/16/23 01:33:29,11
06/16/23 01:34:29,39
06/16/23 01:35:29,0
06/16/23 01:36:29,3
06/16/23 01:37:29,0
06/16/23 01:38:29,-13
06/16/23 01:39:29,47
06/16/23 01:40:29,-6
06/16/23 01:41:29,4
06/16/23 01:42:29,-5
06/16/23 01:43:29,17
06/16/23 01:44:29,-31
06/16/23 01:45:29,2
06/16/23 01:46:29,-1
06/16/23 01:47:29,13
06/16/23 01:48:29,0
06/16/23 01:49:29,6
06/16/23 01:50:29,3
06/16/23 01:51:29,0
06/16/23 01:52:29,-28
06/16/23 01:53:29,-1
06/16/23 01:54:29,-67
06/16/23 01:55:29,13
06/16/23 01:56:29,-42
06/16/23 01:57:29,-91
06/16/23 01:58:29,5
06/16/23 01:59:29,-7
06/16/23 02:00:29,-8
06/16/23 02:01:29,0
06/16/23 02:02:29,-31
06/16/23 02:03:29,14
06/16/23 02:04:29,-40
06/16/23 02:05:29,7
06/16/23 02:06:29,4
06/16/23 02:07:29,36
06/16/23 02:08:29,18
06/16/23 02:09:29,3
06/16/23 02:10:29,-33
06/16/23 02:11:29,-42
06/16/23 02:12:29,-21
06/16/23 02:13:29,-6
06/16/23 02:14:29,12
06/16/23 02:15:29,0
06/16/23 02:16:29,38
06/16/23 02:17:29,49
06/16/23 02:18:29,-9
06/16/23 02:19:29,0
06/16/23 02:20:29,-16
06/16/23 02:21:29,-38
06/16/23 02:22:29,6
06/16/23 02:23:29,0
06/16/23 02:24:29,0
06/16/23 02:25:29,0
06/16/23 02:26:29,-4
06/16/23 02:27:29,1
06/16/23 02:28:29,1
06/16/23 02:29:29,0
06/16/23 02:30:29,-16
06/16/23 02:31:29,-15
06/16/23 02:32:29,-5
06/16/23 02:33:29,-56
06/16/23 02:34:29,-57
06/16/23 02:35:29,-8
06/16/23 02:36:29,7
06/16/23 02:37:29,-4
06/16/23 02:38:29,-7
06/16/23 02:39:29,-36
06/16/23 02:40:29,-8
06/16/23 02:41:29,16
06/16/23 02:42:29,0
06/16/23 02:43:29,0
06/16/23 02:44:29,-16
06/16/23 02:45:29,28
06/16/23 02:46:29,-51
06/16/23 02:47:29,-1
06/16/23 02:48:29,-4
06/16/23 02:49:29,0
06/16/23 02:50:29,9
06/16/23 02:51:29,16
06/16/23 02:52:29,0
06/16/23 02:53:29,0
06/16/23 02:54:29,0
06/16/23 02:55:29,-2
06/16/23 02:56:29,-5
06/16/23 02:57:29,7
06/16/23 02:58:29,0
06/16/23 02:59:29,3
06/16/23 03:00:29,0
06/16/23 03:01:29,0
06/16/23 03:02:29,17
06/16/23 03:03:29,-4
06/16/23 03:04:29,0
06/16/23 03:05:29,-40
06/16/23 03:06:29,22
06/16/23 03:07:29,-42
06/16/23 03:08:29,0
06/16/23 03:09:29,9
06/16/23 03:10:29,4
06/16/23 03:11:29,33
06/16/23 03:12:29,-26
06/16/23 03:13:29,0
06/16/23 03:14:29,0
06/16/23 03:15:29,-3
06/16/23 03:16:29,-39
06/16/23 03:17:29,0
06/16/23 03:18:29,-20
06/16/23 03:19:29,-8
06/16/23 03:20:29,-21
06/16/23 03:21:29,-26
06/16/23 03:22:29,-1
06/16/23 03:23:29,-52
06/16/23 03:24:29,57
06/16/23 03:25:29,0
06/16/23 03:26:29,-5
06/16/23 03:27:29,-18
06/16/23 03:28:29,6
06/16/23 03:29:29,20
06/16/23 03:30:29,-5
06/16/23 03:31:29,-43
06/16/23 03:32:29,6
06/16/23 03:33:29,-3
06/16/23 03:34:29,0
06/16/23 03:35:29,-2
06/16/23 03:36:29,0
06/16/23 03:37:29,0
06/16/23 03:38:29,3
06/16/23 03:39:29,11
06/16/23 03:40:29,0
06/16/23 03:41:29,25
06/16/23 03:42:29,0
06/16/23 03:43:29,-3
06/16/23 03:44:29,-1
06/16/23 03:45:29,0
06/16/23 03:46:29,4
06/16/23 03:47:29,3
06/16/23 03:48:29,0
06/16/23 03:49:29,0
06/16/23 03:50:29,0
06/16/23 03:51:29,0
06/16/23 03:52:29,-17
06/16/23 03:53:29,51
06/16/23 03:54:29,0
06/16/23 03:55:29,-28
06/16/23 03:56:29,-77
06/16/23 03:57:29,-4
06/16/23 03:58:29,0
06/16/23 03:59:29,0
06/16/23 04:00:29,-4
06/16/23 04:01:29,-52
06/16/23 04:02:29,0
06/16/23 04:03:29,-14
06/16/23 04:04:29,0
06/16/23 04:05:29,0
06/16/23 04:06:29,0
06/16/23 04:07:29,0
06/16/23 04:08:29,0
06/16/23 04:09:29,0
06/16/23 04:10:29,0
06/16/23 04:11:29,0
06/16/23 04:12:29,0
06/16/23 04:13:29,0
06/16/23 04:14:29,-4
06/16/23 04:15:29,14
06/16/23 04:16:29,-13
06/16/23 04:17:29,-12
06/16/23 04:18:29,0
06/16/23 04:19:29,-1
06/16/23 04:20:29,-4
06/16/23 04:21:29,-2
06/16/23 04:22:29,-34
06/16/23 04:23:29,0
06/16/23 04:24:29,-14
06/16/23 04:25:29,5
06/16/23 04:26:29,-6
06/16/23 04:27:29,0
06/16/23 04:28:29,0
06/16/23 04:29:29,-8
06/16/23 04:30:29,0
06/16/23 04:31:29,43
06/16/23 04:32:29,-4
06/16/23 04:33:29,0
06/16/23 04:34:29,0
06/16/23 04:35:29,-4
06/16/23 04:36:29,0
06/16/23 04:37:29,0
06/16/23 04:38:29,3
06/16/23 04:39:29,0
06/16/23 04:40:29,0
06/16/23 04:41:29,0
06/16/23 04:42:29,0
06/16/23 04:43:29,-4
06/16/23 04:44:29,0
06/16/23 04:45:29,2
06/16/23 04:46:29,0
06/16/23 04:47:29,2
06/16/23 04:48:29,7
06/16/23 04:49:29,45
06/16/23 04:50:29,42
06/16/23 04:51:29,3
06/16/23 04:52:29,-13
06/16/23 04:53:29,-4
06/16/23 04:54:29,2
06/16/23 04:55:29,14
06/16/23 05:07:55,0
06/16/23 05:08:55,0
06/16/23 05:09:55,0
06/16/23 05:10:55,0
06/16/23 05:11:55,0
06/16/23 05:12:58,0
06/16/23 05:13:58,-32
06/16/23 05:14:58,1
06/16/23 05:15:58,3
06/16/23 05:16:58,0
06/16/23 05:17:58,0
06/16/23 05:18:58,0
06/16/23 05:19:58,40
06/16/23 05:20:58,-13
06/16/23 05:21:58,-27
06/16/23 05:22:58,0
06/16/23 05:23:58,11
06/16/23 05:24:58,4
06/16/23 05:25:58,30
06/16/23 05:26:58,0
06/16/23 05:27:58,-7
06/16/23 05:28:58,0
06/16/23 05:29:58,0
06/16/23 05:30:58,0
06/16/23 05:31:58,4
06/16/23 05:32:58,4
06/16/23 05:33:58,-1
06/16/23 05:34:58,38
06/16/23 05:35:58,-1
06/16/23 05:36:58,4
06/16/23 05:37:58,0
06/16/23 05:38:58,0
06/16/23 05:39:58,3
06/16/23 05:40:58,0
06/16/23 05:41:58,6
06/16/23 05:42:58,5
06/16/23 09:20:30,22
06/16/23 09:21:30,8
06/16/23 09:22:30,-5
06/16/23 09:23:30,0
06/16/23 09:24:30,0
06/16/23 09:25:30,0
06/16/23 09:26:30,0
06/16/23 09:27:30,-3
06/16/23 09:28:30,-3
06/16/23 09:29:30,-65
06/16/23 09:30:30,-25
06/16/23 09:31:30,-2
06/16/23 09:32:30,-1
06/16/23 09:33:30,-4
06/16/23 09:34:30,7
06/16/23 09:35:30,0
06/16/23 09:36:30,-8
06/16/23 09:37:30,12
06/16/23 09:38:30,-6
06/16/23 09:39:30,4
06/16/23 09:40:30,-19
06/16/23 09:41:30,-14
06/16/23 09:42:30,4
06/16/23 09:43:30,-4
06/16/23 09:44:30,-4
06/16/23 09:45:30,11
06/16/23 09:46:30,-16
06/16/23 09:47:30,0
06/16/23 09:48:30,3
06/16/23 09:49:30,-21
06/16/23 09:50:30,9
06/16/23 09:51:30,1
06/16/23 09:52:30,-30
06/16/23 09:53:30,-32
06/16/23 09:54:30,1
06/16/23 09:55:30,-8
06/16/23 09:56:30,15
06/16/23 09:57:30,-81
06/16/23 09:58:30,-10
06/16/23 09:59:30,-24
06/16/23 10:00:30,-47
06/16/23 10:01:30,-50
06/16/23 10:02:30,-9
06/16/23 10:03:30,-60
06/16/23 10:04:30,4
06/16/23 10:05:30,0
06/16/23 10:06:30,-19
06/16/23 10:07:30,6
06/16/23 10:08:30,3
06/16/23 10:09:30,0
06/16/23 10:10:30,0
06/16/23 10:11:30,8
06/16/23 10:12:30,0
06/16/23 10:13:30,26
06/16/23 10:14:30,-1
06/16/23 10:15:30,19
06/16/23 10:16:30,2
06/16/23 10:17:30,0
06/16/23 10:18:30,21
06/16/23 10:19:30,17
06/16/23 10:20:30,2
06/16/23 10:21:30,47
06/16/23 10:22:30,5
06/16/23 10:23:30,34
06/16/23 10:24:30,18
06/16/23 10:25:30,2
06/16/23 10:26:30,-1
06/16/23 10:27:30,15
06/16/23 10:28:30,0
06/16/23 10:29:30,11
06/16/23 10:30:30,-2
06/16/23 10:31:30,21
06/16/23 10:32:30,-1
06/16/23 10:33:30,25
06/16/23 10:34:30,7
06/16/23 10:35:30,0
06/16/23 10:36:30,9
06/16/23 10:37:30,4
06/16/23 10:38:30,4
06/16/23 10:39:30,-8
06/16/23 10:40:30,-5
06/16/23 10:41:30,0
06/16/23 10:42:30,29
06/16/23 10:43:30,-1
06/16/23 11:21:00,0
06/16/23 11:22:00,0
06/16/23 11:23:00,-13
06/16/23 11:24:00,0
06/16/23 11:25:00,11
06/16/23 11:26:00,0
06/16/23 11:27:00,0
06/16/23 11:28:00,-11
06/16/23 11:29:00,11
06/16/23 11:30:00,-8
06/16/23 11:31:00,0
06/16/23 11:32:00,-11
06/16/23 11:33:00,-4
06/16/23 11:34:00,47
06/16/23 11:35:00,0
06/16/23 11:36:00,0
06/16/23 11:37:00,0
06/16/23 11:38:00,0
06/16/23 11:39:00,-22
06/16/23 11:40:00,9
06/16/23 11:41:00,0
06/16/23 11:42:00,0
06/16/23 11:43:00,0
06/16/23 11:44:00,0
06/16/23 11:45:00,0
06/16/23 11:46:00,0
06/16/23 11:47:00,0
06/16/23 11:48:00,-16
06/16/23 11:49:00,1
06/16/23 11:50:00,-1
06/16/23 11:51:00,0
06/16/23 18:40:00,0
06/16/23 18:41:00,-8
06/16/23 18:42:00,0
06/16/23 18:43:00,0
06/16/23 18:44:00,-6
06/16/23 18:45:00,0
06/16/23 18:46:00,-1
06/16/23 18:47:00,0
06/16/23 18:48:00,5
06/16/23 18:49:00,0
06/16/23 18:50:00,-30
06/16/23 18:51:00,-21
06/16/23 18:52:00,0
06/16/23 18:53:00,4
06/16/23 18:54:00,0
06/16/23 18:55:00,3
06/16/23 18:56:00,-8
06/16/23 18:57:00,7
06/16/23 18:58:00,-2
