timestamp,Infrared to Red Signal Ratio
05/28/22 00:21:00,-32
05/28/22 00:22:00,0
05/28/22 00:23:00,0
05/28/22 00:24:00,0
05/28/22 00:25:00,-1
05/28/22 00:26:00,5
05/28/22 00:27:00,0
05/28/22 00:28:00,-2
05/28/22 00:29:00,-5
05/28/22 00:30:00,13
05/28/22 00:31:00,-4
05/28/22 00:32:00,0
05/28/22 00:33:00,17
05/28/22 00:34:00,10
05/28/22 00:35:00,34
05/28/22 00:36:00,-7
05/28/22 00:37:00,0
05/28/22 00:38:00,0
05/28/22 00:39:00,0
05/28/22 00:40:00,-19
05/28/22 00:41:00,15
05/28/22 00:42:00,-31
05/28/22 00:43:00,4
05/28/22 00:44:00,28
05/28/22 00:45:00,-4
05/28/22 00:46:00,0
05/28/22 00:47:00,18
05/28/22 00:48:00,-1
05/28/22 00:49:00,0
05/28/22 00:50:00,-4
05/28/22 00:51:00,0
05/28/22 00:52:00,-51
05/28/22 00:53:00,13
05/28/22 00:54:00,-1
05/28/22 00:55:00,7
05/28/22 00:56:00,0
05/28/22 00:57:00,-35
05/28/22 00:58:00,-17
05/28/22 00:59:00,-6
05/28/22 01:00:00,-14
05/28/22 01:01:00,19
05/28/22 01:02:00,-2
05/28/22 01:03:00,14
05/28/22 01:04:00,-34
05/28/22 01:05:00,0
05/28/22 01:06:00,7
05/28/22 01:07:00,15
05/28/22 01:08:00,-5
05/28/22 01:09:00,37
05/28/22 01:10:00,-17
05/28/22 01:11:00,17
05/28/22 01:12:00,-3
05/28/22 01:13:00,-12
05/28/22 01:14:00,49
05/28/22 01:15:00,52
05/28/22 01:16:00,-24
05/28/22 01:17:00,8
05/28/22 01:18:00,-12
05/28/22 01:19:00,21
05/28/22 01:20:00,0
05/28/22 01:21:01,4
05/28/22 01:22:01,16
05/28/22 01:23:01,31
05/28/22 01:24:01,15
05/28/22 01:25:01,-6
05/28/22 01:26:01,30
05/28/22 01:27:01,4
05/28/22 01:28:01,5
05/28/22 01:29:01,-29
05/28/22 01:30:01,0
05/28/22 01:31:01,-1
05/28/22 01:32:01,55
05/28/22 01:33:01,47
05/28/22 01:34:01,25
05/28/22 01:35:01,9
05/28/22 01:36:01,-3
05/28/22 01:37:01,17
05/28/22 01:38:01,37
05/28/22 01:39:01,7
05/28/22 01:40:01,30
05/28/22 01:41:01,8
05/28/22 01:42:01,12
05/28/22 01:43:01,0
05/28/22 01:44:01,69
05/28/22 01:45:01,1
05/28/22 01:46:01,-4
05/28/22 01:47:01,15
05/28/22 01:48:01,25
05/28/22 01:49:01,58
05/28/22 01:50:01,22
05/28/22 01:51:01,9
05/28/22 01:52:01,43
05/28/22 01:53:01,4
05/28/22 01:54:01,65
05/28/22 01:55:01,0
05/28/22 01:56:01,-17
05/28/22 01:57:01,0
05/28/22 01:58:01,-2
05/28/22 01:59:01,3
05/28/22 02:00:01,-8
05/28/22 02:01:01,0
05/28/22 02:02:01,14
05/28/22 02:03:01,-11
05/28/22 02:04:01,-34
05/28/22 02:05:01,-1
05/28/22 02:06:01,-13
05/28/22 02:07:01,4
05/28/22 02:08:01,-3
05/28/22 02:09:01,0
05/28/22 02:10:01,23
05/28/22 02:11:01,-1
05/28/22 02:12:01,0
05/28/22 02:13:01,7
05/28/22 02:14:01,8
05/28/22 02:15:01,-17
05/28/22 02:16:01,-14
05/28/22 02:17:01,-14
05/28/22 02:18:01,-4
05/28/22 02:19:01,-5
05/28/22 02:20:01,-17
05/28/22 02:21:01,0
05/28/22 02:22:01,0
05/28/22 02:23:01,-8
