timestamp,Infrared to Red Signal Ratio
01/17/23 00:34:30,-65
01/17/23 00:35:30,0
01/17/23 00:36:30,24
01/17/23 00:37:30,-4
01/17/23 00:38:30,0
01/17/23 00:39:30,0
01/17/23 00:40:30,0
01/17/23 00:41:30,0
01/17/23 00:42:30,6
01/17/23 00:43:30,-8
01/17/23 00:44:30,-16
01/17/23 00:45:30,2
01/17/23 00:46:30,1
01/17/23 00:47:30,0
01/17/23 00:48:30,5
01/17/23 00:49:30,1
01/17/23 00:50:30,-5
01/17/23 00:51:30,15
01/17/23 00:52:30,-12
01/17/23 00:53:30,-19
01/17/23 00:54:30,-26
01/17/23 00:55:30,-22
01/17/23 00:56:30,-1
01/17/23 00:57:30,13
01/17/23 00:58:30,14
01/17/23 00:59:30,-8
01/17/23 01:00:30,0
01/17/23 01:01:30,0
01/17/23 01:02:30,-2
01/17/23 01:03:30,0
01/17/23 01:04:30,34
01/17/23 01:05:30,-27
01/17/23 01:06:30,-21
01/17/23 01:07:30,0
01/17/23 01:08:30,0
01/17/23 01:09:30,-21
01/17/23 01:10:30,-22
01/17/23 01:11:30,-59
01/17/23 01:12:30,-63
01/17/23 01:13:30,0
01/17/23 01:14:30,8
01/17/23 01:15:30,-60
01/17/23 01:16:30,0
01/17/23 01:17:30,-54
01/17/23 01:18:30,16
01/17/23 01:19:30,-95
01/17/23 01:20:30,0
01/17/23 01:21:34,0
01/17/23 01:22:34,0
01/17/23 01:23:34,-43
01/17/23 01:24:34,-11
01/17/23 01:25:34,0
01/17/23 01:26:34,-61
01/17/23 01:27:34,0
01/17/23 01:28:34,-8
01/17/23 01:29:34,-36
01/17/23 01:30:34,-7
01/17/23 01:31:34,0
01/17/23 01:32:34,24
01/17/23 01:33:34,-12
01/17/23 01:34:34,-9
01/17/23 01:35:34,-5
01/17/23 01:36:34,0
01/17/23 01:37:34,-17
01/17/23 01:38:34,-6
01/17/23 01:39:34,0
01/17/23 01:40:34,2
01/17/23 01:41:34,-75
01/17/23 01:42:34,34
01/17/23 01:43:34,1
01/17/23 01:44:34,0
01/17/23 01:45:34,-33
01/17/23 01:46:34,-6
01/17/23 01:47:34,-18
01/17/23 01:48:34,-32
01/17/23 01:49:34,0
01/17/23 01:50:34,-4
01/17/23 01:51:34,-60
01/17/23 01:52:34,-35
01/17/23 01:53:34,0
01/17/23 01:54:34,13
01/17/23 01:55:34,0
01/17/23 01:56:34,29
01/17/23 01:57:34,-15
01/17/23 01:58:34,-13
01/17/23 02:00:01,1
01/17/23 02:01:01,0
01/17/23 02:02:01,0
01/17/23 02:03:01,0
01/17/23 02:04:01,0
01/17/23 02:05:02,0
01/17/23 02:06:02,-14
01/17/23 02:07:02,3
01/17/23 02:08:02,0
01/17/23 02:09:02,-10
01/17/23 02:10:02,-10
01/17/23 02:11:02,-13
01/17/23 02:12:02,0
01/17/23 02:13:03,0
01/17/23 02:14:03,-65
01/17/23 02:15:03,-5
01/17/23 02:16:03,-46
01/17/23 02:17:03,-8
01/17/23 02:18:03,-6
01/17/23 02:19:03,1
01/17/23 02:20:03,-2
01/17/23 02:21:03,15
01/17/23 02:22:03,0
01/17/23 02:23:03,15
01/17/23 02:24:03,4
01/17/23 02:25:03,22
01/17/23 02:26:03,7
01/17/23 02:27:03,24
01/17/23 02:28:03,35
01/17/23 02:29:03,0
01/17/23 02:30:03,4
01/17/23 02:31:03,-4
01/17/23 02:32:03,42
01/17/23 02:33:03,-1
01/17/23 02:34:03,19
01/17/23 02:35:03,7
01/17/23 02:36:03,42
01/17/23 02:37:03,-7
01/17/23 02:38:03,0
01/17/23 02:39:03,48
01/17/23 02:40:03,16
01/17/23 02:41:03,8
01/17/23 02:42:03,48
01/17/23 02:43:03,61
01/17/23 02:44:03,-36
01/17/23 02:45:03,-6
01/17/23 02:46:03,0
01/17/23 02:47:03,21
01/17/23 02:48:03,0
01/17/23 02:49:03,23
01/17/23 02:50:03,-4
01/17/23 02:51:03,6
01/17/23 02:52:03,-2
01/17/23 02:53:03,-5
01/17/23 02:54:03,-12
01/17/23 02:55:03,-29
01/17/23 02:56:03,42
01/17/23 02:57:03,-14
01/17/23 02:58:03,11
