timestamp,Infrared to Red Signal Ratio
12/11/20 00:00:05,12
12/11/20 00:01:06,14
12/11/20 00:02:06,12
12/11/20 00:03:06,37
12/11/20 00:04:06,12
12/11/20 00:05:06,13
12/11/20 00:06:06,6
12/11/20 00:07:07,2
12/11/20 00:08:07,19
12/11/20 00:09:07,5
12/11/20 00:10:07,2
12/11/20 00:11:07,2
12/11/20 00:12:07,31
12/11/20 00:13:07,0
12/11/20 00:14:08,-15
12/11/20 00:15:08,5
12/11/20 00:16:08,-76
12/11/20 00:17:08,-74
12/11/20 00:18:08,-43
12/11/20 00:19:08,-12
12/11/20 00:20:08,0
12/11/20 00:21:09,-48
12/11/20 00:22:09,2
12/11/20 00:23:09,9
12/11/20 00:24:09,0
12/11/20 00:25:09,5
12/11/20 00:26:09,-1
12/11/20 00:27:10,0
12/11/20 00:28:10,-3
12/11/20 00:29:10,4
12/11/20 00:30:10,-14
12/11/20 00:31:10,-1
12/11/20 00:32:10,-19
12/11/20 00:33:10,-40
12/11/20 00:34:11,-1
12/11/20 00:35:11,-2
12/11/20 00:36:11,-4
12/11/20 00:37:11,-56
12/11/20 00:38:11,3
12/11/20 00:39:11,-1
12/11/20 00:40:11,-20
12/11/20 00:41:12,-1
12/11/20 00:42:12,-1
12/11/20 00:43:12,1
12/11/20 00:44:12,-8
12/11/20 00:45:12,-3
12/11/20 00:46:12,-1
12/11/20 00:47:13,-1
12/11/20 00:48:13,-1
12/11/20 00:49:13,-1
12/11/20 00:50:13,4
12/11/20 00:51:13,-1
12/11/20 00:52:13,4
12/11/20 00:53:13,-5
12/11/20 00:54:14,-1
12/11/20 00:55:14,0
12/11/20 00:56:14,0
12/11/20 00:57:14,4
12/11/20 00:58:14,-5
12/11/20 00:59:14,-1
12/11/20 01:00:14,-3
12/11/20 01:01:15,1
12/11/20 01:02:15,-2
12/11/20 01:03:15,-3
12/11/20 01:04:15,-4
12/11/20 01:05:15,-15
12/11/20 01:06:15,0
12/11/20 01:07:16,-2
12/11/20 01:08:16,-2
12/11/20 01:09:16,1
12/11/20 01:10:16,11
12/11/20 01:11:16,-6
12/11/20 01:12:16,-8
12/11/20 01:13:16,-1
12/11/20 01:14:17,12
12/11/20 01:15:17,-3
12/11/20 01:16:17,-1
12/11/20 01:17:17,0
12/11/20 01:18:17,-1
12/11/20 01:19:17,25
12/11/20 01:20:17,-6
12/11/20 01:21:18,-3
12/11/20 01:22:18,10
12/11/20 01:23:18,-1
12/11/20 01:24:18,-1
12/11/20 01:25:18,0
12/11/20 01:26:18,0
12/11/20 01:27:19,-6
12/11/20 01:28:19,-4
12/11/20 01:29:19,1
12/11/20 01:30:19,10
12/11/20 01:31:19,1
12/11/20 01:32:19,8
12/11/20 01:33:19,0
12/11/20 01:34:20,-1
12/11/20 01:35:20,-4
12/11/20 01:36:20,-1
12/11/20 01:37:20,-1
12/11/20 01:38:20,4
12/11/20 01:39:20,-11
12/11/20 01:40:20,-3
12/11/20 01:41:21,-1
12/11/20 01:42:21,65
12/11/20 01:43:20,3
12/11/20 01:44:21,-1
12/11/20 01:45:21,1
12/11/20 01:46:21,2
12/11/20 01:47:22,-41
12/11/20 01:48:22,0
12/11/20 01:49:22,-3
12/11/20 01:50:22,3
12/11/20 01:51:22,0
12/11/20 01:52:22,-1
12/11/20 01:53:22,-19
12/11/20 01:54:23,-4
12/11/20 01:55:23,28
12/11/20 01:56:23,10
12/11/20 01:57:23,46
12/11/20 01:58:23,20
12/11/20 01:59:23,1
12/11/20 02:00:23,-3
12/11/20 02:01:24,0
12/11/20 02:02:24,-40
12/11/20 02:03:24,19
12/11/20 02:04:24,16
12/11/20 02:05:24,0
12/11/20 02:06:24,9
12/11/20 02:07:25,-38
12/11/20 02:08:25,-1
12/11/20 02:09:25,0
12/11/20 02:10:25,-3
12/11/20 02:11:25,4
12/11/20 02:12:25,-29
12/11/20 02:13:25,2
12/11/20 02:14:26,0
12/11/20 02:15:26,-10
12/11/20 02:16:26,7
12/11/20 02:17:26,1
12/11/20 02:18:26,24
12/11/20 02:19:26,-6
12/11/20 02:20:26,0
12/11/20 02:21:27,0
12/11/20 02:22:27,0
12/11/20 02:23:27,0
12/11/20 02:24:27,3
12/11/20 02:25:27,-2
12/11/20 02:26:27,-1
12/11/20 02:27:28,4
12/11/20 02:28:28,4
12/11/20 02:29:28,-1
12/11/20 02:30:28,-45
12/11/20 02:31:28,6
12/11/20 02:32:28,-1
12/11/20 02:33:28,47
12/11/20 02:34:29,7
12/11/20 02:35:29,-2
12/11/20 02:36:29,-1
12/11/20 02:37:29,3
12/11/20 02:38:29,7
12/11/20 02:39:29,31
12/11/20 02:40:29,40
12/11/20 02:41:30,3
12/11/20 02:42:30,7
12/11/20 02:43:30,-17
12/11/20 02:44:30,2
12/11/20 02:45:30,1
12/11/20 02:46:30,14
12/11/20 02:47:31,-4
12/11/20 02:48:31,-1
12/11/20 02:49:31,-17
12/11/20 02:50:31,-2
12/11/20 02:51:31,-1
12/11/20 02:52:31,0
12/11/20 02:53:31,-1
12/11/20 02:54:32,-10
12/11/20 02:55:32,-2
12/11/20 02:56:32,0
12/11/20 02:57:32,0
12/11/20 02:58:32,0
12/11/20 02:59:32,16
12/11/20 03:00:32,0
12/11/20 03:01:33,0
12/11/20 03:02:33,12
12/11/20 03:03:33,-5
12/11/20 03:04:33,0
12/11/20 03:05:33,-1
12/11/20 03:06:33,10
12/11/20 03:07:34,24
12/11/20 03:08:34,1
12/11/20 03:09:34,-3
12/11/20 03:10:34,-1
12/11/20 03:11:34,50
12/11/20 03:12:34,9
12/11/20 03:13:34,-2
12/11/20 03:14:35,0
12/11/20 03:15:35,0
12/11/20 03:16:35,0
12/11/20 03:17:35,0
12/11/20 03:18:35,-1
12/11/20 03:19:35,0
12/11/20 03:20:35,23
12/11/20 03:21:36,0
12/11/20 03:22:36,-2
12/11/20 03:23:36,7
12/11/20 03:24:36,-5
12/11/20 03:25:36,-7
12/11/20 03:26:36,11
12/11/20 03:27:37,8
12/11/20 03:28:37,-1
12/11/20 03:29:37,-2
12/11/20 03:30:37,32
12/11/20 03:31:37,-58
12/11/20 03:32:37,-12
12/11/20 03:33:37,1
12/11/20 03:34:38,-25
12/11/20 03:35:38,-6
12/11/20 03:36:38,0
12/11/20 03:37:38,29
12/11/20 03:38:38,0
12/11/20 03:39:38,2
12/11/20 03:40:39,-2
12/11/20 03:41:39,-59
12/11/20 03:42:39,11
12/11/20 03:43:39,-15
12/11/20 03:44:39,-2
12/11/20 03:45:39,23
12/11/20 03:46:39,-3
12/11/20 03:47:40,19
12/11/20 03:48:40,-10
12/11/20 03:49:40,0
12/11/20 03:50:40,-22
12/11/20 03:51:40,23
12/11/20 03:52:40,5
12/11/20 03:53:40,-6
12/11/20 03:54:41,-2
12/11/20 03:55:41,-17
12/11/20 03:56:41,50
12/11/20 03:57:41,29
12/11/20 03:58:41,0
12/11/20 03:59:41,-17
12/11/20 04:00:42,-1
12/11/20 04:01:42,2
12/11/20 04:02:42,2
12/11/20 04:03:42,11
12/11/20 04:04:42,10
12/11/20 04:05:42,-33
12/11/20 04:06:42,4
12/11/20 04:07:43,3
12/11/20 04:08:43,-2
12/11/20 04:09:43,3
12/11/20 04:10:43,1
12/11/20 04:11:43,15
12/11/20 04:12:43,12
12/11/20 04:13:43,40
12/11/20 04:14:44,15
12/11/20 04:15:44,36
12/11/20 04:16:44,-13
12/11/20 04:17:44,3
12/11/20 04:18:44,9
12/11/20 04:19:44,6
12/11/20 04:20:45,13
12/11/20 04:21:45,-1
12/11/20 04:22:45,-2
12/11/20 04:23:45,0
12/11/20 04:24:45,0
12/11/20 04:25:45,0
12/11/20 04:26:45,0
12/11/20 04:27:46,-2
12/11/20 04:28:46,0
12/11/20 04:29:46,-1
12/11/20 04:30:46,21
12/11/20 04:31:46,-2
12/11/20 04:32:46,3
12/11/20 04:33:46,-1
12/11/20 04:34:47,0
12/11/20 04:35:47,-1
12/11/20 04:36:47,2
12/11/20 04:37:47,0
12/11/20 04:38:47,11
12/11/20 04:39:47,0
12/11/20 04:40:48,-2
12/11/20 04:41:48,-6
12/11/20 04:42:48,0
12/11/20 04:43:48,5
12/11/20 04:44:48,-2
12/11/20 04:45:48,2
12/11/20 04:46:48,2
12/11/20 04:47:49,0
12/11/20 04:48:49,0
12/11/20 04:49:49,2
12/11/20 04:50:49,0
12/11/20 04:51:49,1
12/11/20 04:52:49,23
12/11/20 04:53:49,-1
12/11/20 04:54:50,-3
12/11/20 04:55:50,-2
12/11/20 04:56:50,-13
12/11/20 04:57:50,-4
12/11/20 04:58:50,-1
12/11/20 04:59:50,0
12/11/20 05:00:51,4
12/11/20 05:01:51,-2
12/11/20 05:02:51,0
12/11/20 05:03:51,0
12/11/20 05:04:51,-2
12/11/20 05:05:51,12
12/11/20 05:06:51,-4
12/11/20 05:07:52,-1
12/11/20 05:08:52,15
12/11/20 05:09:52,20
12/11/20 05:10:52,1
12/11/20 05:11:52,22
12/11/20 05:12:52,3
12/11/20 05:13:52,-3
12/11/20 05:14:53,66
12/11/20 05:15:53,-4
12/11/20 05:16:53,-7
12/11/20 05:17:53,-24
12/11/20 05:18:53,-1
12/11/20 05:19:53,-38
12/11/20 05:20:54,-18
12/11/20 05:21:54,0
12/11/20 05:22:54,-8
12/11/20 05:23:54,4
12/11/20 05:24:54,-1
12/11/20 05:25:54,-39
12/11/20 05:26:54,-1
12/11/20 05:27:55,1
12/11/20 05:28:55,3
12/11/20 05:29:55,0
12/11/20 05:30:55,4
12/11/20 05:31:55,-3
12/11/20 05:32:55,2
12/11/20 05:33:55,30
12/11/20 05:34:56,-30
12/11/20 05:35:56,-8
12/11/20 05:36:56,-6
12/11/20 05:37:56,6
12/11/20 05:38:56,-10
12/11/20 05:39:56,-12
12/11/20 05:40:57,-2
12/11/20 05:41:57,-3
12/11/20 05:42:57,-1
12/11/20 05:43:57,-6
12/11/20 05:44:57,0
12/11/20 05:45:57,-1
12/11/20 05:46:57,-6
12/11/20 05:47:58,-1
12/11/20 05:48:58,3
12/11/20 05:49:58,-4
12/11/20 05:50:58,0
12/11/20 05:51:58,-8
12/11/20 05:52:58,-1
12/11/20 05:53:58,0
12/11/20 05:54:59,9
12/11/20 05:55:59,-17
12/11/20 05:56:59,-6
12/11/20 05:57:59,1
12/11/20 05:58:59,-16
12/11/20 05:59:59,0
12/11/20 06:01:00,-1
12/11/20 06:02:00,-2
12/11/20 06:03:00,48
12/11/20 06:04:00,-13
12/11/20 06:05:00,10
12/11/20 06:06:00,0
12/11/20 06:07:00,0
12/11/20 06:08:01,0
12/11/20 06:09:01,-1
12/11/20 06:10:01,0
12/11/20 06:11:01,-18
12/11/20 06:12:01,-34
12/11/20 06:13:01,-1
12/11/20 06:14:01,-4
12/11/20 06:15:02,44
12/11/20 06:16:02,-7
12/11/20 06:17:02,-1
12/11/20 06:18:02,-1
12/11/20 06:19:02,-1
12/11/20 06:20:02,-2
12/11/20 06:21:03,11
12/11/20 13:12:01,11
12/11/20 13:15:01,0
12/11/20 13:17:31,-1
12/11/20 13:18:31,9
12/11/20 13:19:31,9
12/11/20 13:20:32,2
12/11/20 13:21:33,-2
12/11/20 13:22:37,3
12/11/20 23:57:31,2
